J0,k1,k2,k3,k4,k5,k6,k,kappa,q,K1,psi,N,A,Size
1.0953297778611024,100.0,1.9032181618718214,8.263455143623938,97.16853036808475,1.0019930005999214,9.034898732287067,5.420665643164897,9.374562315647951,1.0,0.1,0.4235745292936229,1.6981441564834314,3.836376557321738,15
0.7539637774976858,100.0,1.9386927419846438,8.99387893605183,93.54540922259426,1.5137306991959014,7.016340395596223,4.943602951019781,7.573479389635402,1.0,0.1,0.42985346821484594,1.736543174966127,3.9909673406367223,15
0.8196631531097267,100.0,1.8149068338610137,10.270829318858015,97.35172628465199,1.6988125482240244,8.22999887247794,5.224416327874431,9.645100161796783,1.0,0.1,0.5087801880153889,1.719552997819259,4.081877745631128,15
1.1052024168735988,100.0,2.002442331183067,9.425043797791071,95.591238811241,1.5693699635134215,8.148613380334274,4.760834385912753,8.730973043198079,1.0,0.1,0.44881127463455794,1.8110884564576415,4.128548672102665,15
1.1586458162053972,100.0,1.8769868267053034,8.21812622860958,97.07966286330971,1.312239241999339,8.221141178652555,4.917076343476869,9.1924331440692,1.0,0.1,0.42753771393705803,1.7213998791585354,4.001398703805546,15
1.0457892603732468,100.0,1.8001574861244212,8.648611476528808,93.00926630254233,1.2211490636918738,7.597736327575058,5.060035812530315,8.410067984544716,1.0,0.1,0.6499908879452635,1.677814857707586,4.047289860011078,15
1.0997531906334772,100.0,1.8852565430578458,9.70070074365326,90.3574969576079,1.3611534988374787,7.895179522212548,4.683998888855099,8.210952575230593,1.0,0.1,0.6242383693317112,1.7657583598669,4.019995766290658,15
0.766793347399046,100.0,1.7170817503503135,7.43530415376603,95.92862921192534,1.090351628324839,7.135091694762436,4.234476682136406,7.752177166025432,1.0,0.1,0.6906481804673962,1.5511062729379446,3.8122354892941472,15
0.5441104885683046,100.0,1.4558895163224272,9.344110743270278,100.45590487017803,1.6558893364387028,9.544108140821008,1.455889771110397,9.544109567636792,1.0,0.1,0.5558894204847692,1.4558894949189252,1.655889385460615,15
1.1168948550814912,100.0,2.069141685094365,11.299733253715827,93.34711452884942,1.6415538541072143,8.527746359910326,6.193492311911278,11.753753820580512,1.0,0.1,0.1571000164850347,1.9366690045885337,4.027489363099449,15
0.6886003241457765,100.0,1.5626929361397368,8.998063244806417,99.98951656971127,1.8849288456755304,9.939255418371541,1.6770033661461559,9.974008904168196,1.0,0.1,-0.2700925305448142,1.5378375684687264,1.999284577339865,15
0.554279299900346,100.0,1.4544993537566608,9.264821847720471,100.3381491420417,1.7284724955094555,9.651328683107618,1.842476047849663,9.866414855781384,1.0,0.1,-0.3010393096961871,1.441130418466958,1.7359409192820046,15
0.5441104261094548,100.0,1.4558895263724483,9.34411075425096,100.45590448348582,1.6558893347000656,9.544106735414536,1.4558898216708331,10.655888274897086,1.0,0.1,0.5558894238918429,1.4558895010718733,1.655889385138562,25
1.7721750721713203,100.0,1.7730606667562268,8.80058841653058,99.64112592706917,2.01670677088615,10.576385707332813,1.9660441196433973,11.413073172215793,1.0,0.1,-0.22061383574863966,1.745856207125177,2.471852487871482,25
1.0389492971418546,100.0,1.8319938896424801,6.1911682606373,93.41807572536833,1.4140908986910474,6.637290766293489,5.757287185187386,8.476064643262879,1.0,0.1,1.0828694750375012,1.7287492589192983,3.9333106657804766,25
1.0156716461950264,100.0,1.8490063320458314,12.151451110120853,96.34195543148658,1.1308134591958812,10.533565792179246,7.177385917061637,9.853786318672464,1.0,0.1,0.7886044792939588,1.7983874081319238,3.9649352592367704,25
0.5423541752619899,100.0,1.4768864039024099,9.266422892376081,100.33507050380257,1.7167722277089683,9.638401752374886,0.43229370867890493,9.602752077003123,1.0,0.1,0.5901924599814019,1.4716468118534747,1.7299969833181816,25
1.0974336513134737,100.0,1.8601267511330775,8.109169308734089,95.40218359014197,1.5506059072670852,7.309962889330056,5.794196197564151,9.819029060885862,1.0,0.1,1.0855786890541401,1.7226932356829134,3.9608488663974737,25
1.3002792342111158,100.0,1.7400943907388675,7.527772860295629,96.19889915468826,1.5327001536425187,8.040211264081726,5.997100617166913,10.342114496853391,1.0,0.1,1.1367902781522785,1.6758915517129944,3.9741358894867687,25
0.4887370503937511,100.0,1.5111444729973544,9.290775561410078,100.5138700962488,1.7104343900121015,9.490075430877104,1.5108181083595105,9.48517101854163,1.0,0.1,0.6166460231470583,1.5111278373375354,1.7092183705054664,25
1.0757092438777545,100.0,2.014309359372576,8.4747806366335,99.37253110059882,1.264606309839235,7.8088181397134475,6.426745785990598,10.252160712095243,1.0,0.1,1.0685684089424765,1.8561026134548335,3.9705865983288695,25
1.1778189077988936,100.0,1.9392786246420652,9.37752421605103,97.22247088287328,1.5509209252611507,8.434822425286196,6.109892019436977,11.346526451459798,1.0,0.1,1.182315477678135,1.8601427084150501,3.873594118283765,25
0.9992923628305006,100.0,1.9100490079796124,8.930561636335353,97.45411059189351,1.3644129689698659,7.762152517580282,5.832599597002653,9.411483365921468,1.0,0.1,0.9012404225957316,1.779702880721842,4.030359330886755,25
0.95652786990805,100.0,1.735195073872896,6.595698202617551,94.53184107964182,1.3765332352999136,7.683307588344353,5.628696824714322,9.761444157789347,1.0,0.1,1.1204005590087762,1.6383813208919504,3.904755767267367,25
1.2127480741568384,100.0,1.9237051584777534,10.99963011523072,96.86724859739957,1.6104716036775377,8.438868743745331,6.151096096092791,10.333281761892433,1.0,0.1,1.1503231724386394,1.8454747571830883,3.9805010365839286,25
0.34411078012666546,100.0,1.4558895499122269,9.344110834749827,100.45590076733538,1.6558893230641143,9.544104590244284,1.4558898635181252,10.655887725488741,1.0,0.1,-0.5558893372204617,1.4558895154930214,1.6558893834838895,25
1.2051497112075564,100.0,2.013659949514798,7.419325281008294,97.13825411876888,1.4152598288557352,7.761205484392218,5.933990364427945,10.00923718503294,1.0,0.1,1.0641287418248784,1.7375147389865961,4.033722159944317,25
0.7450181706455566,100.0,1.6322206746417076,8.782708533039036,99.74071074369932,2.1039130175280625,10.030545674425026,1.6742861796047148,10.9196741584702,1.0,0.1,-0.42575490126547716,1.610959058635173,2.285187640073529,25
1.0522923365280348,100.0,1.9705032111520673,7.618803550897553,98.63331741998738,1.761951511647185,9.487411579334635,6.328313623254824,12.370511309261412,1.0,0.1,1.2835564006874915,1.8590904836098663,4.0499786390922345,25
0.862051427029979,100.0,1.969684250653411,8.01444044753369,97.7429025521207,1.2593676593722614,8.924030094889158,5.781179756349323,10.434229952663138,1.0,0.1,0.9548275613880033,1.846752221137023,4.226737765348866,25
2.051058397911104,100.0,1.5088411909678041,8.88494647665335,96.15359980360908,1.8644075878336661,16.900614147987405,2.6682263026142263,11.013438770462745,1.0,0.1,0.1086869312680356,1.5301387798383834,2.8664679203652694,25
1.4315685766259707,100.0,1.8535611383333526,9.889278036700526,96.79786307075865,1.6637765669041678,8.494302114451568,6.037727818992453,9.930712944196548,1.0,0.1,0.9586159159606877,1.7651942566400716,3.6161556059350857,25
1.3087031146954509,100.0,1.55551595457106,9.119798954113394,99.61000789022978,1.852674246657826,10.635938616524808,2.296994547038012,12.73050862475608,1.0,0.1,0.10563207892501662,1.5611868279513255,2.9874047479088808,25
1.1484568234425148,100.0,1.9553800817112736,8.185057050329789,96.66445648483965,1.8076970534831878,7.887175249908777,5.450889195050208,10.219059802327143,1.0,0.1,0.9884054667353792,1.803190022988443,4.0049651175479655,25
0.6687418862851373,100.0,1.990398421235938,8.434365184249353,93.93730178388552,1.1521288258843723,7.186962654336797,6.127575913399062,9.117722083803818,1.0,0.1,0.8872580574373721,1.7554432007976313,4.08273033769992,25
0.5441104547834847,100.0,1.455889501960394,9.344110786750402,99.3441271477218,1.6558893237987788,9.544106218632136,1.4558898325619942,10.655887716204276,1.0,0.1,-0.5558893543437665,1.4558894871563628,1.6558893848580207,25
0.7952837577774888,100.0,1.6643037611440394,8.786773109046141,98.73207833136175,2.0764925070184517,10.058441200221932,1.6855240289508329,10.89738726362102,1.0,0.1,-0.422021653486775,1.6254764575763105,2.2859920148481554,25
1.0174618337299774,100.0,1.6329088866524335,8.34005934540984,94.0110222851213,1.5658717549323624,7.101879731563816,8.898343565087897,12.930527276511278,1.0,0.1,0.5080213632387848,1.5282332251069752,3.4915857668604997,25
1.1146574862465752,100.0,1.8521909058614237,7.9255206007360695,96.77465067076912,1.4437680356485612,8.636605557579916,5.852828877800364,9.204526776670452,1.0,0.1,0.8741146958698541,1.7330251017793672,3.8346772436414507,25
1.0818644003541404,100.0,2.0032085271365965,9.615792386219638,96.64065361244995,1.5739434824615792,7.922940197264975,5.818137299770165,8.969850853931169,1.0,0.1,1.115640038996478,1.8456768359281435,3.9900633138814183,25
0.4125552188069796,100.0,1.6321599557498596,8.827237935779179,99.81588046496682,1.9912104988200277,10.021472959548163,0.6365131114000877,9.929491211581187,1.0,0.1,0.5708321154905144,1.6088798587937734,2.1936369434069727,25
1.1474265987647267,100.0,2.041534221991477,9.17580134495712,96.00998839301644,1.3224339125799434,8.240965703827358,6.330797942249875,9.944776605525394,1.0,0.1,1.2056369653477121,1.8643861855473014,4.073202430604563,25
