"","Train.Loss","Test.Loss","Replicate","Size","Batch.Time","Batch.Size","Learning.Rate","Learning.Rate.Step","Iterations","Wall.Time","Experiment","Structure"
"87",0.398978114128113,0.501607179641724,0,5,32,256,0.1,1000,2000,119.177041530609,"Glycolysis","KnownHybrid"
"88",0.27216312289238,0.325715899467468,0,5,32,256,0.1,1000,4000,239.356137752533,"Glycolysis","KnownHybrid"
"89",0.177998945116997,0.134940311312675,0,5,32,256,0.01,500,500,29.7153015136719,"Glycolysis","KnownHybrid"
"90",0.319075971841812,0.331408202648163,0,5,32,256,0.01,500,1000,59.6354808807373,"Glycolysis","KnownHybrid"
"91",0.238491401076317,0.125339940190315,0,5,32,256,0.01,500,2000,119.734365940094,"Glycolysis","KnownHybrid"
"92",0.273916721343994,0.238946542143822,0,5,32,256,0.01,500,4000,238.373751401901,"Glycolysis","KnownHybrid"
"93",0.324669271707535,0.425003677606583,0,5,32,256,0.01,1000,500,30.0325946807861,"Glycolysis","KnownHybrid"
"94",0.166143611073494,0.140404686331749,0,5,32,256,0.01,1000,1000,59.3530066013336,"Glycolysis","KnownHybrid"
"95",0.266334056854248,0.344977527856827,0,5,32,256,0.01,1000,2000,118.814693450928,"Glycolysis","KnownHybrid"
"96",0.296069175004959,0.341800332069397,0,5,32,256,0.01,1000,4000,237.114908218384,"Glycolysis","KnownHybrid"
"97",0.160987049341202,0.123027563095093,0,5,64,64,0.1,500,500,60.7655293941498,"Glycolysis","KnownHybrid"
"98",NA,NA,0,5,64,64,0.1,500,1000,121.297660827637,"Glycolysis","KnownHybrid"
"99",0.20026783645153,0.420468211174011,0,5,64,64,0.1,500,2000,243.276238441467,"Glycolysis","KnownHybrid"
"100",NA,NA,0,5,64,64,0.1,500,4000,486.16844367981,"Glycolysis","KnownHybrid"
"101",0.313518792390823,0.713462471961975,0,5,64,64,0.1,1000,500,60.8025529384613,"Glycolysis","KnownHybrid"
"102",NA,NA,0,5,64,64,0.1,1000,1000,121.5919008255,"Glycolysis","KnownHybrid"
"103",NA,NA,0,5,64,64,0.1,1000,2000,243.822805166245,"Glycolysis","KnownHybrid"
"104",NA,NA,0,5,64,64,0.1,1000,4000,485.841797113419,"Glycolysis","KnownHybrid"
"105",0.284147590398788,0.328822612762451,0,5,64,64,0.01,500,500,60.7641966342926,"Glycolysis","KnownHybrid"
"106",0.291228264570236,0.476259410381317,0,5,64,64,0.01,500,1000,121.842733860016,"Glycolysis","KnownHybrid"
"107",0.273032635450363,0.408762365579605,0,5,64,64,0.01,500,2000,245.488917827606,"Glycolysis","KnownHybrid"
"108",0.231652423739433,0.26705276966095,0,5,64,64,0.01,500,4000,489.099318027496,"Glycolysis","KnownHybrid"
"109",0.273465186357498,0.421226888895035,0,5,64,64,0.01,1000,500,61.1217501163483,"Glycolysis","KnownHybrid"
"110",0.254600495100021,0.517063617706299,0,5,64,64,0.01,1000,1000,122.420534133911,"Glycolysis","KnownHybrid"
"111",0.248350158333778,0.460788279771805,0,5,64,64,0.01,1000,2000,244.61479473114,"Glycolysis","KnownHybrid"
"112",NA,NA,0,5,64,64,0.01,1000,4000,490.271559715271,"Glycolysis","KnownHybrid"
"113",0.231582850217819,0.465165555477142,0,5,64,128,0.1,500,500,64.4306046962738,"Glycolysis","KnownHybrid"
"114",NA,NA,0,5,64,128,0.1,500,1000,128.758157730103,"Glycolysis","KnownHybrid"
"115",0.234250903129578,0.577518284320831,0,5,64,128,0.1,500,2000,255.140519142151,"Glycolysis","KnownHybrid"
"116",0.231310904026031,0.523204863071442,0,5,64,128,0.1,500,4000,509.415127754211,"Glycolysis","KnownHybrid"
"117",0.255735456943512,0.61386501789093,0,5,64,128,0.1,1000,500,63.71076130867,"Glycolysis","KnownHybrid"
"118",NA,NA,0,5,64,128,0.1,1000,1000,127.632498025894,"Glycolysis","KnownHybrid"
"119",NA,NA,0,5,64,128,0.1,1000,2000,255.346658706665,"Glycolysis","KnownHybrid"
"120",0.212840810418129,0.543520271778107,0,5,64,128,0.1,1000,4000,509.548412799835,"Glycolysis","KnownHybrid"
"121",0.236687481403351,0.453277111053467,0,5,64,128,0.01,500,500,63.7728915214539,"Glycolysis","KnownHybrid"
"122",0.252276450395584,0.399305462837219,0,5,64,128,0.01,500,1000,127.606206417084,"Glycolysis","KnownHybrid"
"123",0.279120057821274,0.479156911373138,0,5,64,128,0.01,500,2000,255.010631322861,"Glycolysis","KnownHybrid"
"124",NA,NA,0,5,64,128,0.01,500,4000,510.066930532455,"Glycolysis","KnownHybrid"
"125",0.30291622877121,0.448638826608658,0,5,64,128,0.01,1000,500,63.7737545967102,"Glycolysis","KnownHybrid"
"126",0.262244880199432,0.548656761646271,0,5,64,128,0.01,1000,1000,127.478551387787,"Glycolysis","KnownHybrid"
"127",0.252533197402954,0.498369783163071,0,5,64,128,0.01,1000,2000,254.649033308029,"Glycolysis","KnownHybrid"
"128",0.246984392404556,0.494648396968842,0,5,64,128,0.01,1000,4000,508.963109970093,"Glycolysis","KnownHybrid"
"129",NA,NA,0,5,64,256,0.1,500,500,67.1855475902557,"Glycolysis","KnownHybrid"
"130",NA,NA,0,5,64,256,0.1,500,1000,134.714423179626,"Glycolysis","KnownHybrid"
"131",0.168731853365898,0.4242904484272,0,5,64,256,0.1,500,2000,268.320325136185,"Glycolysis","KnownHybrid"
"132",0.258974373340607,0.506700158119202,0,5,64,256,0.1,500,4000,535.39208984375,"Glycolysis","KnownHybrid"
"133",0.455598086118698,0.845524787902832,0,5,64,256,0.1,1000,500,67.0016858577728,"Glycolysis","KnownHybrid"
"134",0.424094170331955,0.705195128917694,0,5,64,256,0.1,1000,1000,134.050637483597,"Glycolysis","KnownHybrid"
"135",0.129086047410965,0.389164477586746,0,5,64,256,0.1,1000,2000,269.997973203659,"Glycolysis","KnownHybrid"
"136",0.274350583553314,0.562515258789062,0,5,64,256,0.1,1000,4000,542.384716749191,"Glycolysis","KnownHybrid"
"137",0.378461122512817,0.470935732126236,0,5,64,256,0.01,500,500,67.9311006069183,"Glycolysis","KnownHybrid"
"138",0.289144515991211,0.306538909673691,0,5,64,256,0.01,500,1000,135.856457471848,"Glycolysis","KnownHybrid"
"139",0.245259910821915,0.300089329481125,0,5,64,256,0.01,500,2000,266.27233505249,"Glycolysis","KnownHybrid"
"140",0.284658491611481,0.433916836977005,0,5,64,256,0.01,500,4000,529.414656877518,"Glycolysis","KnownHybrid"
"141",0.305940061807632,0.387426465749741,0,5,64,256,0.01,1000,500,66.1385495662689,"Glycolysis","KnownHybrid"
"142",NA,NA,0,5,64,256,0.01,1000,1000,133.239667654037,"Glycolysis","KnownHybrid"
"143",NA,NA,0,5,64,256,0.01,1000,2000,266.71445608139,"Glycolysis","KnownHybrid"
"144",0.226593792438507,0.523798882961273,0,5,64,256,0.01,1000,4000,527.854346752167,"Glycolysis","KnownHybrid"
"145",0.513158917427063,0.766435861587524,0,15,16,64,0.1,500,500,12.961793422699,"Glycolysis","KnownHybrid"
"146",0.263077020645142,0.336666494607925,0,15,16,64,0.1,500,1000,25.83642578125,"Glycolysis","KnownHybrid"
"147",0.272010713815689,0.355632424354553,0,15,16,64,0.1,500,2000,51.7917537689209,"Glycolysis","KnownHybrid"
"148",0.272125333547592,0.296975672245026,0,15,16,64,0.1,500,4000,103.330971717834,"Glycolysis","KnownHybrid"
"149",0.56781131029129,0.698543846607208,0,15,16,64,0.1,1000,500,12.9597001075745,"Glycolysis","KnownHybrid"
"150",0.682428598403931,0.795300364494324,0,15,16,64,0.1,1000,1000,25.8764503002167,"Glycolysis","KnownHybrid"
"151",0.162829592823982,0.137730643153191,0,15,16,64,0.1,1000,2000,51.7895984649658,"Glycolysis","KnownHybrid"
"152",0.163923487067223,0.204888567328453,0,15,16,64,0.1,1000,4000,103.469133377075,"Glycolysis","KnownHybrid"
"153",0.363269597291946,0.461970627307892,0,15,16,64,0.01,500,500,12.8641738891602,"Glycolysis","KnownHybrid"
"154",0.284340053796768,0.333318114280701,0,15,16,64,0.01,500,1000,25.8500521183014,"Glycolysis","KnownHybrid"
"155",0.266837358474731,0.346378862857819,0,15,16,64,0.01,500,2000,51.7049462795258,"Glycolysis","KnownHybrid"
"156",0.247897416353226,0.284140169620514,0,15,16,64,0.01,500,4000,103.560439586639,"Glycolysis","KnownHybrid"
"157",0.471274137496948,0.673047840595245,0,15,16,64,0.01,1000,500,12.8861789703369,"Glycolysis","KnownHybrid"
"158",0.185165971517563,0.20321874320507,0,15,16,64,0.01,1000,1000,25.8506550788879,"Glycolysis","KnownHybrid"
"159",0.497543752193451,0.657466411590576,0,15,16,64,0.01,1000,2000,51.7716281414032,"Glycolysis","KnownHybrid"
"160",0.347126364707947,0.285348385572433,0,15,16,64,0.01,1000,4000,103.528610467911,"Glycolysis","KnownHybrid"
"161",0.777136921882629,0.726581156253815,0,15,16,128,0.1,500,500,13.3195922374725,"Glycolysis","KnownHybrid"
"162",0.369908303022385,0.513215363025665,0,15,16,128,0.1,500,1000,26.7207677364349,"Glycolysis","KnownHybrid"
"163",0.26195502281189,0.140426248311996,0,15,16,128,0.1,500,2000,53.5146107673645,"Glycolysis","KnownHybrid"
"164",0.325930893421173,0.401132643222809,0,15,16,128,0.1,500,4000,106.707920789719,"Glycolysis","KnownHybrid"
"165",0.560332179069519,0.786728262901306,0,15,16,128,0.1,1000,500,13.3229515552521,"Glycolysis","KnownHybrid"
"166",0.146703213453293,0.403141289949417,0,15,16,128,0.1,1000,1000,26.7321252822876,"Glycolysis","KnownHybrid"
"167",0.294351547956467,0.369491934776306,0,15,16,128,0.1,1000,2000,53.383022069931,"Glycolysis","KnownHybrid"
"168",0.306768268346786,0.511565029621124,0,15,16,128,0.1,1000,4000,106.636257648468,"Glycolysis","KnownHybrid"
"169",0.211240187287331,0.460909515619278,0,15,16,128,0.01,500,500,13.2884113788605,"Glycolysis","KnownHybrid"
"170",0.228503301739693,0.306124806404114,0,15,16,128,0.01,500,1000,26.7258071899414,"Glycolysis","KnownHybrid"
"171",0.314994841814041,0.394219100475311,0,15,16,128,0.01,500,2000,53.5268611907959,"Glycolysis","KnownHybrid"
"172",0.276310652494431,0.350449293851852,0,15,16,128,0.01,500,4000,106.860588550568,"Glycolysis","KnownHybrid"
"173",0.635480642318726,0.903600990772247,0,15,16,128,0.01,1000,500,13.3357646465302,"Glycolysis","KnownHybrid"
"174",0.332061558961868,0.528076231479645,0,15,16,128,0.01,1000,1000,26.6936535835266,"Glycolysis","KnownHybrid"
"175",0.2298963367939,0.262761563062668,0,15,16,128,0.01,1000,2000,53.4960794448853,"Glycolysis","KnownHybrid"
"176",0.309879630804062,0.167369112372398,0,15,16,128,0.01,1000,4000,107.146717309952,"Glycolysis","KnownHybrid"
"177",0.431256681680679,0.709779024124146,0,15,16,256,0.1,500,500,14.1770942211151,"Glycolysis","KnownHybrid"
"178",0.508688032627106,0.808263003826141,0,15,16,256,0.1,500,1000,28.4420955181122,"Glycolysis","KnownHybrid"
"179",0.188915982842445,0.145814478397369,0,15,16,256,0.1,500,2000,56.884251832962,"Glycolysis","KnownHybrid"
"180",0.132506027817726,0.0757894068956375,0,15,16,256,0.1,500,4000,114.352439880371,"Glycolysis","KnownHybrid"
"181",0.226566225290298,0.34966379404068,0,15,16,256,0.1,1000,500,14.2238330841064,"Glycolysis","KnownHybrid"
"182",0.468834549188614,0.710849821567535,0,15,16,256,0.1,1000,1000,28.447571516037,"Glycolysis","KnownHybrid"
"183",0.190752863883972,0.182753577828407,0,15,16,256,0.1,1000,2000,56.8414928913116,"Glycolysis","KnownHybrid"
"184",0.235956341028214,0.363080859184265,0,15,16,256,0.1,1000,4000,113.328649520874,"Glycolysis","KnownHybrid"
"185",0.30839741230011,0.617370784282684,0,15,16,256,0.01,500,500,14.0824248790741,"Glycolysis","KnownHybrid"
"186",0.380192369222641,0.472625434398651,0,15,16,256,0.01,500,1000,28.3894004821777,"Glycolysis","KnownHybrid"
"187",0.281180113554001,0.26834312081337,0,15,16,256,0.01,500,2000,56.802680015564,"Glycolysis","KnownHybrid"
"188",0.326011121273041,0.340216666460037,0,15,16,256,0.01,500,4000,113.54615688324,"Glycolysis","KnownHybrid"
"189",0.447059571743011,0.660488843917847,0,15,16,256,0.01,1000,500,14.1725597381592,"Glycolysis","KnownHybrid"
"190",0.612662196159363,0.878540337085724,0,15,16,256,0.01,1000,1000,28.2882084846497,"Glycolysis","KnownHybrid"
"191",0.113683089613914,0.0676604211330414,0,15,16,256,0.01,1000,2000,56.6945579051971,"Glycolysis","KnownHybrid"
"192",0.154090881347656,0.126501649618149,0,15,16,256,0.01,1000,4000,113.50376367569,"Glycolysis","KnownHybrid"
"193",0.446251630783081,0.700218379497528,0,15,32,64,0.1,500,500,27.0913932323456,"Glycolysis","KnownHybrid"
"194",NA,NA,0,15,32,64,0.1,500,1000,54.2198536396027,"Glycolysis","KnownHybrid"
"195",0.22391751408577,0.351775050163269,0,15,32,64,0.1,500,2000,107.848002672195,"Glycolysis","KnownHybrid"
"196",NA,NA,0,15,32,64,0.1,500,4000,218.191797018051,"Glycolysis","KnownHybrid"
"197",NA,NA,0,15,32,64,0.1,1000,500,27.2512347698212,"Glycolysis","KnownHybrid"
"198",NA,NA,0,15,32,64,0.1,1000,1000,54.114334821701,"Glycolysis","KnownHybrid"
"199",0.365539938211441,0.583208024501801,0,15,32,64,0.1,1000,2000,107.73305106163,"Glycolysis","KnownHybrid"
"200",0.330558300018311,0.447975754737854,0,15,32,64,0.1,1000,4000,216.083106279373,"Glycolysis","KnownHybrid"
"201",0.308989256620407,0.187039494514465,0,15,32,64,0.01,500,500,26.9177265167236,"Glycolysis","KnownHybrid"
"202",0.322027891874313,0.288713872432709,0,15,32,64,0.01,500,1000,53.786324262619,"Glycolysis","KnownHybrid"
"203",0.332399606704712,0.370023936033249,0,15,32,64,0.01,500,2000,107.817381620407,"Glycolysis","KnownHybrid"
"204",0.305281639099121,0.324695914983749,0,15,32,64,0.01,500,4000,216.342134237289,"Glycolysis","KnownHybrid"
"205",0.401994585990906,0.533606052398682,0,15,32,64,0.01,1000,500,26.9697468280792,"Glycolysis","KnownHybrid"
"206",0.326808959245682,0.246869742870331,0,15,32,64,0.01,1000,1000,53.8915555477142,"Glycolysis","KnownHybrid"
"207",0.407015860080719,0.502231240272522,0,15,32,64,0.01,1000,2000,108.164743900299,"Glycolysis","KnownHybrid"
"208",0.305822938680649,0.391631811857224,0,15,32,64,0.01,1000,4000,216.549188375473,"Glycolysis","KnownHybrid"
"209",NA,NA,0,15,32,128,0.1,500,500,28.9178457260132,"Glycolysis","KnownHybrid"
"210",0.243148431181908,0.310757756233215,0,15,32,128,0.1,500,1000,55.9149079322815,"Glycolysis","KnownHybrid"
"211",0.368135631084442,0.407627046108246,0,15,32,128,0.1,500,2000,112.703684329987,"Glycolysis","KnownHybrid"
"212",0.253180235624313,0.365714579820633,0,15,32,128,0.1,500,4000,225.826870679855,"Glycolysis","KnownHybrid"
"213",NA,NA,0,15,32,128,0.1,1000,500,29.0232710838318,"Glycolysis","KnownHybrid"
"214",0.364024132490158,0.530542373657227,0,15,32,128,0.1,1000,1000,56.4547095298767,"Glycolysis","KnownHybrid"
"215",0.328893065452576,0.453331053256989,0,15,32,128,0.1,1000,2000,112.154688835144,"Glycolysis","KnownHybrid"
"216",0.341304391622543,0.503385305404663,0,15,32,128,0.1,1000,4000,225.339851140976,"Glycolysis","KnownHybrid"
"217",0.405985563993454,0.562933623790741,0,15,32,128,0.01,500,500,28.0949513912201,"Glycolysis","KnownHybrid"
"218",0.327555477619171,0.403536558151245,0,15,32,128,0.01,500,1000,56.3211343288422,"Glycolysis","KnownHybrid"
"219",0.359561681747437,0.41711437702179,0,15,32,128,0.01,500,2000,111.908539295197,"Glycolysis","KnownHybrid"
"220",0.322279036045074,0.30584642291069,0,15,32,128,0.01,500,4000,226.655591249466,"Glycolysis","KnownHybrid"
"221",0.277586042881012,0.228436976671219,0,15,32,128,0.01,1000,500,28.2605743408203,"Glycolysis","KnownHybrid"
"222",0.405430346727371,0.582107901573181,0,15,32,128,0.01,1000,1000,56.2021126747131,"Glycolysis","KnownHybrid"
"223",0.382073551416397,0.472136646509171,0,15,32,128,0.01,1000,2000,112.289633274078,"Glycolysis","KnownHybrid"
"224",0.271975696086884,0.281641691923141,0,15,32,128,0.01,1000,4000,223.824690818787,"Glycolysis","KnownHybrid"
"225",NA,NA,0,15,32,256,0.1,500,500,30.8407881259918,"Glycolysis","KnownHybrid"
"226",NA,NA,0,15,32,256,0.1,500,1000,61.8415520191193,"Glycolysis","KnownHybrid"
"227",0.293899565935135,0.420158833265305,0,15,32,256,0.1,500,2000,121.111811161041,"Glycolysis","KnownHybrid"
"228",NA,NA,0,15,32,256,0.1,500,4000,249.09011888504,"Glycolysis","KnownHybrid"
"229",NA,NA,0,15,32,256,0.1,1000,500,30.8888857364655,"Glycolysis","KnownHybrid"
"230",0.633764624595642,0.841816484928131,0,15,32,256,0.1,1000,1000,60.7000703811646,"Glycolysis","KnownHybrid"
"231",NA,NA,0,15,32,256,0.1,1000,2000,123.344801902771,"Glycolysis","KnownHybrid"
