Train Loss,Test Loss,Replicate,Size
1.1108237504959106,3.4512884616851807,0,5
0.5897125601768494,0.7661733627319336,1,5
0.6287938952445984,0.8214406967163086,0,10
1.0019701719284058,2.411935806274414,1,10
0.44089454412460327,0.3767390251159668,0,15
0.480198472738266,0.4389101564884186,1,15
0.43058088421821594,0.38940882682800293,0,20
0.4729345738887787,0.44636449217796326,1,20
1.2025468349456787,3.8130860328674316,0,25
0.43877288699150085,0.3701246678829193,1,25
0.4623092710971832,0.4077383875846863,0,30
0.4075770974159241,0.3752713203430176,1,30
