width,batch-time,learning-rate,replicate,J0_percent_err,J0_fit,J0_true,k2_percent_err,k2_fit,k2_true,k3_percent_err,k3_fit,k3_true,k4_percent_err,k4_fit,k4_true,k5_percent_err,k5_fit,k5_true,k6_percent_err,k6_fit,k6_true,k_percent_err,k_fit,k_true,kappa_percent_err,kappa_fit,kappa_true,psi_percent_err,psi_fit,psi_true,N_percent_err,N_fit,N_true,A_percent_err,A_fit,A_true
15.0,64.0,0.1,11.0,0.3350048558479723,1.6624878603800692,2.5,0.02807390229410034,6.168443413764602,6.0,0.4870176447883877,8.207717683385797,16.0,0.005565377935757141,99.44346220642429,100,0.043595230713162555,1.224198104687152,1.28,0.3394196548361137,7.926964141966636,12.0,1.9875172231129599,5.3775310016033275,1.8,0.080538178175184,14.046996316277392,13.0,0.6176799145205,0.16176799145205,0.1,0.31852258248457144,0.6814774175154286,1.0,0.12079634072895895,4.483185362915836,4.0
25.0,64.0,0.1,4.0,0.587151618736356,1.03212095315911,2.5,0.25708533040307024,4.4574880175815785,6.0,0.5639711017414792,6.976462372136333,16.0,0.017114698420115388,98.28853015798846,100,0.4392767042189688,1.84227418140028,1.28,0.3440201178709826,7.871758585548209,12.0,1.6753436645279807,4.815618596150365,1.8,0.12977726403247208,14.687104432422137,13.0,3.7089260904129673,0.4708926090412967,0.1,0.026076872319545807,0.9739231276804542,1.0,0.22907612479682582,4.916304499187303,4.0
25.0,32.0,0.1,6.0,0.8056176586921187,0.4859558532697036,2.5,0.2369752866707945,4.578148279975233,6.0,0.4984786671865594,8.02434132501505,16.0,0.03034075868196183,96.96592413180382,100,0.1109789094688389,1.4220530041201138,1.28,0.23153683423163388,9.221557989220393,12.0,1.0522905032171161,3.694122905790809,1.8,0.20339917105537816,10.355810776280084,13.0,5.226056029482142,0.6226056029482142,0.1,0.09621752981214127,0.9037824701878587,1.0,0.17841826207372646,4.713673048294906,4.0
15.0,64.0,0.1,16.0,0.37361802042768855,1.5659549489307787,2.5,0.021590156989456172,5.870459058063263,6.0,0.5419929045964266,7.328113526457175,16.0,0.06055730497429039,93.94426950257096,100,0.25435623484445624,1.605575980600904,1.28,0.42840779191198486,6.859106497056182,12.0,1.9875873055683972,5.377657150023115,1.8,0.06483566549467777,12.157136348569189,13.0,1.2974980135046381,0.22974980135046383,0.1,0.2390042616496435,0.7609957383503565,1.0,0.21334849186816607,4.853393967472664,4.0
25.0,32.0,0.1,8.0,,,2.5,,,6.0,,,16.0,,,100,,,1.28,,,12.0,,,1.8,,,13.0,,,0.1,,,1.0,,,4.0
15.0,64.0,0.1,4.0,0.16895691340772725,2.077607716480682,2.5,0.34414555970656435,3.935126641760614,6.0,0.5036032871334439,7.942347405864898,16.0,0.03434384902976973,96.56561509702303,100,0.044200582451576695,1.2234232544619819,1.28,0.4726473694305859,6.32823156683297,12.0,1.821948066283474,5.079506519310253,1.8,0.133532565645803,14.735923353395439,13.0,0.26798605530520114,0.07320139446947989,0.1,0.040615987140828924,1.040615987140829,1.0,0.13490808284487188,4.5396323313794875,4.0
25.0,32.0,0.1,2.0,0.5836193875037309,1.0409515312406727,2.5,0.4363496687489383,3.38190198750637,6.0,0.44497582058719287,8.880386870604914,16.0,0.05500354698500999,94.499645301499,100,0.04544184451710665,1.3381655609818965,1.28,0.45010214330858545,6.598774280296975,12.0,1.6880426522684668,4.83847677408324,1.8,0.1103118970325245,11.565945338577182,13.0,2.8795891526515858,0.3879589152651586,0.1,0.1573580011445681,1.157358001144568,1.0,0.11011489945727293,4.440459597829092,4.0
5.0,64.0,0.1,26.0,0.05391195457658622,2.3652201135585345,2.5,0.007870903726521957,6.047225422359132,6.0,0.6286465656616589,5.941654949413458,16.0,0.04065766379921712,95.93423362007829,100,0.25500476742232275,1.6064061023005731,1.28,0.4795471376683782,6.245434347979462,12.0,2.8769452245283964,6.978501404151113,1.8,0.33612956063378113,8.630315711760845,13.0,1.440787258077126,0.24407872580771262,0.1,0.3549275897356766,0.6450724102643234,1.0,0.3207429764297487,5.282971905718995,4.0
25.0,64.0,0.1,2.0,,,2.5,,,6.0,,,16.0,,,100,,,1.28,,,12.0,,,1.8,,,13.0,,,0.1,,,1.0,,,4.0
15.0,32.0,0.1,13.0,0.30635821873261915,1.7341044531684522,2.5,0.353085387064296,3.881487677614224,6.0,0.5066171065053618,7.8941262959142104,16.0,0.034616031822867654,96.53839681771323,100,0.18171213150205456,1.0474084716773702,1.28,0.38516498812655603,7.378020142481327,12.0,2.375267681294117,6.075481826329411,1.8,0.19905160362850835,10.412329152829392,13.0,3.7221787726260147,0.4722178772626015,0.1,0.07084756325738661,0.9291524367426134,1.0,0.11043158501088945,4.441726340043558,4.0
15.0,32.0,0.1,7.0,0.4908615790225642,1.2728460524435894,2.5,0.4040233537936704,3.5758598772379777,6.0,0.42089543542867003,9.26567303314128,16.0,0.07214726914156756,92.78527308584324,100,0.16737144859553227,1.4942354542022813,1.28,0.38059331996106144,7.4328801604672625,12.0,1.9858302063561513,5.374494371441072,1.8,0.027822008177446185,13.3616861063068,13.0,0.2727481971104323,0.12727481971104324,0.1,0.1843390943214207,1.1843390943214207,1.0,0.06884005896914003,4.27536023587656,4.0
15.0,32.0,0.1,11.0,0.4978050931556255,1.2554872671109363,2.5,0.32879157153230354,4.027250570806179,6.0,0.49176947981148433,8.13168832301625,16.0,0.03788227634696611,103.78822763469661,100,0.3154209077324206,0.8762612381025017,1.28,0.46704511818525507,6.395458581776939,12.0,1.8226066142217097,5.080691905599077,1.8,0.1385065124114668,11.199415338650931,13.0,2.426783696430329,0.3426783696430329,0.1,0.01133364822441929,1.0113336482244193,1.0,0.12861419778001282,4.514456791120051,4.0
5.0,32.0,0.1,24.0,,,2.5,,,6.0,,,16.0,,,100,,,1.28,,,12.0,,,1.8,,,13.0,,,0.1,,,1.0,,,4.0
25.0,64.0,0.1,10.0,0.4589449326195515,1.3526376684511212,2.5,0.36191690865808485,3.828498548051491,6.0,0.5422579372017443,7.323873004772091,16.0,0.061859662735761704,93.81403372642383,100,0.06814094268332588,1.3672204066346572,1.28,0.616070162277588,4.607158052668944,12.0,1.1819586425244137,3.927525556543945,1.8,0.2039113935752043,10.349151883522344,13.0,5.308209186824394,0.6308209186824394,0.1,0.09321639915910152,0.9067836008408985,1.0,0.11484616907197887,4.4593846762879155,4.0
15.0,64.0,0.1,13.0,0.37842932180638045,1.553926695484049,2.5,0.09947424624244865,6.596845477454692,6.0,0.5671015466518495,6.9263752535704075,16.0,0.008452152764487693,99.15478472355123,100,0.4136677621952408,1.8094947356099083,1.28,0.33938752841074654,7.927349659071042,12.0,2.1375935289651937,5.647668352137349,1.8,0.1434037833015673,11.135750817079625,13.0,1.2053923594400013,0.22053923594400016,0.1,0.33960512953445443,0.6603948704655456,1.0,0.26407611926085095,5.056304477043404,4.0
5.0,32.0,0.1,13.0,0.6900413000958162,0.7748967497604595,2.5,0.3901342433580639,3.6591945398516166,6.0,0.4470279065210616,8.847553495663014,16.0,0.009055965427466504,100.90559654274665,100,0.2632396885419452,1.6169468013336898,1.28,0.4641354012927743,6.430375184486708,12.0,2.5592645012014565,6.4066761021626215,1.8,0.14420814617567076,11.12529409971628,13.0,1.4733152734343304,0.24733152734343306,0.1,0.19772739054611543,1.1977273905461154,1.0,0.06011111919622025,4.240444476784881,4.0
5.0,64.0,0.1,19.0,0.28194286638520377,1.7951428340369906,2.5,0.20955347388253656,4.742679156704781,6.0,0.49085690549419736,8.146289512092842,16.0,0.02804290912777631,97.19570908722237,100,0.24027596812874422,1.5875532392047926,1.28,0.5624912108370786,5.250105469955056,12.0,2.9709441003684414,7.1476993806631945,1.8,0.08710143345659041,11.867681365064325,13.0,1.2229499874308907,0.22229499874308908,0.1,0.16052517493738572,0.8394748250626143,1.0,0.1646650605112252,4.658660242044901,4.0
15.0,32.0,0.1,25.0,0.05054029610990316,2.373649259725242,2.5,0.15348296288283483,5.079102222702991,6.0,0.408425793702651,9.465187300757584,16.0,0.03240987187722311,96.75901281227769,100,0.16430163252529537,1.490306089632378,1.28,0.3524730437945906,7.770323474464913,12.0,3.2762596180831673,7.697267312549701,1.8,0.043575341487777856,12.433520560658888,13.0,4.332243560936346,0.5332243560936346,0.1,0.10455636373286104,0.895443636267139,1.0,0.1258889615850498,4.503555846340199,4.0
5.0,32.0,0.1,27.0,0.3813396521077328,1.546650869730668,2.5,0.15290520950583586,5.082568742964985,6.0,0.5393137146106757,7.37098056622919,16.0,0.19552517394483304,80.4474826055167,100,0.17218352432171943,1.0596050888681992,1.28,0.5223583959703338,5.731699248355994,12.0,2.13387891551628,5.640982047929303,1.8,0.2346444875850637,9.949621661394172,13.0,0.962750434897523,0.1962750434897523,0.1,0.27822322625712637,0.7217767737428736,1.0,0.1678697371845721,4.671478948738288,4.0
5.0,32.0,0.1,8.0,,,2.5,,,6.0,,,16.0,,,100,,,1.28,,,12.0,,,1.8,,,13.0,,,0.1,,,1.0,,,4.0
25.0,64.0,0.1,29.0,0.3409639566906626,1.6475901082733435,2.5,0.1989786255487426,4.806128246707544,6.0,0.6210516062043921,6.063174300729726,16.0,0.046190031534900554,104.61900315349006,100,0.2657755268124843,1.62019267431998,1.28,0.4894084578654132,6.1270985056150415,12.0,2.3377557113855922,6.007960280494066,1.8,0.3488328198981115,17.53482665867545,13.0,3.022293397382114,0.4022293397382114,0.1,0.11286057572960351,0.8871394242703965,1.0,0.33398402081691625,5.335936083267665,4.0
5.0,32.0,0.1,10.0,0.7487968532902519,0.6280078667743701,2.5,0.21494835130196974,4.710309892188182,6.0,0.4096439013376004,9.445697578598393,16.0,0.15018908091750177,84.98109190824982,100,0.02733193975148155,1.2450151171181036,1.28,0.42187619731874787,6.937485632175026,12.0,2.0168408049944784,5.430313448990061,1.8,0.2679739873299209,9.516338164711028,13.0,0.5537235290226341,0.15537235290226342,0.1,0.10776188957304678,0.8922381104269532,1.0,0.04163527379475629,4.166541095179025,4.0
5.0,32.0,0.1,1.0,0.803849176267631,0.49037705933092235,2.5,0.10089692669715127,5.394618439817092,6.0,0.5195474951190135,7.687240078095783,16.0,0.030378106405561312,96.96218935944387,100,0.10549951116204086,1.1449606257125877,1.28,0.47792810625026316,6.264862724996842,12.0,2.986175425003371,7.175115765006067,1.8,0.28679322246175604,9.271688107997171,13.0,1.7609831583599795,0.276098315835998,0.1,0.201631973571765,0.798368026428235,1.0,0.16572720766575144,4.662908830663006,4.0
5.0,32.0,0.1,14.0,0.9749339826879877,0.06266504328003045,2.5,0.09536078356579451,6.572164701394767,6.0,0.3984941405838085,9.624093750659064,16.0,0.07747405239109482,107.74740523910948,100,0.24016892480280375,1.5874162237475888,1.28,0.513973827353646,5.832314071756247,12.0,2.519476512638527,6.335057722749348,1.8,0.4101848401768313,7.667597077701193,13.0,1.3622692604013555,0.23622692604013557,0.1,0.2608561850317076,0.7391438149682924,1.0,0.10818926527990191,4.432757061119608,4.0
25.0,64.0,0.1,12.0,0.427085250506931,1.4322868737326724,2.5,0.20454379628561448,4.772737222286313,6.0,0.4819224324397703,8.289241080963675,16.0,0.04370636230290956,104.37063623029096,100,0.22172831104215854,1.563812238133963,1.28,0.43763111405687943,6.748426631317447,12.0,2.571847096056411,6.4293247729015395,1.8,0.10867292615349282,14.412748039995407,13.0,6.32558956762976,0.732558956762976,0.1,0.13551332033649954,0.8644866796635005,1.0,0.11984331211614019,4.479373248464561,4.0
15.0,32.0,0.1,16.0,0.38830763782351924,1.5292309054412019,2.5,0.009794270626631333,5.941234376240212,6.0,0.45003705391395343,8.799407137376745,16.0,0.015109913962371309,98.48900860376287,100,0.06995407007740952,1.3695412096990842,1.28,0.4109779298578448,7.0682648417058624,12.0,3.7113795292850575,8.480483152713104,1.8,0.09222525353493247,11.801071704045878,13.0,0.36188529440507794,0.1361885294405078,0.1,0.3184015277623482,0.6815984722376518,1.0,0.09799431614575727,4.391977264583029,4.0
15.0,64.0,0.1,22.0,0.3727522847610586,1.5681192880973536,2.5,0.2900172531022099,4.259896481386741,6.0,0.5413940558561563,7.337695106301498,16.0,0.04692564814932439,104.69256481493244,100,0.20548060126783785,1.5430151696228325,1.28,0.5260391889051405,5.687529733138314,12.0,2.1945393155658586,5.750170768018545,1.8,0.0740526667640394,12.037315332067488,13.0,0.6591394355291252,0.16591394355291253,0.1,0.0165266065000802,0.9834733934999198,1.0,0.23000940812275106,4.920037632491004,4.0
15.0,32.0,0.1,24.0,0.5322413076652918,1.1693967308367705,2.5,0.2611555551003855,4.433066669397687,6.0,0.41860081873520794,9.302386900236673,16.0,0.01468334429393778,101.46833442939378,100,0.4755359272656506,0.6713140130999673,1.28,0.6067450774505706,4.719059070593153,12.0,2.8026925091243027,6.844846516423745,1.8,0.051487889431236195,12.33065743739393,13.0,0.7846530344297672,0.021534696557023277,0.1,0.10075051865323426,0.8992494813467657,1.0,0.03369758177022675,4.134790327080907,4.0
5.0,32.0,0.1,2.0,0.8559345230532254,0.36016369236693674,2.5,0.20734049442142646,4.755957033471441,6.0,0.11877029887861457,14.099675217942167,16.0,0.036648672252579076,96.33513277474209,100,0.33283806481097894,0.853967277041947,1.28,0.2778038298196148,15.333645957835378,12.0,0.17266577628669824,2.110798397316057,1.8,0.049524146531279595,13.643813904906635,13.0,6.668866323262237,-0.5668866323262237,0.1,0.3327135426794966,0.6672864573205034,1.0,1.0107988290251266,-0.04319531610050623,4.0
25.0,64.0,0.1,14.0,,,2.5,,,6.0,,,16.0,,,100,,,1.28,,,12.0,,,1.8,,,13.0,,,0.1,,,1.0,,,4.0
15.0,64.0,0.1,19.0,0.09296348847594302,2.2675912788101424,2.5,0.07242847793597858,6.4345708676158715,6.0,0.5746603254682382,6.805434792508189,16.0,0.024028533198006557,97.59714668019934,100,0.10739986289078125,1.4174718245002,1.28,0.40030756364098496,7.19630923630818,12.0,4.132613456692444,9.2387042220464,1.8,0.1295894681943321,14.684663086526317,13.0,0.42805014357290744,0.05719498564270926,0.1,0.3573282347566865,0.6426717652433135,1.0,0.21380856339283216,4.855234253571329,4.0
15.0,64.0,0.1,18.0,0.5040308054844982,1.2399229862887546,2.5,0.2777596949742002,4.333441830154799,6.0,0.5525053404510781,7.15991455278275,16.0,0.01693220488033603,98.3067795119664,100,0.37200545932524093,1.7561669879363084,1.28,0.5147044692571187,5.8235463689145766,12.0,1.3415066698436224,4.21471200571852,1.8,0.3251678157521268,8.772818395222352,13.0,2.298870449937899,0.3298870449937899,0.1,0.07831341495688804,0.921686585043112,1.0,0.20367136506415973,4.814685460256639,4.0
25.0,32.0,0.1,5.0,0.025076184972342475,2.437309537569144,2.5,0.10496669466057718,6.629800167963463,6.0,0.4811211414739175,8.30206173641732,16.0,0.004597004548061108,99.54029954519389,100,0.3695570548986263,0.8069669697297583,1.28,0.22305813761455484,9.323302348625342,12.0,1.8293545731559564,5.092838231680721,1.8,0.21379297269130723,10.220691355013006,13.0,7.368145095353891,0.8368145095353892,0.1,0.346788702825535,0.653211297174465,1.0,0.0700826427813217,4.280330571125287,4.0
5.0,32.0,0.1,4.0,0.6799005609098913,4.199751402274728,2.5,0.12873818465319328,6.77242910791916,6.0,0.5322232264968152,7.484428376050956,16.0,0.06008925899242399,106.0089258992424,100,0.019760159882675765,1.254706995350175,1.28,0.5641841230120836,5.229790523854996,12.0,2.3569382905584204,6.042488923005156,1.8,0.34890605666866653,8.464221263307335,13.0,3.0889902432842185,0.40889902432842185,0.1,0.36864678414080676,0.6313532158591932,1.0,0.24946909739954815,4.997876389598193,4.0
15.0,64.0,0.1,3.0,0.3313460505462095,1.6716348736344762,2.5,0.20082465681399095,4.795052059116054,6.0,0.5615642967771082,7.014971251566269,16.0,0.08965699175036321,91.03430082496368,100,0.3067064547727743,1.6725842621091511,1.28,0.3786012741610125,7.45678471006785,12.0,1.3009264835684176,4.141667670423152,1.8,0.12562967113379825,11.366814275260623,13.0,2.2553186121371938,0.3255318612137194,0.1,0.1440579757740843,0.8559420242259157,1.0,0.21488490417585826,4.859539616703433,4.0
25.0,32.0,0.1,27.0,0.32583298590500476,1.685417535237488,2.5,0.296087477850049,7.776524867100294,6.0,0.4774474497174843,8.360840804520251,16.0,0.04144183810581566,95.85581618941843,100,0.025592942846218263,1.2472410331568407,1.28,0.4355962527888622,6.772844966533653,12.0,0.8627041610844608,3.3528674899520294,1.8,0.061308984886468264,12.202983196475913,13.0,4.865661972969427,0.5865661972969427,0.1,0.33580252715364145,0.6641974728463585,1.0,0.14114861518268773,4.564594460730751,4.0
5.0,32.0,0.1,26.0,0.6253591999870344,0.936602000032414,2.5,0.0389883555355078,6.233930133213047,6.0,0.4926840513442511,8.117055178491983,16.0,0.039050205431912274,96.09497945680877,100,0.01426915153083675,1.298264513959471,1.28,0.6231387574167819,4.522334910998617,12.0,3.080937862471286,7.345688152448314,1.8,0.286947420164843,9.269683537857041,13.0,1.5887438404792467,0.2588743840479247,0.1,0.30761001901377016,0.6923899809862298,1.0,0.13033620402692225,4.521344816107689,4.0
