width,batch-time,learning-rate,replicate,known_param_strict_train_rmse,known_param_strict_test_rmse,known_param_loose_train_rmse,known_param_loose_test_rmse,unknown_param_train_rmse,unknown_param_test_rmse,NODE_train_rmse,NODE_test_rmse,known_param_strict_attempts,known_param_loose_attempts,unknown_param_attempts,NODE_attempts,loose_param_err,unknown_param_err
5.0,32.0,0.1,14.0,0.6395463943481445,0.5768622159957886,0.24817396700382233,0.8897919058799744,0.09084700047969818,0.20676949620246887,0.03631359711289406,0.04066333919763565,0,0,0,0,0.005682957500040886,15.605547067598023
25.0,64.0,0.1,12.0,0.6373399496078491,0.5774726867675781,0.19449850916862488,0.49915051460266113,0.15751895308494568,0.3507203161716461,0.041719671338796616,0.03781072050333023,0,0,0,0,0.004282994506008553,0.9178387915114747
15.0,32.0,0.1,16.0,,,0.2757433354854584,0.9581999778747559,0.05890849232673645,0.05417928472161293,0.0623989962041378,0.08123113214969635,0,0,0,0,0.0021130253325752912,17.115475800427383
15.0,64.0,0.1,22.0,,,0.18329647183418274,0.17831850051879883,5.3784894943237305,11.719918251037598,0.04139949381351471,0.03736433759331703,0,0,0,0,0.0071743105511150596,3.7803547514650546
15.0,32.0,0.1,24.0,0.6745195388793945,0.593436598777771,0.46091315150260925,1.2172480821609497,0.5002315044403076,0.7324946522712708,0.04481826350092888,0.03465715050697327,0,0,0,0,0.006780967360887402,7.433225134510482
5.0,32.0,0.1,2.0,0.6544293761253357,0.5843607783317566,0.36688315868377686,1.1240053176879883,0.07580189406871796,0.05398575961589813,0.05289383605122566,0.060397807508707047,0,0,0,0,0.004760792567162442,17.87946002238546
25.0,64.0,0.1,14.0,0.6421740651130676,0.6421206593513489,0.21342399716377258,0.63758385181427,0.17868433892726898,0.5165836215019226,0.05999027565121651,0.05083419010043144,0,0,0,0,0.002850722778251047,1.000350561201123
15.0,64.0,0.1,19.0,0.6484622955322266,0.6031667590141296,0.25271645188331604,0.5642890930175781,0.24749360978603363,0.5655784010887146,0.03751692548394203,0.036313917487859726,0,0,0,0,0.004220353390499754,2.1074483132625446
15.0,64.0,0.1,18.0,0.6520545482635498,0.5831879377365112,0.2104520946741104,0.7125730514526367,0.0969119668006897,0.07603154331445694,0.03335759416222572,0.025897590443491936,0,0,0,0,0.00608153219854457,10.793110888036788
25.0,32.0,0.1,5.0,0.6611610054969788,0.6019308567047119,0.44265612959861755,0.8728124499320984,0.058135103434324265,0.10036594420671463,0.034456949681043625,0.033937208354473114,0,0,0,0,0.0015916517022087628,16.621551998166655
5.0,32.0,0.1,4.0,0.6520338654518127,0.5973656177520752,0.5094916820526123,1.2516664266586304,0.7159031629562378,,0.02979705110192299,0.042083438485860825,0,0,0,0,0.0064616019978385175,4.206469494627042
15.0,64.0,0.1,3.0,16.146251678466797,34.36609649658203,0.24856039881706238,0.7988878488540649,0.18886885046958923,0.27778616547584534,0.036213889718055725,0.03711991384625435,0,0,0,0,0.005718701187466424,1.601976025001911
25.0,32.0,0.1,27.0,0.6782021522521973,0.6036787629127502,0.47071629762649536,0.8720976710319519,0.05965525656938553,0.07984998822212219,0.06360388547182083,0.08228568732738495,0,0,0,0,0.0018555473984527282,16.118007008615965
5.0,32.0,0.1,26.0,0.678379237651825,0.6170312762260437,0.26634809374809265,1.005181908607483,0.10731293261051178,0.23023587465286255,0.08945315331220627,0.1290092021226883,0,0,0,0,0.004369459755382721,14.893358928091692
15.0,32.0,0.1,1.0,0.6677945852279663,0.5968971848487854,0.5373988747596741,,0.05629706382751465,0.04762387275695801,0.04174702987074852,0.043643075972795486,0,0,0,0,0.0010957839383265444,16.831729900623976
25.0,32.0,0.1,30.0,0.6657302975654602,0.5962641835212708,0.5021177530288696,0.8004705905914307,0.07029429078102112,0.10580144077539444,0.05725707486271858,0.04961787536740303,0,0,0,0,0.0071190305411634736,18.49482381994303
25.0,64.0,0.1,1.0,0.6446463465690613,0.5747783184051514,0.20302662253379822,0.2917741537094116,0.2264532446861267,2.6284751892089844,0.06774361431598663,0.0633249282836914,0,0,0,0,0.006129855009303631,0.47266844402247576
25.0,64.0,0.1,25.0,,,0.21397413313388824,0.8817806839942932,0.2571718692779541,0.6440470218658447,0.03704271838068962,0.03487085551023483,0,0,0,0,0.004334094705276126,0.5492036699512473
15.0,32.0,0.1,17.0,0.6527116298675537,0.5960565805435181,0.5247854590415955,,0.06944602727890015,0.12140490859746933,0.04605347663164139,0.04137716442346573,0,0,0,0,0.005597775143730832,15.89441041143337
15.0,64.0,0.1,1.0,0.6315155625343323,0.5637926459312439,0.24443064630031586,0.7103785872459412,0.19487157464027405,1.3119454383850098,0.031958404928445816,0.033203233033418655,0,0,0,0,0.003164836202488752,1.053866097655515
15.0,64.0,0.1,20.0,15.469685554504395,31.854211807250977,0.18645012378692627,0.4747001826763153,0.19790011644363403,0.4717969298362732,0.0502825491130352,0.06637480854988098,0,0,0,0,0.0038066995885897015,1.3426209675604222
25.0,64.0,0.1,23.0,0.6737767457962036,0.6326864957809448,0.21659018099308014,0.9371765851974487,0.1523044854402542,0.2576429843902588,0.035008806735277176,0.03542199730873108,0,0,0,0,0.0019992670232484855,0.47042411719474697
5.0,32.0,0.1,25.0,0.656159520149231,0.5723586678504944,0.35389217734336853,1.0539788007736206,0.06745961308479309,0.12613843381404877,0.03941918909549713,0.04043057560920715,0,0,0,0,0.004199214882521507,15.255430059319162
15.0,64.0,0.1,8.0,0.7816890478134155,0.8300561904907227,0.21482381224632263,0.7924221754074097,0.42494770884513855,,0.0595250278711319,0.07800251990556717,0,0,0,0,0.0052019281119743965,5.529105125708952
15.0,64.0,0.1,14.0,1.5303301811218262,1.3256818056106567,0.25250548124313354,0.9548529386520386,0.1646551638841629,0.21801036596298218,0.05312741920351982,0.04372619837522507,0,0,0,0,0.005276085095027971,1.6832176762488769
15.0,64.0,0.1,10.0,0.6508579254150391,0.6145076155662537,0.22370114922523499,0.5062664747238159,0.17913731932640076,2.8320322036743164,0.0564289465546608,0.07393961399793625,0,0,0,0,0.00354333815638741,0.2988047567204566
15.0,32.0,0.1,28.0,0.651716411113739,0.5776111483573914,0.4638199210166931,0.7563430070877075,0.07550740987062454,0.08439621329307556,0.047896675765514374,0.08038018643856049,0,0,0,0,0.005406407482853481,15.87294385267034
5.0,64.0,0.1,10.0,19.149686813354492,39.712623596191406,0.19867347180843353,2.4764158725738525,0.21431314945220947,,0.07130791246891022,0.05307121202349663,0,0,0,0,0.002807856082348348,0.5546390217369344
25.0,32.0,0.1,29.0,0.6634306311607361,0.6002694368362427,0.49233049154281616,0.7696887850761414,0.06796044856309891,0.12607388198375702,0.035307567566633224,0.035060010850429535,0,0,0,0,0.001981238684191311,15.873563022094554
25.0,64.0,0.1,11.0,0.6427085995674133,0.5905221104621887,0.1955873817205429,0.348890483379364,0.14773263037204742,0.49115505814552307,0.06680889427661896,0.08412034809589386,0,0,0,0,0.002168103954649614,0.8402655153878287
25.0,32.0,0.1,9.0,0.6488465070724487,0.57697993516922,0.5384988784790039,0.8358055353164673,0.0824759379029274,0.11910790950059891,0.07113999128341675,0.07560570538043976,0,0,0,0,0.00342840029557534,15.200933380485722
5.0,64.0,0.1,17.0,1.1637804508209229,1.3596491813659668,0.18551994860172272,3.8241450786590576,0.24970854818820953,,0.07063319534063339,0.07721918821334839,0,0,0,0,0.00730536064021492,0.5824203023798884
25.0,64.0,0.1,3.0,0.7168872952461243,,0.20222888886928558,0.4310380816459656,0.16123849153518677,0.5429661273956299,0.04037157818675041,0.04891517758369446,0,0,0,0,0.0029284038985386562,0.9017758421833697
15.0,64.0,0.1,9.0,22.039386749267578,45.19192123413086,1.0855650901794434,0.49299484491348267,0.23183594644069672,0.43944621086120605,0.07582958042621613,0.07783754169940948,0,0,0,0,0.005446125657061263,1.5048354815988838
25.0,32.0,0.1,11.0,0.708042562007904,0.6228156685829163,0.5118664503097534,,0.07395976781845093,0.16504953801631927,0.04258421063423157,0.07460696250200272,0,0,0,0,0.004413231020776509,15.385728045050273
5.0,32.0,0.1,15.0,1.2889997959136963,1.1801201105117798,0.3848760724067688,1.159685492515564,0.08028081804513931,0.145497128367424,0.044109001755714417,0.029852312058210373,0,0,0,0,0.0029501001480469746,13.674108152414894
15.0,32.0,0.1,10.0,0.656601071357727,0.6032425165176392,0.39071375131607056,1.05050790309906,0.11179441958665848,0.12419106066226959,0.048786066472530365,0.04360206797719002,0,0,0,0,0.007576725434912612,17.69900844255792
15.0,64.0,0.1,23.0,0.6284577250480652,0.6095389723777771,0.20006713271141052,0.5674263834953308,0.18340907990932465,0.19551336765289307,0.05619645491242409,0.053658489137887955,0,0,0,0,0.006215090494030573,1.5873601244947748
25.0,32.0,0.1,21.0,0.7006542086601257,0.6394099593162537,0.4592985510826111,,0.07526195794343948,0.062070947140455246,0.05224345251917839,0.05184951797127724,0,0,0,0,0.003670455688707719,16.53850165075811
15.0,32.0,0.1,4.0,0.6626218557357788,0.6029149889945984,0.3828560709953308,0.9957674145698547,0.3027797043323517,0.8479701280593872,0.04418615251779556,0.05052325874567032,0,0,0,0,0.006104149192742825,6.215511512121965
5.0,32.0,0.1,6.0,0.665263295173645,0.59504234790802,0.32659003138542175,1.0303393602371216,0.06255432963371277,0.07200226932764053,0.03734365478157997,0.035368822515010834,0,0,0,0,0.00394642888196739,17.021745074245207
25.0,64.0,0.1,30.0,0.6428715586662292,0.5736599564552307,0.2526080012321472,0.8592497706413269,0.2561245560646057,0.5852508544921875,0.040804825723171234,0.05089891329407692,0,0,0,0,0.004235077778444785,2.0986720523841473
25.0,32.0,0.1,23.0,0.6569298505783081,0.5985287427902222,165.711669921875,,0.13050204515457153,0.2988213002681732,0.03799062594771385,0.04482119157910347,0,0,0,0,0.003935035208538329,10.038056915425729
25.0,64.0,0.1,22.0,0.653758704662323,0.7036978602409363,0.2608121931552887,0.7771443128585815,0.1592852771282196,0.3837985396385193,0.04728257283568382,0.04179275408387184,0,0,0,0,0.0032334430066232045,0.6761853529250104
15.0,32.0,0.1,18.0,0.6581552028656006,0.5958401560783386,0.49622079730033875,0.951015293598175,0.09311670064926147,0.08087003231048584,0.0456751212477684,0.0661616101861,0,0,0,0,0.0035920004166859476,13.32173363726123
5.0,32.0,0.1,17.0,0.660673975944519,0.5922021269798279,0.5032942891120911,1.3540329933166504,0.0598810650408268,0.08305984735488892,0.03498833626508713,0.02876666560769081,0,0,0,0,0.0007107527319689666,16.49673407878505
15.0,32.0,0.1,15.0,0.6662701368331909,0.5971909761428833,0.49702560901641846,0.8193284869194031,0.08083833009004593,0.06674793362617493,0.04829530417919159,0.04710432142019272,0,0,0,0,0.006202083719171414,15.745626720700093
25.0,64.0,0.1,26.0,0.6536843180656433,0.6005961298942566,0.20695766806602478,0.585265040397644,0.178366556763649,0.6335534453392029,0.03694862127304077,0.035546209663152695,0,0,0,0,0.003949640257640219,1.118753109701852
5.0,64.0,0.1,6.0,9.368651390075684,19.46282386779785,0.2262260466814041,1.5761971473693848,0.20198172330856323,0.5377258062362671,0.04252231493592262,0.0458524115383625,0,0,0,0,0.002883719311917554,1.4824357960142978
5.0,64.0,0.1,28.0,18.954387664794922,39.04452133178711,0.204048752784729,1.559985637664795,0.15478011965751648,0.6163087487220764,0.058819662779569626,0.0658455342054367,0,0,0,0,0.006615037062247309,0.5771544442896701
5.0,64.0,0.1,5.0,0.6551985740661621,0.6353200078010559,0.17488905787467957,0.7882471680641174,0.2399435192346573,0.5094907879829407,0.07672977447509766,0.07351011037826538,0,0,0,0,0.0024411670635842153,1.6843843094623865
15.0,32.0,0.1,3.0,0.6651503443717957,0.5953440070152283,0.48716989159584045,0.9508234858512878,0.0716526061296463,0.05485008284449577,0.04483991488814354,0.05079904571175575,0,0,0,0,0.0037165657823915454,17.007995806912998
15.0,64.0,0.1,7.0,0.6937664747238159,0.6111283302307129,0.199313685297966,0.38337934017181396,0.17613112926483154,0.2260638028383255,0.04718920215964317,0.03754274919629097,0,0,0,0,0.002328679062836292,0.9451363265773995
5.0,64.0,0.1,12.0,0.6742140650749207,0.6080340147018433,0.20475421845912933,4.692842483520508,0.14662447571754456,0.2651209235191345,0.03991413861513138,0.033783670514822006,0,0,0,0,0.0009593081731986697,0.7174018964011699
25.0,32.0,0.1,20.0,0.6431818604469299,0.5705251693725586,0.38469651341438293,1.1709202527999878,0.06232944503426552,0.10127721726894379,0.039532970637083054,0.035481009632349014,0,0,0,0,0.004922790471788896,15.58810772297143
5.0,32.0,0.1,3.0,0.6599412560462952,0.5937932133674622,0.3504239320755005,1.1104871034622192,0.06674376130104065,0.14221425354480743,0.05061988905072212,0.07201319187879562,0,0,0,0,0.0023571279327784245,16.235994519640194
5.0,64.0,0.1,11.0,0.6448841094970703,0.5695050358772278,0.22970063984394073,0.44354134798049927,0.2197248339653015,,0.043894827365875244,0.04414329677820206,0,0,0,0,0.007548951847572871,0.8216004592184885
25.0,64.0,0.1,24.0,0.6441482305526733,0.5815948843955994,0.2056857794523239,0.42665383219718933,0.1538977324962616,0.346427321434021,0.036835622042417526,0.031026426702737808,0,0,0,0,0.0048161099763316395,0.4832628270782342
25.0,32.0,0.1,3.0,0.6680190563201904,0.5977441668510437,0.5139255523681641,0.8954927325248718,0.06132302060723305,0.05970083549618721,0.04726363345980644,0.0359792597591877,0,0,0,0,0.0014506753724174981,17.130204020512064
5.0,64.0,0.1,23.0,0.8012120723724365,0.6646153926849365,0.2642214000225067,,0.16158610582351685,0.2520473003387451,0.0654640942811966,0.07362961024045944,0,0,0,0,0.005182500546752955,0.8481312367321523
5.0,32.0,0.1,7.0,1.9137567281723022,,0.2673417329788208,0.8138019442558289,0.09095390886068344,0.08096792548894882,0.05578521639108658,0.07187871634960175,0,0,0,0,0.004232628436049102,16.518658688252074
5.0,32.0,0.1,5.0,0.6676411032676697,0.5950160026550293,0.4998140037059784,4.488988876342773,0.07589834183454514,0.1418919712305069,0.034543395042419434,0.04306008666753769,0,0,0,0,0.005627478131858155,15.603214865932129
25.0,32.0,0.1,1.0,0.6640869975090027,0.5922669768333435,0.2544284164905548,0.6940949559211731,0.08140002191066742,0.12722094357013702,0.0407727025449276,0.028130142018198967,0,0,0,0,0.006196331456171489,11.301246065820123
25.0,32.0,0.1,16.0,0.6585420966148376,0.5880060195922852,0.2599271237850189,0.9117509722709656,0.08095652610063553,0.14913783967494965,0.03875083848834038,0.05376186966896057,0,0,0,0,0.004945924183427874,15.529519312441286
25.0,32.0,0.1,25.0,0.6702410578727722,0.6035258173942566,0.32399994134902954,1.1589020490646362,0.06448310613632202,0.10448501259088516,0.03550972416996956,0.03869084641337395,0,0,0,0,0.007093768077275353,16.37371307674506
5.0,32.0,0.1,12.0,0.6559365391731262,0.5970149040222168,0.531377911567688,,0.0722888708114624,0.14253880083560944,0.04274991154670715,0.02854016050696373,0,0,0,0,0.004452154571854994,16.743670745488632
5.0,64.0,0.1,20.0,0.634691059589386,0.6255069375038147,0.24607893824577332,0.7947590351104736,0.1840449720621109,0.38073790073394775,0.046974051743745804,0.047745343297719955,0,0,0,0,0.003093273087717563,1.366992338776839
15.0,64.0,0.1,6.0,8.509517669677734,17.539321899414062,0.24568477272987366,0.9300850629806519,0.1476120948791504,0.3200134336948395,0.035201240330934525,0.03271878510713577,0,0,0,0,0.004203788727302427,0.7790967052885855
5.0,32.0,0.1,18.0,0.668820858001709,0.5922605991363525,0.48594900965690613,0.9508501291275024,0.060030482709407806,0.05566856637597084,0.033310893923044205,0.030879797413945198,0,0,0,0,0.002910506374281141,15.727034901502517
25.0,64.0,0.1,18.0,0.6279361844062805,0.5769571661949158,0.18805041909217834,0.7811688184738159,0.15703988075256348,0.24278825521469116,0.08415982872247696,0.09001737087965012,0,0,0,0,0.0027687359528332234,0.7831489148287669
15.0,64.0,0.1,12.0,1.3201590776443481,1.129651427268982,0.21819761395454407,0.7071892619132996,0.1461147964000702,0.35798054933547974,0.0353858657181263,0.03592589125037193,0,0,0,0,0.003606869248153677,0.9026917291437497
25.0,32.0,0.1,28.0,0.6637548804283142,0.592900812625885,0.3790626525878906,1.0884106159210205,0.10679807513952255,0.0619509257376194,0.070003941655159,0.08116301894187927,0,0,0,0,0.004365037190966592,16.265291524358872
25.0,32.0,0.1,7.0,0.666799783706665,0.6062102317810059,0.4120851755142212,,0.05956057831645012,0.05045115202665329,0.0400531031191349,0.0373447984457016,0,0,0,0,0.0021016060020875305,18.172750731204165
25.0,64.0,0.1,21.0,0.659760057926178,0.6064543724060059,0.16766442358493805,0.2034926563501358,0.21568013727664948,0.6992323398590088,0.0377202145755291,0.03943872079253197,0,0,0,0,0.007423390207863312,1.7550131406219596
15.0,32.0,0.1,14.0,0.6607140302658081,0.5880590677261353,0.5474046468734741,,0.06423719227313995,0.11910179257392883,0.04916663095355034,0.059292249381542206,0,0,0,0,0.002599940860849914,15.283446171395404
5.0,64.0,0.1,18.0,8.71684741973877,19.10895347595215,0.2001105695962906,0.33998754620552063,0.14877112209796906,0.3969185948371887,0.05571306124329567,0.05069129541516304,0,0,0,0,0.006856570061329226,1.099480867202907
15.0,32.0,0.1,8.0,0.6480318307876587,0.5877209305763245,0.4063379466533661,0.9951532483100891,0.06642186641693115,0.05642284080386162,0.037838589400053024,0.03288345783948898,0,0,0,0,0.0006910392362519113,18.117682481772583
