width,batch-time,learning-rate,replicate,J0_percent_err,J0_fit,J0_true,k2_percent_err,k2_fit,k2_true,k3_percent_err,k3_fit,k3_true,k4_percent_err,k4_fit,k4_true,k5_percent_err,k5_fit,k5_true,k6_percent_err,k6_fit,k6_true,k_percent_err,k_fit,k_true,kappa_percent_err,kappa_fit,kappa_true,psi_percent_err,psi_fit,psi_true,N_percent_err,N_fit,N_true,A_percent_err,A_fit,A_true
15.0,64.0,0.1,18.0,1.0014303683192338e-05,2.499974964240792,2.5,2.313192868808045e-06,5.999986120842787,6.0,9.695329805659014e-07,15.999984487472311,16.0,1.9678222997754347e-07,99.999980321777,100,5.001346712295296e-06,1.2799935982762083,1.28,8.709564102519588e-07,12.000010451476923,12.0,8.313260944945197e-06,1.800014963869701,1.8,1.0696797019431433e-06,13.000013905836125,13.0,8.389636664940525e-05,0.10000838963666495,0.1,2.864982333372623e-06,1.0000028649823334,1.0,4.585155244374306e-08,3.9999998165937902,4.0
25.0,32.0,0.1,5.0,5.259914916777575e-06,2.499986850212708,2.5,1.6324394162362901e-07,6.00000097946365,6.0,2.8687090880552546e-07,16.00000458993454,16.0,2.2641865470518497e-07,99.99997735813453,100,2.2026840691691252e-05,1.2800281943560854,1.28,2.5778430797392576e-07,12.000003093411696,12.0,2.2439247552667276e-06,1.8000040390645595,1.8,4.942295629844623e-07,13.000006424984319,13.0,0.00036777074580662816,0.09996322292541934,0.1,1.7115139356205233e-05,1.0000171151393562,1.0,1.6433470119148197e-06,3.9999934266119523,4.0
5.0,32.0,0.1,4.0,1.1976023301940585e-07,2.5000002994005825,2.5,1.7552428364098205e-06,5.9999894685429815,6.0,3.260939680505004e-07,16.00000521750349,16.0,6.435064449306083e-08,99.99999356493555,100,1.2802295759964388e-06,1.2799983613061428,1.28,9.395479000732602e-07,12.0000112745748,12.0,6.649723039863096e-06,1.8000119695014718,1.8,9.60268227464448e-07,12.999987516513043,13.0,5.897220452286134e-05,0.10000589722045229,0.1,6.673132155743389e-07,1.0000006673132156,1.0,1.0103076042433656e-06,4.000004041230417,4.0
15.0,64.0,0.1,3.0,1.0877544767318171e-05,2.4999728061380817,2.5,4.790635082851935e-06,5.999971256189503,6.0,6.777017205195079e-07,15.999989156772472,16.0,4.212313768903186e-09,99.99999957876862,100,2.154731827078843e-05,1.2799724194326134,1.28,1.0088832140079754e-08,12.000000121065986,12.0,5.5333868104807174e-08,1.7999999003990375,1.8,7.381794497372487e-07,12.999990403667153,13.0,5.983390798297572e-05,0.09999401660920171,0.1,7.70605524946788e-08,0.9999999229394475,1.0,1.0440767310715415e-06,3.9999958236930757,4.0
25.0,32.0,0.1,27.0,9.278358627540228e-06,2.500023195896569,2.5,1.7806347347715246e-06,5.999989316191591,6.0,2.8099676585569e-08,16.000000449594825,16.0,1.0397693571917443e-07,99.99998960230643,100,2.0663340328207214e-05,1.27997355092438,1.28,1.3013278519954004e-06,12.000015615934224,12.0,9.455789624881718e-06,1.8000170204213248,1.8,2.4764158729121496e-06,13.000032193406348,13.0,0.00012659614425453158,0.09998734038557455,0.1,1.8205197801823836e-05,0.9999817948021982,1.0,3.1958817219290836e-06,4.000012783526888,4.0
5.0,32.0,0.1,26.0,6.0380579885332965e-06,2.4999849048550287,2.5,2.7347010463548336e-06,5.999983591793722,6.0,4.0963499137181003e-07,15.999993445840138,16.0,7.710340810263005e-10,99.99999992289659,100,9.130456301957579e-06,1.2800116869840665,1.28,9.877993741487974e-08,11.999998814640751,12.0,1.563636572998739e-05,1.800028145458314,1.8,4.4453892546523724e-07,13.000005779006031,13.0,0.00024279607717475615,0.10002427960771748,0.1,1.712141325738159e-05,1.0000171214132574,1.0,3.6479747427264897e-06,4.000014591898971,4.0
15.0,32.0,0.1,1.0,7.4227654113911966e-06,2.5000185569135285,2.5,4.7397308537237376e-07,6.000002843838512,6.0,6.915799837248215e-07,15.99998893472026,16.0,1.1271900888232267e-08,99.99999887280991,100,2.774533529141532e-06,1.2800035514029173,1.28,3.803364322744566e-07,11.999995435962813,12.0,7.672875861958812e-06,1.7999861888234485,1.8,5.379674087398948e-08,13.000000699357631,13.0,0.00011357983619397771,0.09998864201638061,0.1,1.3456627154573297e-05,1.0000134566271546,1.0,1.1299728374547513e-05,3.999954801086502,4.0
25.0,32.0,0.1,30.0,3.6292749829414104e-06,2.5000090731874574,2.5,3.150658671883614e-06,5.999981096047969,6.0,3.4860487707621957e-07,15.999994422321967,16.0,1.020894002579098e-07,99.99998979105997,100,1.831590035333841e-05,1.2800234443524523,1.28,4.026727326393124e-07,12.000004832072792,12.0,6.957786450323411e-06,1.7999874759843895,1.8,3.199868624429533e-07,13.000004159829212,13.0,7.314427936208623e-05,0.0999926855720638,0.1,3.0953706628977784e-06,0.9999969046293371,1.0,2.3522090263350393e-06,3.9999905911638947,4.0
25.0,64.0,0.1,1.0,3.6931289685071532e-06,2.5000092328224213,2.5,3.15030336336027e-07,6.000001890182018,6.0,7.659777958579639e-07,16.000012255644734,16.0,3.9338371948360873e-07,99.99996066162805,100,1.3544238511992157e-06,1.2800017336625296,1.28,3.888320872687719e-07,11.999995334014953,12.0,3.282388363704906e-06,1.8000059082990547,1.8,1.4716323148123733e-06,13.000019131220093,13.0,6.271975435651056e-05,0.10000627197543566,0.1,2.1817303043403236e-05,0.9999781826969566,1.0,2.213780065485338e-06,4.000008855120262,4.0
25.0,64.0,0.1,25.0,3.6938471401626316e-06,2.5000092346178504,2.5,1.713016395399336e-08,6.000000102780984,6.0,3.488230707615614e-07,15.999994418830868,16.0,3.8207888906072187e-07,99.9999617921111,100,2.8532446474938133e-06,1.2800036521531488,1.28,2.342308856502958e-07,11.999997189229372,12.0,2.299736493090639e-06,1.8000041395256876,1.8,9.91263459554786e-07,12.999987113575026,13.0,2.4822421510889425e-05,0.1000024822421511,0.1,1.4115379586288057e-06,0.9999985884620414,1.0,6.659110687312619e-07,4.000002663644275,4.0
15.0,32.0,0.1,17.0,5.263227849106045e-06,2.5000131580696228,2.5,8.554058696930156e-07,5.999994867564782,6.0,5.0264934547961104e-08,15.999999195761047,16.0,1.6281337451573563e-08,99.99999837186625,100,1.845484845601486e-05,1.2800236222060237,1.28,9.585553407317111e-07,12.000011502664089,12.0,1.0530401582942162e-05,1.7999810452771507,1.8,1.0143083847024259e-06,12.999986813990999,13.0,6.50386241071721e-05,0.09999349613758929,0.1,3.033194446500076e-06,1.0000030331944465,1.0,3.22350772830049e-06,3.999987105969087,4.0
15.0,64.0,0.1,1.0,5.768391669569439e-06,2.500014420979174,2.5,1.0952840575247553e-06,5.999993428295655,6.0,4.702688549684808e-07,16.00000752430168,16.0,2.240172833012366e-08,100.00000224017283,100,4.456912258005152e-06,1.2800057048476903,1.28,1.0685814465875392e-06,12.000012822977359,12.0,5.016723436421542e-06,1.7999909698978145,1.8,1.6463703644831185e-07,12.999997859718526,13.0,2.9850842432344038e-05,0.10000298508424324,0.1,1.8836993230131327e-05,1.0000188369932301,1.0,3.1771440234251713e-07,4.000001270857609,4.0
15.0,64.0,0.1,20.0,5.395609421121606e-06,2.500013489023553,2.5,6.812176878293978e-06,6.00004087306127,6.0,1.1570550650930045e-06,16.00001851288104,16.0,1.7650823210146883e-07,99.99998234917679,100,8.846012385446689e-06,1.2800113228958534,1.28,1.5230863592563537e-06,11.999981722963689,12.0,2.641753673840144e-06,1.7999952448433871,1.8,1.395456424054723e-06,13.000018140933513,13.0,0.00012919070731906568,0.10001291907073191,0.1,1.23499152460127e-05,0.999987650084754,1.0,2.3125456924955046e-06,4.00000925018277,4.0
25.0,64.0,0.1,23.0,,,2.5,,,6.0,,,16.0,,,100,,,1.28,,,12.0,,,1.8,,,13.0,,,0.1,,,1.0,,,4.0
5.0,32.0,0.1,25.0,2.333907876028718e-06,2.50000583476969,2.5,3.2547982646846663e-06,6.000019528789588,6.0,4.1346842194478484e-07,16.00000661549475,16.0,3.3403588730607223e-08,100.00000334035887,100,1.6643431693420807e-05,1.2800213035925676,1.28,6.527394199965878e-07,12.00000783287304,12.0,2.5495539171959e-05,1.7999541080294905,1.8,7.945990070368225e-07,12.999989670212909,13.0,8.153158477797184e-06,0.10000081531584779,0.1,2.4911465384191978e-05,0.9999750885346158,1.0,4.1465628206616145e-06,4.000016586251283,4.0
15.0,64.0,0.1,8.0,6.331646064339225e-07,2.499998417088484,2.5,1.6045813981217332e-06,5.999990372511611,6.0,1.1460009408104099e-07,16.000001833601505,16.0,2.7394847705863868e-08,100.00000273948477,100,1.0862377687603786e-05,1.27998609615656,1.28,1.4423755262763886e-06,11.999982691493685,12.0,3.3043529849378452e-06,1.7999940521646272,1.8,8.582988337152004e-08,13.000001115788484,13.0,4.316801380049862e-05,0.09999568319861996,0.1,2.549326189238421e-05,1.0000254932618924,1.0,1.2939783962107043e-06,4.000005175913585,4.0
15.0,64.0,0.1,14.0,5.093067377970328e-06,2.500012732668445,2.5,2.3815277410873157e-06,6.0000142891664465,6.0,9.282800410570502e-07,16.000014852480657,16.0,9.964393029804342e-08,99.99999003560697,100,8.97424362253374e-06,1.2799885129681632,1.28,1.5023740932799493e-07,12.000001802848912,12.0,5.027481667394282e-06,1.8000090494670014,1.8,3.0449978318632e-06,13.000039584971814,13.0,1.1077673589821035e-05,0.09999889223264102,0.1,9.558925050612288e-06,1.0000095589250506,1.0,8.805880953310918e-07,4.000003522352381,4.0
15.0,64.0,0.1,10.0,7.018566577698948e-07,2.4999982453583556,2.5,2.4706192928528975e-07,5.999998517628424,6.0,1.0289709224675647e-06,16.00001646353476,16.0,2.52795280744067e-07,100.00002527952807,100,4.543931873129958e-06,1.2799941837672024,1.28,6.851216574806548e-07,12.00000822145989,12.0,4.301404913611664e-06,1.8000077425288445,1.8,3.271959714313565e-06,13.000042535476286,13.0,6.59230497471186e-05,0.10000659230497472,0.1,4.087445587108718e-06,0.9999959125544129,1.0,6.053541224515513e-06,4.000024214164898,4.0
15.0,32.0,0.1,28.0,4.963806906843615e-07,2.4999987590482733,2.5,1.521067658050157e-06,6.000009126405948,6.0,2.029286336746594e-07,16.00000324685814,16.0,1.3762135125716668e-07,99.99998623786487,100,4.312811240775316e-06,1.2800055203983882,1.28,1.925655486327097e-06,12.000023107865836,12.0,6.324008507974099e-06,1.7999886167846857,1.8,1.4167046439220817e-06,13.000018417160371,13.0,1.5085234063988429e-05,0.0999984914765936,0.1,1.0368582298303508e-06,0.9999989631417702,1.0,4.924052126042966e-07,4.00000196962085,4.0
5.0,64.0,0.1,10.0,8.50094075932617e-06,2.4999787476481017,2.5,3.727204300307818e-06,6.000022363225802,6.0,6.217816397313669e-07,16.000009948506236,16.0,3.686336640384979e-08,99.99999631366336,100,5.667858330934972e-06,1.2800072548586636,1.28,1.6443730318134916e-07,12.000001973247638,12.0,2.860161390567168e-06,1.800005148290503,1.8,1.8923885561478598e-06,13.00002460105123,13.0,2.106623969988508e-06,0.099999789337603,0.1,3.5645059942579493e-06,0.9999964354940057,1.0,4.385174403598313e-07,4.000001754069761,4.0
25.0,32.0,0.1,29.0,7.41768203962323e-06,2.499981455794901,2.5,2.6350202240917517e-06,6.0000158101213446,6.0,1.059124195124106e-06,15.999983054012878,16.0,1.377580083783414e-07,100.00001377580084,100,1.0206574515420064e-05,1.2799869355846203,1.28,1.0206672961624956e-06,12.000012248007554,12.0,3.2839223575010913e-06,1.7999940889397565,1.8,7.117536482927387e-07,13.000009252797428,13.0,0.0003047249145239628,0.1000304724914524,0.1,6.413143800010346e-06,0.9999935868562,1.0,5.662584181553854e-07,4.000002265033673,4.0
25.0,64.0,0.1,11.0,5.502372778032338e-06,2.499986244068055,2.5,1.6324267138045911e-07,6.000000979456028,6.0,1.9075048296457453e-07,16.000003052007727,16.0,3.2718706393097815e-08,99.99999672812936,100,2.619019930268085e-06,1.2799966476544893,1.28,2.7617174902516695e-07,12.000003314060988,12.0,2.5473017109225694e-06,1.8000045851430797,1.8,2.3078133961116867e-07,13.000003000157415,13.0,0.00013941448098908626,0.0999860585519011,0.1,1.1634352502065681e-05,1.000011634352502,1.0,1.5496418015459312e-06,4.000006198567206,4.0
25.0,32.0,0.1,9.0,2.7794221390209374e-06,2.4999930514446524,2.5,1.886089529593941e-06,6.000011316537178,6.0,5.978409503004656e-07,16.000009565455205,16.0,5.7105324344775e-08,100.00000571053243,100,4.467178220911305e-06,1.2799942820118773,1.28,9.727010293521705e-08,11.999998832758765,12.0,3.865776951019997e-06,1.7999930416014882,1.8,5.823750685115451e-08,13.000000757087589,13.0,0.0001576601854651194,0.10001576601854652,0.1,1.1926857933275414e-05,0.9999880731420667,1.0,1.416440594370627e-06,4.0000056657623775,4.0
5.0,64.0,0.1,17.0,1.5742515142136427e-06,2.4999960643712145,2.5,2.692873969145637e-06,6.000016157243815,6.0,7.753893920270372e-07,15.999987593769728,16.0,4.867759685112105e-08,99.99999513224031,100,9.456028266831285e-06,1.2799878962838185,1.28,1.447351330341462e-06,12.000017368215964,12.0,4.6463529655858966e-06,1.799991636564662,1.8,9.964572167739596e-07,12.999987046056182,13.0,2.674573226987831e-05,0.09999732542677302,0.1,2.217170795182355e-05,0.9999778282920482,1.0,4.400981788776903e-06,4.000017603927155,4.0
25.0,64.0,0.1,3.0,3.376163781965147e-06,2.499991559590545,2.5,2.1830414271839516e-06,6.000013098248563,6.0,2.7468254870655073e-07,15.99999560507922,16.0,1.794664549947811e-07,99.9999820533545,100,1.0668296272081657e-05,1.2799863445807718,1.28,8.699184827302512e-07,12.000010439021793,12.0,9.20349323394218e-06,1.8000165662878211,1.8,4.2613269398609293e-07,13.000005539725022,13.0,7.670200935491756e-05,0.1000076702009355,0.1,2.041921232986965e-06,1.000002041921233,1.0,4.715685003264802e-06,3.999981137259987,4.0
15.0,64.0,0.1,9.0,3.3421394402211036e-06,2.4999916446513994,2.5,6.873103730598018e-07,5.999995876137762,6.0,1.2518116718762684e-06,15.99997997101325,16.0,1.8506638724602453e-07,100.00001850663872,100,3.0684260250886386e-05,1.279960724146879,1.28,2.5869945400695354e-07,12.000003104393448,12.0,9.76899708916691e-06,1.7999824158052395,1.8,1.394308067431255e-06,12.999981873995123,13.0,5.9049449070008864e-05,0.100005904944907,0.1,2.4796166981366774e-05,0.9999752038330186,1.0,2.9837076860328438e-06,3.999988065169256,4.0
25.0,32.0,0.1,11.0,7.333576487411619e-07,2.500001833394122,2.5,6.537308620361652e-09,5.999999960776148,6.0,6.015021321026381e-07,16.000009624034114,16.0,4.128003183723195e-09,99.99999958719968,100,9.581402770839076e-06,1.2799877358044534,1.28,2.526220530540968e-07,11.999996968535363,12.0,2.989998800773108e-06,1.8000053819978414,1.8,3.5650843341382088e-06,13.000046346096344,13.0,0.0002756030126353781,0.10002756030126354,0.1,1.2119073546701387e-05,0.9999878809264533,1.0,1.60955098982285e-06,3.9999935617960407,4.0
5.0,32.0,0.1,15.0,4.22102545520886e-06,2.500010552563638,2.5,2.1738929774824576e-06,6.000013043357865,6.0,3.617231857377945e-07,15.999994212429028,16.0,2.616252587017698e-08,99.99999738374741,100,1.0747808363090194e-05,1.2800137571947048,1.28,6.631759020455282e-07,12.000007958110825,12.0,2.9968414345166787e-06,1.799994605685418,1.8,2.81566496887273e-07,13.00000366036446,13.0,0.0001904979100751658,0.10001904979100752,0.1,1.5220113297353954e-05,0.9999847798867026,1.0,5.172287228516481e-06,4.000020689148914,4.0
15.0,32.0,0.1,10.0,4.783977945699291e-06,2.5000119599448642,2.5,2.2021898926638528e-07,5.999998678686064,6.0,8.707820354780793e-07,15.999986067487432,16.0,2.839474872473602e-07,100.00002839474872,100,7.4975460628151636e-06,1.2799904031410396,1.28,2.1850241616050425e-09,11.99999997377971,12.0,1.0278562670995584e-05,1.8000185014128078,1.8,1.3783752214143656e-06,13.000017918877878,13.0,0.00010461336638678542,0.10001046133663868,0.1,1.710166952051395e-05,0.9999828983304795,1.0,2.4452140696684665e-06,3.9999902191437213,4.0
15.0,64.0,0.1,23.0,9.195625153779474e-06,2.4999770109371156,2.5,2.214560406462359e-06,6.000013287362439,6.0,4.2752597484430055e-07,15.999993159584402,16.0,9.821228616146982e-08,99.99999017877138,100,1.5562917388134423e-05,1.2800199205342568,1.28,2.3523631725493508e-06,11.99997177164193,12.0,6.01167719654288e-06,1.8000108210189538,1.8,2.8726915444711776e-06,12.999962655009922,13.0,0.00012339354363441468,0.10001233935436345,0.1,5.714617730578908e-06,0.9999942853822694,1.0,6.295610873174873e-06,3.9999748175565073,4.0
25.0,32.0,0.1,21.0,5.022904345075574e-06,2.5000125572608627,2.5,3.384384853847659e-07,5.999997969369088,6.0,2.749902605625465e-08,15.999999560015583,16.0,1.365216584758855e-07,99.99998634783415,100,1.4198870761095161e-05,1.2800181745545742,1.28,5.010838746895748e-07,12.000006013006496,12.0,3.5492517734701955e-06,1.8000063886531923,1.8,5.424882136668867e-07,12.999992947653222,13.0,0.0001281939810275634,0.10001281939810276,0.1,1.5138651523471935e-06,1.0000015138651523,1.0,2.189319383449906e-06,3.999991242722466,4.0
15.0,32.0,0.1,4.0,2.9673380698369557e-06,2.4999925816548254,2.5,2.109858894261407e-06,6.000012659153366,6.0,6.320807853787969e-07,15.999989886707434,16.0,7.389074980324039e-08,99.99999261092502,100,1.2344905338419754e-05,1.2799841985211668,1.28,1.2298238862840094e-06,11.999985242113365,12.0,3.4409784075182002e-06,1.7999938062388665,1.8,1.0812786070274044e-06,13.000014056621891,13.0,0.00010049648429738545,0.10001004964842974,0.1,6.672784312655722e-06,0.9999933272156873,1.0,1.7565427257171251e-06,3.999992973829097,4.0
5.0,32.0,0.1,6.0,6.386900378352323e-06,2.500015967250946,2.5,2.3372827229195536e-08,6.000000140236963,6.0,7.994330496474689e-07,15.999987209071206,16.0,6.7785205715154e-09,100.00000067785206,100,1.8240318316355142e-05,1.279976652392555,1.28,5.032097483888739e-07,11.99999396148302,12.0,7.963462700747806e-06,1.8000143342328614,1.8,1.0133370328829344e-06,12.999986826618573,13.0,0.00017779098913844882,0.09998222090108616,0.1,7.090209576121609e-06,0.9999929097904239,1.0,2.9658789897357707e-06,4.000011863515959,4.0
25.0,64.0,0.1,30.0,1.2547724512756985e-07,2.500000313693113,2.5,2.008249151715565e-06,6.00001204949491,6.0,4.535500399693859e-07,16.00000725680064,16.0,2.0310134786427624e-07,99.99997968986521,100,4.782614177085975e-06,1.2799938782538534,1.28,6.449266760633066e-07,11.999992260879887,12.0,7.509542703232341e-06,1.8000135171768659,1.8,1.8537782727671235e-08,12.999999759008825,13.0,1.8018652842705096e-05,0.09999819813471574,0.1,2.1583811455339053e-05,0.9999784161885447,1.0,3.2792108364265715e-06,3.9999868831566543,4.0
25.0,32.0,0.1,23.0,1.0454107854940275e-07,2.4999997386473036,2.5,2.8131544748492368e-06,5.999983121073151,6.0,5.63500667682959e-07,15.999990983989317,16.0,2.9462738993402126e-07,99.999970537261,100,9.556170643167106e-06,1.2800122318984233,1.28,1.1469126349380094e-06,12.00001376295162,12.0,8.901996000590075e-06,1.799983976407199,1.8,8.901672774623665e-07,12.999988427825393,13.0,0.00010193066311531274,0.10001019306631154,0.1,4.612332025311083e-06,0.9999953876679747,1.0,2.2111339804675723e-06,3.999991155464078,4.0
25.0,64.0,0.1,22.0,,,2.5,,,6.0,,,16.0,,,100,,,1.28,,,12.0,,,1.8,,,13.0,,,0.1,,,1.0,,,4.0
15.0,32.0,0.1,18.0,3.3039848210236754e-06,2.4999917400379474,2.5,1.0000488132414869e-06,6.0000060002928794,6.0,4.2826915958027456e-07,15.999993147693447,16.0,3.29906566776117e-08,99.99999670093433,100,1.2926503125017252e-05,1.280016545924,1.28,2.302240305063208e-07,12.000002762688366,12.0,1.4880900888068915e-06,1.80000267856216,1.8,1.5366092198995864e-06,13.000019975919859,13.0,0.00013587035334078346,0.09998641296466593,0.1,1.3283196591551416e-05,1.0000132831965916,1.0,5.275001628834985e-07,4.0000021100006515,4.0
5.0,32.0,0.1,17.0,5.7655903352937795e-06,2.4999855860241618,2.5,1.7260238254953226e-06,5.999989643857047,6.0,8.004092759694714e-07,15.999987193451584,16.0,1.3713856048980232e-07,100.00001371385605,100,1.8626760727585845e-06,1.279997615774627,1.28,1.515987552528723e-06,11.99998180814937,12.0,4.86822860505202e-06,1.8000087628114891,1.8,1.3893306822264042e-06,13.000018061298869,13.0,7.360002263340215e-06,0.10000073600022634,0.1,5.292838437309655e-06,1.0000052928384373,1.0,6.534550775261216e-06,3.999973861796899,4.0
15.0,32.0,0.1,15.0,1.997063173497793e-06,2.5000049926579337,2.5,2.1940551729512e-06,6.000013164331038,6.0,2.2949952460660228e-07,15.999996328007606,16.0,2.2598107847215942e-08,100.00000225981078,100,1.0273173225300303e-05,1.2799868503382716,1.28,5.296367877605235e-08,12.000000635564145,12.0,5.279721200975492e-07,1.8000009503498162,1.8,4.7041496824380584e-07,13.000006115394587,13.0,0.00011102825193287646,0.1000111028251933,0.1,1.929973148018238e-05,0.9999807002685198,1.0,9.611062128378478e-07,3.9999961555751486,4.0
25.0,64.0,0.1,26.0,,,2.5,,,6.0,,,16.0,,,100,,,1.28,,,12.0,,,1.8,,,13.0,,,0.1,,,1.0,,,4.0
5.0,64.0,0.1,6.0,4.296796683256332e-06,2.499989258008292,2.5,7.578395352740112e-07,5.999995452962788,6.0,7.456668680294598e-07,16.00001193066989,16.0,2.5626065962569556e-07,100.00002562606596,100,5.8581251242278976e-06,1.280007498400159,1.28,1.488904330197253e-07,11.999998213314804,12.0,9.830931736454218e-06,1.8000176956771257,1.8,1.481709488369522e-06,13.000019262223349,13.0,2.0747059046727356e-05,0.10000207470590468,0.1,2.2455712458624433e-05,1.0000224557124586,1.0,5.058977454730496e-07,4.000002023590982,4.0
5.0,64.0,0.1,28.0,7.177163153926358e-06,2.500017942907885,2.5,4.851417000721152e-06,5.999970891497996,6.0,9.473188627984186e-07,15.999984842898195,16.0,1.8123542560033458e-07,100.00001812354256,100,1.3104795446722273e-06,1.2799983225861828,1.28,6.68680924409415e-07,11.999991975828907,12.0,1.1416217081548929e-06,1.7999979450809254,1.8,7.888502459798893e-07,13.000010255053198,13.0,2.180355960224034e-06,0.10000021803559603,0.1,1.239831282973114e-06,1.000001239831283,1.0,3.4918847501286265e-06,3.9999860324609995,4.0
5.0,64.0,0.1,5.0,2.6236335028073655e-06,2.499993440916243,2.5,2.157189022966577e-07,5.999998705686586,6.0,8.194514193871072e-07,16.00001311122271,16.0,1.774447014213365e-08,99.99999822555299,100,5.345199166444103e-06,1.280006841854933,1.28,5.390206436750589e-07,11.999993531752276,12.0,6.848171806171797e-07,1.799998767329075,1.8,1.7986172962626877e-06,12.999976617975149,13.0,3.323065014659843e-05,0.09999667693498535,0.1,4.019359421736368e-06,1.0000040193594217,1.0,1.5749672648279756e-06,3.9999937001309407,4.0
15.0,32.0,0.1,3.0,1.1979184494137484e-06,2.5000029947961235,2.5,8.183810074058329e-07,6.000004910286044,6.0,7.862048128082222e-07,16.000012579277005,16.0,1.1600548646129028e-07,99.99998839945135,100,4.243879225818148e-06,1.279994567834591,1.28,3.2191247415861807e-07,11.99999613705031,12.0,1.60778013327503e-05,1.800028940042399,1.8,1.121711541566347e-06,12.99998541774996,13.0,8.915073593296352e-05,0.1000089150735933,0.1,3.613122352197351e-06,0.9999963868776478,1.0,1.2146829196924003e-06,3.9999951412683212,4.0
15.0,64.0,0.1,7.0,9.430599561177644e-06,2.500023576498903,2.5,3.099798433344366e-06,5.9999814012094,6.0,1.130956814643369e-06,16.000018095309034,16.0,2.859583190684134e-08,100.00000285958319,100,1.0376372368454956e-05,1.2799867182433684,1.28,1.0457515552767898e-06,12.000012549018663,12.0,1.145083551300373e-05,1.8000206115039235,1.8,1.3323252797083394e-06,13.000017320228636,13.0,3.653391037014564e-05,0.09999634660896299,0.1,1.0689691274157198e-05,1.0000106896912742,1.0,2.990125326673976e-06,4.000011960501307,4.0
5.0,64.0,0.1,12.0,1.9289434568747766e-06,2.500004822358642,2.5,3.138027612722046e-06,5.999981171834324,6.0,2.609011766629976e-07,16.000004174418827,16.0,2.461520053032018e-07,99.99997538479947,100,2.8873903575206417e-05,1.2799630414034238,1.28,1.1715012807241483e-06,11.999985941984631,12.0,1.6495742143228674e-05,1.7999703076641422,1.8,4.372639101400357e-07,12.999994315569168,13.0,0.00016666211003699138,0.1000166662110037,0.1,4.676389329660857e-06,0.9999953236106703,1.0,3.6520781565574367e-06,4.000014608312626,4.0
25.0,32.0,0.1,20.0,5.178691334961627e-06,2.5000129467283374,2.5,8.279054627043554e-08,6.000000496743278,6.0,9.37275519419245e-08,16.00000149964083,16.0,4.954095942366621e-08,99.99999504590406,100,2.282386524915525e-05,1.280029214547519,1.28,1.5684978906804758e-06,11.999981178025312,12.0,5.151139062335257e-06,1.7999907279496878,1.8,5.625977387889127e-07,12.999992686229396,13.0,0.00023134978596364708,0.10002313497859637,0.1,1.0592459108504926e-05,1.0000105924591085,1.0,4.281252207416486e-06,4.00001712500883,4.0
5.0,32.0,0.1,3.0,2.716626501353403e-06,2.5000067915662534,2.5,7.357434975337659e-07,6.000004414460985,6.0,4.991954285493705e-07,16.000007987126857,16.0,3.1806346910912e-07,99.99996819365309,100,1.8194703766544196e-05,1.2800232892208212,1.28,1.2359161045694123e-06,12.000014830993255,12.0,1.782079563299948e-06,1.800003207743214,1.8,2.938199380891477e-07,12.999996180340805,13.0,0.00019684347859524887,0.09998031565214048,0.1,2.1590808479299284e-05,1.0000215908084793,1.0,3.451869051707135e-07,3.9999986192523793,4.0
5.0,64.0,0.1,11.0,5.230009902490451e-06,2.5000130750247562,2.5,2.280394276669521e-06,6.00001368236566,6.0,1.295188980954265e-06,16.000020723023695,16.0,3.872398872317717e-07,100.00003872398872,100,1.6173439715966298e-05,1.2799792979971636,1.28,1.8043921379273797e-06,12.000021652705655,12.0,4.1423687011407947e-07,1.7999992543736338,1.8,9.68903189884757e-07,12.999987404258531,13.0,4.215646554617258e-06,0.10000042156465547,0.1,2.8960767222807604e-05,1.0000289607672228,1.0,1.578747407471326e-06,4.00000631498963,4.0
25.0,64.0,0.1,24.0,2.1555545043128176e-06,2.499994611113739,2.5,2.788371540329848e-06,5.999983269770758,6.0,1.2407182532481187e-06,16.000019851492052,16.0,9.123644034048085e-08,100.00000912364403,100,1.0036028822053844e-05,1.2799871538831078,1.28,4.834094489147844e-07,11.999994199086613,12.0,3.0830018599776247e-07,1.8000005549403348,1.8,2.3166539742957272e-07,13.000003011650167,13.0,0.0001996425291035664,0.10001996425291036,0.1,3.4227830862931796e-06,0.9999965772169137,1.0,2.689988341852967e-06,3.9999892400466326,4.0
25.0,32.0,0.1,3.0,2.40210328161794e-06,2.500006005258204,2.5,1.2876269227154087e-06,6.000007725761536,6.0,1.752701761503772e-08,16.000000280432282,16.0,1.4146061971587187e-07,99.99998585393803,100,2.1728787619884615e-06,1.2799972187151847,1.28,1.101096025172647e-06,12.000013213152302,12.0,1.4661272577222286e-05,1.799973609709361,1.8,1.2288667854239047e-06,12.99998402473179,13.0,2.3148440565917694e-05,0.09999768515594341,0.1,2.3000972148357057e-05,0.9999769990278516,1.0,5.870776087490981e-09,4.000000023483104,4.0
5.0,64.0,0.1,23.0,5.917358073226353e-06,2.500014793395183,2.5,4.850431841507685e-06,5.999970897408951,6.0,5.51168338303043e-07,15.999991181306587,16.0,6.65368025920543e-08,100.00000665368026,100,1.3980980510808205e-05,1.2799821043449462,1.28,1.789835147499493e-06,11.99997852197823,12.0,8.422345823729435e-06,1.7999848397775173,1.8,2.396407290042099e-07,12.999996884670523,13.0,0.00015585030692558122,0.10001558503069256,0.1,4.841936063759711e-06,0.9999951580639362,1.0,5.019304101683275e-06,4.000020077216407,4.0
