Train Loss,Test Loss,Replicate,Size,Attempts
0.623740017414093,0.7301482558250427,0,5,1
0.6039525866508484,1.024519681930542,1,5,1
0.5487832427024841,0.5975406765937805,2,5,1
0.6472742557525635,1.3784031867980957,3,5,1
0.5781717896461487,0.9773429036140442,4,5,1
0.4886641800403595,0.596111536026001,5,5,1
0.5042120814323425,0.4657163918018341,6,5,1
0.4818280041217804,0.3714729845523834,7,5,1
0.4758262038230896,0.402520090341568,8,5,1
0.46227970719337463,0.5125725865364075,9,5,1
0.45265892148017883,0.6678614020347595,10,5,1
0.45089438557624817,0.6708856225013733,11,5,1
0.5022688508033752,0.6390457153320312,12,5,1
0.5326619744300842,1.0298271179199219,13,5,1
0.5219078660011292,0.9641023874282837,14,5,1
0.5072353482246399,0.7118056416511536,15,5,1
0.4946430027484894,0.6681296229362488,16,5,1
0.4773308336734772,0.4551719129085541,17,5,1
0.49046868085861206,0.5065007209777832,18,5,1
0.5095985531806946,0.8454873561859131,19,5,1
0.45926767587661743,0.62334144115448,20,5,1
0.48371151089668274,0.5723468661308289,21,5,1
0.5079818367958069,0.7923580408096313,22,5,1
0.4884311854839325,0.7244014143943787,23,5,1
0.5027125477790833,0.7486670613288879,24,5,1
0.4956509470939636,0.6373158097267151,25,5,1
0.45031315088272095,0.5629174709320068,26,5,1
0.5502529740333557,1.1746360063552856,27,5,1
0.5140042901039124,1.0622516870498657,28,5,1
0.47767478227615356,0.38868987560272217,29,5,1
0.44826650619506836,0.6951414346694946,30,5,1
0.5603439807891846,1.3664360046386719,31,5,1
0.5255666971206665,1.022629737854004,32,5,1
0.5868979096412659,1.501128911972046,33,5,1
0.47690528631210327,0.3766123950481415,34,5,1
0.5073888897895813,0.8267045617103577,35,5,1
0.49925434589385986,0.608913242816925,36,5,1
0.4988020062446594,0.7273221015930176,37,5,1
0.4708043932914734,0.44262242317199707,38,5,1
0.5134404897689819,0.8870847225189209,39,5,1
0.5050629377365112,0.7260518074035645,40,5,1
0.5119295716285706,1.2985731363296509,41,5,1
0.5050092935562134,0.6940838098526001,42,5,1
