Train Loss,Test Loss,Replicate,Size,Attempts
0.22693131864070892,0.5085321664810181,0,5,3
0.37487635016441345,0.7456299662590027,1,5,2
0.38999754190444946,0.7302725315093994,2,5,2
0.1739988923072815,0.11622315645217896,3,5,1
0.2139049917459488,0.3426145315170288,4,5,1
0.32431772351264954,0.619300365447998,5,5,4
0.4051899015903473,0.7349281311035156,6,5,2
0.5629106163978577,0.7266159653663635,7,5,1
0.15895295143127441,0.29225051403045654,8,5,1
0.2809917628765106,0.5707330107688904,9,5,2
0.44999566674232483,0.773848295211792,10,5,1
0.4710552990436554,0.8005311489105225,11,5,1
0.5527382493019104,0.7275368571281433,12,5,1
0.3144168257713318,0.6821290850639343,13,5,2
0.4244723916053772,0.44384971261024475,14,5,1
0.23348310589790344,0.5923166275024414,15,5,1
0.23218457400798798,0.48893845081329346,16,5,1
0.3705926537513733,0.71953284740448,17,5,2
0.1495126485824585,0.19961954653263092,18,5,1
0.19098463654518127,0.1712002456188202,19,5,1
0.34328630566596985,0.22181880474090576,20,5,1
0.3265954852104187,0.6161932349205017,21,5,2
0.5900301933288574,0.8033373951911926,22,5,2
0.16884204745292664,0.10930907726287842,23,5,1
0.3951764404773712,0.7575196623802185,24,5,1
0.5616092681884766,0.8484786152839661,25,5,1
0.17317534983158112,0.11808893084526062,26,5,2
0.25839897990226746,0.6115167140960693,27,5,1
0.4989246129989624,0.8489331007003784,28,5,1
0.4258543848991394,0.7192105054855347,29,5,6
0.25613653659820557,0.5046724081039429,0,15,10
0.24409270286560059,0.522087037563324,1,15,9
0.2822943329811096,0.5481202006340027,2,15,5
0.2362688034772873,0.4754238724708557,3,15,12
0.19565273821353912,0.1700223684310913,4,15,2
0.1977061927318573,0.44640958309173584,5,15,1
0.25176048278808594,0.5149328708648682,6,15,8
0.18483316898345947,0.36079248785972595,7,15,4
0.1728176474571228,0.20689189434051514,8,15,10
0.1905817985534668,0.29598289728164673,9,15,10
0.24954892694950104,0.5269487500190735,10,15,1
0.24429340660572052,0.5140080451965332,11,15,6
0.34376969933509827,0.4899437427520752,12,15,7
0.26491665840148926,0.5864617824554443,13,15,5
0.21746930480003357,0.42766454815864563,14,15,5
0.19730904698371887,0.29309409856796265,15,15,4
0.27812889218330383,0.6322376132011414,16,15,3
0.3343817889690399,0.6185644865036011,17,15,26
0.20267359912395477,0.4090315103530884,18,15,4
0.16561564803123474,0.25659921765327454,19,15,3
0.16979578137397766,0.35031235218048096,20,15,13
0.25484395027160645,0.48763126134872437,21,15,6
0.18150094151496887,0.4212038516998291,22,15,7
0.195259228348732,0.41574984788894653,23,15,2
0.2715858519077301,0.5051298141479492,24,15,13
0.18555989861488342,0.3335929811000824,25,15,4
0.21958237886428833,0.4261292815208435,26,15,12
0.21244166791439056,0.37464386224746704,27,15,4
0.25814124941825867,0.5197003483772278,28,15,9
0.24564234912395477,0.5039678812026978,29,15,1
0.14523494243621826,0.138180673122406,0,25,1
0.3418405055999756,0.367218554019928,1,25,1
0.24386467039585114,0.39672955870628357,2,25,1
0.12575095891952515,0.13988058269023895,3,25,1
0.23553098738193512,0.28950896859169006,4,25,1
0.2761605978012085,0.28912028670310974,5,25,1
0.11834791302680969,0.15766510367393494,6,25,1
0.18232461810112,0.25051480531692505,7,25,1
0.12121722102165222,0.23960243165493011,8,25,1
0.3002017140388489,0.35581520199775696,9,25,1
0.16755422949790955,0.25451457500457764,10,25,1
0.16686466336250305,0.24313274025917053,11,25,1
0.27424708008766174,0.3633337616920471,12,25,1
0.11015571653842926,0.2152746468782425,13,25,1
0.24905414879322052,0.2975127696990967,14,25,1
0.1298324316740036,0.24893416464328766,15,25,1
0.2483862340450287,0.3791055381298065,16,25,1
0.3118496239185333,0.3868596851825714,17,25,1
0.23171032965183258,0.36821603775024414,18,25,1
0.20064327120780945,0.35560014843940735,19,25,1
0.2051430344581604,0.26492926478385925,20,25,1
0.15135735273361206,0.09478458762168884,21,25,1
0.2560456097126007,0.3159802556037903,22,25,1
0.13366295397281647,0.24004939198493958,23,25,1
0.3327648341655731,0.3072226047515869,24,25,1
0.3016063868999481,0.39671429991722107,25,25,1
0.13381461799144745,0.18898974359035492,26,25,1
0.17036910355091095,0.12197902798652649,27,25,1
0.11587511748075485,0.15068666636943817,28,25,1
0.11406443268060684,0.13455712795257568,29,25,1
