"Train.Loss","Test.Loss","Replicate","Size","Batch.Time","Batch.Size","Learning.Rate","Learning.Rate.Step","Iterations","Wall.Time"
0.546760618686676,0.683621823787689,0,5,16,64,0.1,500,500,14.5245008468628
0.280909091234207,0.443465054035187,0,5,16,64,0.1,500,1000,29.2042977809906
0.298431515693665,0.383573740720749,0,5,16,64,0.1,500,2000,58.421149969101
0.267511129379272,0.357437252998352,0,5,16,64,0.1,500,4000,117.621876716614
0.774849236011505,0.849298179149628,0,5,16,64,0.1,1000,500,14.7177000045776
0.155752897262573,0.438462853431702,0,5,16,64,0.1,1000,1000,29.4680604934692
NA,NA,0,5,16,64,0.1,1000,2000,58.9988539218903
NA,NA,0,5,16,64,0.1,1000,4000,118.012304067612
0.255808055400848,0.324985772371292,0,5,16,64,0.01,500,500,14.6923322677612
0.253786712884903,0.419086068868637,0,5,16,64,0.01,500,1000,29.3838555812836
0.305200040340424,0.365588247776031,0,5,16,64,0.01,500,2000,58.6983671188354
0.341043293476105,0.643910884857178,0,5,16,64,0.01,500,4000,117.356497049332
0.276482254266739,0.152560114860535,0,5,16,64,0.01,1000,500,14.7096707820892
0.446921736001968,0.699672222137451,0,5,16,64,0.01,1000,1000,29.394172668457
0.161797732114792,0.224221289157867,0,5,16,64,0.01,1000,2000,58.712997674942
0.174601137638092,0.0930109098553658,0,5,16,64,0.01,1000,4000,117.690086603165
0.575211346149445,0.735983371734619,0,5,16,128,0.1,500,500,15.1026940345764
1.52097404003143,3.07719349861145,0,5,16,128,0.1,500,1000,29.9465126991272
0.476138293743134,0.585249185562134,0,5,16,128,0.1,500,2000,59.9543831348419
NA,NA,0,5,16,128,0.1,500,4000,119.994398832321
2.0585618019104,3.89883589744568,0,5,16,128,0.1,1000,500,15.0066816806793
0.315223217010498,0.505269706249237,0,5,16,128,0.1,1000,1000,30.1472680568695
0.324409365653992,0.45697957277298,0,5,16,128,0.1,1000,2000,60.0129215717316
NA,NA,0,5,16,128,0.1,1000,4000,120.246727228165
0.171623915433884,0.196922197937965,0,5,16,128,0.01,500,500,15.0383176803589
0.229639500379562,0.0958529412746429,0,5,16,128,0.01,500,1000,29.9587271213531
0.121353998780251,0.0843655988574028,0,5,16,128,0.01,500,2000,60.0852355957031
0.355607628822327,0.287680596113205,0,5,16,128,0.01,500,4000,119.848153352737
0.427324026823044,0.348661541938782,0,5,16,128,0.01,1000,500,15.0383577346802
0.396534025669098,0.682105898857117,0,5,16,128,0.01,1000,1000,30.0132124423981
0.342256873846054,0.463688850402832,0,5,16,128,0.01,1000,2000,60.0296838283539
0.144537284970284,0.0884617939591408,0,5,16,128,0.01,1000,4000,119.809987306595
0.172872245311737,0.119964875280857,0,5,16,256,0.1,500,500,15.6374337673187
0.603880822658539,0.79356187582016,0,5,16,256,0.1,500,1000,31.2011139392853
0.287363559007645,0.242316365242004,0,5,16,256,0.1,500,2000,62.5414669513702
0.592034220695496,0.666834235191345,0,5,16,256,0.1,500,4000,125.128715753555
NA,NA,0,5,16,256,0.1,1000,500,15.6813395023346
0.519339025020599,0.441355049610138,0,5,16,256,0.1,1000,1000,31.3324513435364
NA,NA,0,5,16,256,0.1,1000,2000,62.7701978683472
0.165091186761856,0.320390105247498,0,5,16,256,0.1,1000,4000,125.547511100769
0.260454565286636,0.499701499938965,0,5,16,256,0.01,500,500,15.6877858638763
0.130683526396751,0.297006040811539,0,5,16,256,0.01,500,1000,31.3297293186188
0.310956180095673,0.186430260539055,0,5,16,256,0.01,500,2000,62.8075325489044
0.218591868877411,0.366803854703903,0,5,16,256,0.01,500,4000,125.304612636566
0.357447922229767,0.642107665538788,0,5,16,256,0.01,1000,500,15.6906661987305
0.367443114519119,0.477604627609253,0,5,16,256,0.01,1000,1000,31.316558599472
0.113750986754894,0.181719854474068,0,5,16,256,0.01,1000,2000,62.7379741668701
0.132217779755592,0.268560409545898,0,5,16,256,0.01,1000,4000,125.1263256073
0.141650885343552,0.340281218290329,0,5,32,64,0.1,500,500,30.922262430191
0.349813222885132,0.411024302244186,0,5,32,64,0.1,500,1000,61.7377419471741
0.364268213510513,0.394757688045502,0,5,32,64,0.1,500,2000,123.162920713425
NA,NA,0,5,32,64,0.1,500,4000,247.931294441223
0.131816521286964,0.196252226829529,0,5,32,64,0.1,1000,500,30.943074464798
NA,NA,0,5,32,64,0.1,1000,1000,61.8932268619537
NA,NA,0,5,32,64,0.1,1000,2000,124.166144609451
NA,NA,0,5,32,64,0.1,1000,4000,247.901275634766
NA,NA,0,5,32,64,0.01,500,500,30.9775080680847
NA,NA,0,5,32,64,0.01,500,1000,61.8755841255188
NA,NA,0,5,32,64,0.01,500,2000,123.746240377426
NA,NA,0,5,32,64,0.01,500,4000,247.657496213913
NA,NA,0,5,32,64,0.01,1000,500,31.0436747074127
NA,NA,0,5,32,64,0.01,1000,1000,62.0074837207794
NA,NA,0,5,32,64,0.01,1000,2000,123.702222824097
NA,NA,0,5,32,64,0.01,1000,4000,247.620603084564
NA,NA,0,5,32,128,0.1,500,500,32.017343044281
0.26369920372963,0.182708382606506,0,5,32,128,0.1,500,1000,64.0083227157593
NA,NA,0,5,32,128,0.1,500,2000,128.206831216812
NA,NA,0,5,32,128,0.1,500,4000,256.421418905258
0.4650037586689,0.536928653717041,0,5,32,128,0.1,1000,500,31.9885289669037
0.15601435303688,0.1059954687953,0,5,32,128,0.1,1000,1000,64.1713850498199
NA,NA,0,5,32,128,0.1,1000,2000,128.377317428589
NA,NA,0,5,32,128,0.1,1000,4000,255.673689126968
