Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,42.334285736083984,0.16358476877212524,176.38678741455078,157,1,(10),5000,150,16,256
1,46.44335174560547,0.17133991420269012,179.6802532672882,157,1,(10),5000,150,16,256
2,64.9924545288086,0.2026880830526352,184.30738139152527,157,1,(10),5000,150,16,256
3,71.16728973388672,0.21209819614887238,189.3692102432251,157,1,(10),5000,150,16,256
4,34.029319763183594,0.14666394889354706,191.01156330108643,157,1,(10),5000,150,16,256
0,11.798988342285156,0.08636129647493362,194.38942742347717,307,1,(20),5000,150,16,256
1,7.919258117675781,0.07075204700231552,195.7132077217102,307,1,(20),5000,150,16,256
2,12.277318954467773,0.08809444308280945,195.97756934165955,307,1,(20),5000,150,16,256
3,16.679031372070312,0.10267913341522217,196.48950171470642,307,1,(20),5000,150,16,256
4,13.756446838378906,0.09325022995471954,196.85304832458496,307,1,(20),5000,150,16,256
0,5.773254871368408,0.06040976196527481,198.46276187896729,457,1,(30),5000,150,16,256
1,7.164410591125488,0.06729564815759659,199.0864338874817,457,1,(30),5000,150,16,256
2,5.683563709259033,0.05993867293000221,199.02911639213562,457,1,(30),5000,150,16,256
3,7.963891506195068,0.07095114886760712,199.13990378379822,457,1,(30),5000,150,16,256
4,7.766837120056152,0.0700678601861,199.25468683242798,457,1,(30),5000,150,16,256
0,11.993789672851562,0.08707129210233688,201.464914560318,607,1,(40),5000,150,16,256
1,10.299457550048828,0.08068706840276718,200.89471340179443,607,1,(40),5000,150,16,256
2,8.786919593811035,0.07452724874019623,201.18436551094055,607,1,(40),5000,150,16,256
3,9.561822891235352,0.07774404436349869,200.91694688796997,607,1,(40),5000,150,16,256
4,9.405457496643066,0.07710574567317963,200.8566665649414,607,1,(40),5000,150,16,256
0,6.639297008514404,0.06478251516819,207.77751970291138,757,1,(50),5000,150,16,256
1,15.985440254211426,0.1005215272307396,207.82613825798035,757,1,(50),5000,150,16,256
2,10.465312957763672,0.08133413642644882,207.7886643409729,757,1,(50),5000,150,16,256
3,10.32284164428711,0.08077861368656158,207.4116711616516,757,1,(50),5000,150,16,256
4,9.018136978149414,0.07550142705440521,207.44863867759705,757,1,(50),5000,150,16,256
