Train Loss,Test Loss,Replicate,Size,Attempts
0.21893568336963654,0.20356056094169617,0,5,1
0.16592587530612946,0.10836682468652725,1,5,1
0.15733274817466736,0.2042454332113266,2,5,1
0.19209009408950806,0.13340792059898376,3,5,1
0.1899089515209198,0.10954179614782333,4,5,1
0.26735246181488037,0.20202668011188507,5,5,1
0.21644213795661926,0.12648004293441772,6,5,1
0.20091089606285095,0.21519972383975983,7,5,1
0.18125250935554504,0.14165465533733368,8,5,1
0.23978276550769806,0.18503670394420624,9,5,1
0.2233714610338211,0.14786265790462494,10,5,1
0.27953392267227173,0.13637466728687286,11,5,1
0.26534897089004517,0.15573947131633759,12,5,1
0.13162349164485931,0.09497667849063873,13,5,1
0.16494229435920715,0.1512119174003601,14,5,1
0.26876118779182434,0.10532940924167633,15,5,1
0.14674989879131317,0.10964633524417877,16,5,1
0.20426146686077118,0.17497779428958893,17,5,1
0.19956813752651215,0.2841944992542267,18,5,1
0.16946573555469513,0.15222421288490295,19,5,1
0.23928704857826233,0.11320974677801132,20,5,1
0.21941591799259186,0.3146241307258606,21,5,1
0.20124651491641998,0.11316581815481186,22,5,1
0.20326098799705505,0.1476723998785019,23,5,1
0.1751745194196701,0.2585407793521881,24,5,1
0.22344498336315155,0.257158488035202,25,5,1
0.28746435046195984,0.12319409102201462,26,5,1
0.1884937584400177,0.25435295701026917,27,5,1
0.21235500276088715,0.13300339877605438,28,5,1
0.21523573994636536,0.10807777941226959,29,5,1
0.26561763882637024,0.12302259355783463,30,5,1
0.19215403497219086,0.1842762976884842,31,5,1
0.17300757765769958,0.2457927167415619,32,5,1
0.22583775222301483,0.41443708539009094,33,5,1
0.16609874367713928,0.1550734043121338,34,5,1
0.1994510143995285,0.10232441872358322,35,5,1
0.19262102246284485,0.3581181466579437,36,5,1
0.2848373353481293,0.1959063708782196,37,5,1
0.23684123158454895,0.3609746992588043,38,5,1
0.15859371423721313,0.09861066192388535,39,5,1
0.18684113025665283,0.16634096205234528,40,5,1
0.27466002106666565,0.19885052740573883,41,5,1
0.20416441559791565,0.3618735373020172,42,5,1
0.2264111489057541,0.2102574110031128,43,5,1
0.20953546464443207,0.1386127769947052,44,5,1
0.21017533540725708,0.11854837089776993,45,5,1
0.26445645093917847,0.12333832681179047,46,5,1
0.22956909239292145,0.45391911268234253,47,5,1
0.1997239887714386,0.14510224759578705,48,5,1
0.24205562472343445,0.2684479057788849,49,5,1
0.17941905558109283,0.1647132784128189,0,10,1
0.32035139203071594,0.32616323232650757,1,10,1
0.3222058415412903,0.3722967505455017,2,10,1
0.19670432806015015,0.19266925752162933,3,10,1
0.2946557402610779,0.30447137355804443,4,10,1
0.2482050359249115,0.23819702863693237,5,10,1
0.31001272797584534,0.2849975526332855,6,10,1
0.25630486011505127,0.2893275022506714,7,10,1
0.1793322116136551,0.21719445288181305,8,10,1
0.23204898834228516,0.27740374207496643,9,10,1
0.10799594223499298,0.07464926689863205,10,10,1
0.35438957810401917,0.39956602454185486,11,10,1
0.2523217499256134,0.2442164421081543,12,10,1
0.2204805612564087,0.3042162358760834,13,10,1
0.3443108797073364,0.43604278564453125,14,10,1
0.1947696954011917,0.18761299550533295,15,10,1
0.23454660177230835,0.2539176344871521,16,10,1
0.347488135099411,0.314047247171402,17,10,1
0.39090317487716675,0.4306529462337494,18,10,1
0.3108674883842468,0.342505544424057,19,10,1
0.324756383895874,0.3721427023410797,20,10,1
0.2588835060596466,0.21012932062149048,21,10,1
0.26830238103866577,0.28999441862106323,22,10,1
0.32189399003982544,0.3225603997707367,23,10,1
0.24450232088565826,0.19278770685195923,24,10,1
0.36800798773765564,0.37420034408569336,25,10,1
0.2217128574848175,0.259391188621521,26,10,1
0.20384885370731354,0.29920199513435364,27,10,1
0.23030145466327667,0.23615889251232147,28,10,1
0.34439152479171753,0.38160210847854614,29,10,1
0.2309335321187973,0.2584651708602905,30,10,1
0.1922556608915329,0.21681168675422668,31,10,1
0.3026345670223236,0.31967633962631226,32,10,1
0.23256921768188477,0.2652778625488281,33,10,1
0.40072330832481384,0.43791693449020386,34,10,1
0.32786300778388977,0.3893507719039917,35,10,1
0.25194352865219116,0.24151843786239624,36,10,1
