Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,238.50033569335938,1.2526297569274902,388.13356852531433,14,1,(2),10000,50,16,256
0,91.52019500732422,0.7759552597999573,396.2179329395294,24,1,(4),10000,50,16,256
0,20.231468200683594,0.3648311495780945,401.5477657318115,34,1,(6),10000,50,16,256
0,11.227856636047363,0.271785706281662,407.18962478637695,44,1,(8),10000,50,16,256
0,23.537076950073242,0.39350882172584534,373.4074881076813,54,1,(10),10000,50,16,256
0,4.717236518859863,0.17616598308086395,318.51326298713684,64,1,(12),10000,50,16,256
0,14.837944030761719,0.31243887543678284,321.29207134246826,74,1,(14),10000,50,16,256
0,8.064247131347656,0.23033510148525238,301.2486922740936,84,1,(16),10000,50,16,256
0,7.972120761871338,0.22901564836502075,299.05465173721313,94,1,(18),10000,50,16,256
0,9.522269248962402,0.2502928376197815,306.3601703643799,104,1,(20),10000,50,16,256
0,9.664600372314453,0.25215649604797363,308.88969016075134,114,1,(22),10000,50,16,256
0,15.004465103149414,0.3141871690750122,315.1935851573944,124,1,(24),10000,50,16,256
0,8.936182022094727,0.24246788024902344,314.642525434494,134,1,(26),10000,50,16,256
0,7.946839809417725,0.228652223944664,315.9323275089264,144,1,(28),10000,50,16,256
0,12.681092262268066,0.2888394594192505,323.66998076438904,154,1,(30),10000,50,16,256
