Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,12535052288.0,9081.1591796875,3.334057092666626,14,1,(2),100,50,16,256
0,902.1403198242188,2.4362130165100098,3.3615877628326416,24,1,(4),100,50,16,256
0,764.5374755859375,2.2427332401275635,3.3892030715942383,34,1,(6),100,50,16,256
0,719.33935546875,2.1754300594329834,3.4193789958953857,44,1,(8),100,50,16,256
0,711.4861450195312,2.163522481918335,3.4629993438720703,54,1,(10),100,50,16,256
0,706.3590698242188,2.1557130813598633,3.5574681758880615,64,1,(12),100,50,16,256
0,701.0333251953125,2.147571086883545,3.5388987064361572,74,1,(14),100,50,16,256
0,718.9120483398438,2.174783706665039,3.44984769821167,84,1,(16),100,50,16,256
0,702.0504150390625,2.1491284370422363,3.4210352897644043,94,1,(18),100,50,16,256
0,700.3359985351562,2.146502733230591,4.112354278564453,104,1,(20),100,50,16,256
0,689.4530029296875,2.1297593116760254,3.760626792907715,114,1,(22),100,50,16,256
0,681.4064331054688,2.1172947883605957,4.0598931312561035,124,1,(24),100,50,16,256
0,683.4989624023438,2.1205432415008545,4.82362961769104,134,1,(26),100,50,16,256
0,690.4451904296875,2.131291389465332,5.093963861465454,144,1,(28),100,50,16,256
0,704.8154907226562,2.1533563137054443,4.924781560897827,154,1,(30),100,50,16,256
