Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,509.02685546875,1.8299893140792847,242.18810868263245,12,1,(2),10000,50,16,256
0,45.90353775024414,0.5495424866676331,248.42502069473267,22,1,(4),10000,50,16,256
0,6.053612232208252,0.19956551492214203,253.36422872543335,32,1,(6),10000,50,16,256
0,5.929676055908203,0.19751209020614624,256.5787718296051,42,1,(8),10000,50,16,256
0,5.991552352905273,0.19853994250297546,219.58234572410583,52,1,(10),10000,50,16,256
0,4.559512138366699,0.17319580912590027,222.14721989631653,62,1,(12),10000,50,16,256
0,6.004854202270508,0.19876021146774292,223.4417428970337,72,1,(14),10000,50,16,256
0,7.816888809204102,0.22677499055862427,221.48226881027222,82,1,(16),10000,50,16,256
0,5.7016730308532715,0.19367758929729462,225.8181915283203,92,1,(18),10000,50,16,256
0,5.424037456512451,0.1889033019542694,233.55248737335205,102,1,(20),10000,50,16,256
0,6.008184909820557,0.19881531596183777,236.4302568435669,112,1,(22),10000,50,16,256
0,4.835128307342529,0.17835374176502228,236.52464485168457,122,1,(24),10000,50,16,256
0,5.257698059082031,0.18598417937755585,241.15362858772278,132,1,(26),10000,50,16,256
0,3.952759265899658,0.16126063466072083,242.89623403549194,142,1,(28),10000,50,16,256
0,6.156097888946533,0.20124772191047668,243.3948793411255,152,1,(30),10000,50,16,256
