Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,463.50836181640625,1.7462522983551025,383.05918049812317,14,1,(2),10000,50,16,256
0,111.19055938720703,0.8552875518798828,390.1725561618805,24,1,(4),10000,50,16,256
0,43.600528717041016,0.5355796813964844,395.62305545806885,34,1,(6),10000,50,16,256
0,39.058292388916016,0.5069146156311035,401.6180531978607,44,1,(8),10000,50,16,256
0,26.586753845214844,0.41822585463523865,408.8371512889862,54,1,(10),10000,50,16,256
0,12.550254821777344,0.2873455584049225,411.95161032676697,64,1,(12),10000,50,16,256
0,11.310323715209961,0.27278199791908264,397.14688301086426,74,1,(14),10000,50,16,256
0,12.895256042480469,0.2912682890892029,395.17732310295105,84,1,(16),10000,50,16,256
0,10.654670715332031,0.2647574543952942,401.18893218040466,94,1,(18),10000,50,16,256
0,16.99049186706543,0.33433449268341064,402.9827046394348,104,1,(20),10000,50,16,256
0,13.13426685333252,0.2939551770687103,403.57642245292664,114,1,(22),10000,50,16,256
0,7.239621162414551,0.2182409018278122,405.60556530952454,124,1,(24),10000,50,16,256
0,15.063970565795898,0.31480956077575684,406.43804240226746,134,1,(26),10000,50,16,256
0,12.386451721191406,0.28546419739723206,410.5812494754791,144,1,(28),10000,50,16,256
0,7.300601959228516,0.2191581130027771,2001.462439775467,154,1,(30),10000,50,16,256
