Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,853.5574340820312,2.369706630706787,381.0171751976013,12,1,(2),10000,50,16,256
0,96.98954772949219,0.7988048195838928,387.78313875198364,22,1,(4),10000,50,16,256
0,57.56851577758789,0.6154187321662903,391.146502494812,32,1,(6),10000,50,16,256
0,17.46192741394043,0.33894115686416626,397.7506136894226,42,1,(8),10000,50,16,256
0,38.003700256347656,0.5000243186950684,404.1679046154022,52,1,(10),10000,50,16,256
0,23.44378089904785,0.39272814989089966,407.4853162765503,62,1,(12),10000,50,16,256
0,30.907482147216797,0.4509309232234955,410.7252206802368,72,1,(14),10000,50,16,256
0,21.741212844848633,0.3781987428665161,408.2573685646057,82,1,(16),10000,50,16,256
0,23.399097442626953,0.39235371351242065,416.45800733566284,92,1,(18),10000,50,16,256
0,18.072410583496094,0.34481507539749146,445.16102862358093,102,1,(20),10000,50,16,256
0,23.540454864501953,0.39353707432746887,441.4678041934967,112,1,(22),10000,50,16,256
0,16.208051681518555,0.32654544711112976,448.88352060317993,122,1,(24),10000,50,16,256
0,10.763657569885254,0.26610812544822693,452.84152460098267,132,1,(26),10000,50,16,256
0,14.836677551269531,0.31242555379867554,459.7167811393738,142,1,(28),10000,50,16,256
0,30.80826187133789,0.45020654797554016,1991.828919172287,152,1,(30),10000,50,16,256
