Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,520.8179321289062,1.8510628938674927,243.60875988006592,12,1,(2),10000,50,16,256
0,176.478759765625,1.0775177478790283,249.45338439941406,22,1,(4),10000,50,16,256
0,12.558091163635254,0.28743523359298706,254.4556143283844,32,1,(6),10000,50,16,256
0,14.081154823303223,0.3043668568134308,257.23804807662964,42,1,(8),10000,50,16,256
0,13.237387657165527,0.2951068878173828,200.7680172920227,52,1,(10),10000,50,16,256
0,6.778224945068359,0.2111719250679016,202.11736822128296,62,1,(12),10000,50,16,256
0,10.581451416015625,0.26384618878364563,205.60823464393616,72,1,(14),10000,50,16,256
0,14.40775203704834,0.3078763484954834,194.6743607521057,82,1,(16),10000,50,16,256
0,7.931758880615234,0.22843517363071442,198.67786383628845,92,1,(18),10000,50,16,256
0,8.872891426086426,0.24160771071910858,208.41167330741882,102,1,(20),10000,50,16,256
0,11.663322448730469,0.2770061194896698,211.36286640167236,112,1,(22),10000,50,16,256
0,9.690299034118652,0.2524915039539337,211.65114331245422,122,1,(24),10000,50,16,256
0,6.563111782073975,0.20779405534267426,215.07328605651855,132,1,(26),10000,50,16,256
0,5.190220832824707,0.1847868710756302,217.36562538146973,142,1,(28),10000,50,16,256
0,10.297098159790039,0.2602769136428833,218.95292711257935,152,1,(30),10000,50,16,256
