Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,14180527104.0,9658.8271484375,5.316557884216309,14,1,(2),100,50,16,256
0,1994120704.0,3622.045654296875,3.9454469680786133,24,1,(4),100,50,16,256
0,765.5755615234375,2.2442550659179688,3.998347520828247,34,1,(6),100,50,16,256
0,746.2311401367188,2.2157199382781982,4.054372549057007,44,1,(8),100,50,16,256
0,695.220458984375,2.138648748397827,4.096661806106567,54,1,(10),100,50,16,256
0,720.9569091796875,2.1778745651245117,4.1368935108184814,64,1,(12),100,50,16,256
0,693.6233520507812,2.136190891265869,4.166527032852173,74,1,(14),100,50,16,256
0,697.2182006835938,2.141719341278076,4.196231842041016,84,1,(16),100,50,16,256
0,695.5036010742188,2.1390843391418457,4.235254287719727,94,1,(18),100,50,16,256
0,696.2633056640625,2.140252113342285,4.282933712005615,104,1,(20),100,50,16,256
0,688.568115234375,2.128392219543457,4.300786018371582,114,1,(22),100,50,16,256
0,687.122314453125,2.1261565685272217,4.307632923126221,124,1,(24),100,50,16,256
0,690.7095336914062,2.131699323654175,4.3591835498809814,134,1,(26),100,50,16,256
0,680.1453857421875,2.1153347492218018,4.420734167098999,144,1,(28),100,50,16,256
0,684.4208374023438,2.1219727993011475,4.399388074874878,154,1,(30),100,50,16,256
