Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,514.2163696289062,1.8392940759658813,377.2598669528961,12,1,(2),10000,50,16,256
0,63.851051330566406,0.6481301784515381,383.7837908267975,22,1,(4),10000,50,16,256
0,27.112260818481445,0.4223388731479645,387.9033455848694,32,1,(6),10000,50,16,256
0,20.139083862304688,0.363997220993042,393.2202777862549,42,1,(8),10000,50,16,256
0,40.63835525512695,0.5170662999153137,398.7542314529419,52,1,(10),10000,50,16,256
0,18.72987174987793,0.3510311245918274,402.66161012649536,62,1,(12),10000,50,16,256
0,24.862844467163086,0.4044395387172699,405.82349729537964,72,1,(14),10000,50,16,256
0,12.366869926452637,0.28523847460746765,404.89400911331177,82,1,(16),10000,50,16,256
0,13.505854606628418,0.29808440804481506,410.5960214138031,92,1,(18),10000,50,16,256
0,18.657764434814453,0.35035476088523865,446.42489981651306,102,1,(20),10000,50,16,256
0,7.017399787902832,0.2148653119802475,443.00174832344055,112,1,(22),10000,50,16,256
0,12.706212043762207,0.2891254127025604,447.112957239151,122,1,(24),10000,50,16,256
0,15.482831954956055,0.319156289100647,447.8169102668762,132,1,(26),10000,50,16,256
0,13.804728507995605,0.301364541053772,488.3817780017853,142,1,(28),10000,50,16,256
0,12.140388488769531,0.282614529132843,1977.90753531456,152,1,(30),10000,50,16,256
