Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,676.1492919921875,2.1091113090515137,372.7802038192749,12,1,(2),10000,50,16,256
0,89.41444396972656,0.7669764757156372,378.91285610198975,22,1,(4),10000,50,16,256
0,35.43600845336914,0.482837051153183,383.05135560035706,32,1,(6),10000,50,16,256
0,54.877357482910156,0.6008620858192444,387.78716921806335,42,1,(8),10000,50,16,256
0,24.38481903076172,0.40053269267082214,394.5846917629242,52,1,(10),10000,50,16,256
0,21.881786346435547,0.3794194459915161,398.0008125305176,62,1,(12),10000,50,16,256
0,20.653247833251953,0.36861446499824524,401.43824648857117,72,1,(14),10000,50,16,256
0,17.916954040527344,0.3433288335800171,399.3584563732147,82,1,(16),10000,50,16,256
0,8.269434928894043,0.23324702680110931,405.95109510421753,92,1,(18),10000,50,16,256
0,17.340862274169922,0.3377641439437866,429.49075627326965,102,1,(20),10000,50,16,256
0,18.174997329711914,0.34579235315322876,438.32968401908875,112,1,(22),10000,50,16,256
0,12.54374885559082,0.28727105259895325,442.5558590888977,122,1,(24),10000,50,16,256
0,16.337242126464844,0.3278442621231079,447.499400138855,132,1,(26),10000,50,16,256
0,14.944742202758789,0.31356126070022583,451.9298372268677,142,1,(28),10000,50,16,256
0,9.936524391174316,0.2556792199611664,1974.853619337082,152,1,(30),10000,50,16,256
