Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,559.5091552734375,1.918588399887085,225.94515419006348,12,1,(2),10000,50,16,256
0,12.567462921142578,0.2875424921512604,231.54279351234436,22,1,(4),10000,50,16,256
0,5.49043083190918,0.1900559365749359,236.66413760185242,32,1,(6),10000,50,16,256
0,8.90890884399414,0.24209758639335632,239.50499057769775,42,1,(8),10000,50,16,256
0,8.550407409667969,0.23717647790908813,244.71450662612915,52,1,(10),10000,50,16,256
0,6.279486656188965,0.2032545506954193,247.32996273040771,62,1,(12),10000,50,16,256
0,3.464484691619873,0.150972381234169,261.6993842124939,72,1,(14),10000,50,16,256
0,8.363126754760742,0.2345646470785141,259.68509817123413,82,1,(16),10000,50,16,256
0,8.456258773803711,0.23586708307266235,265.4558141231537,92,1,(18),10000,50,16,256
0,11.824790000915527,0.27891695499420166,312.88798236846924,102,1,(20),10000,50,16,256
0,9.167194366455078,0.24558193981647491,315.57861733436584,112,1,(22),10000,50,16,256
0,12.2051420211792,0.28336721658706665,322.07398772239685,122,1,(24),10000,50,16,256
0,4.842196464538574,0.17848405241966248,325.2559611797333,132,1,(26),10000,50,16,256
0,11.01780891418457,0.2692314684391022,327.38534593582153,142,1,(28),10000,50,16,256
0,2.8460097312927246,0.1368347555398941,1640.0993111133575,152,1,(30),10000,50,16,256
