Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,406.25079345703125,1.6348402500152588,384.8131353855133,14,1,(2),10000,50,16,256
0,340.9294738769531,1.4976505041122437,391.2718462944031,24,1,(4),10000,50,16,256
0,50.8589973449707,0.5784450173377991,397.2025055885315,34,1,(6),10000,50,16,256
0,25.554189682006836,0.4100239872932434,403.12225890159607,44,1,(8),10000,50,16,256
0,39.06303405761719,0.5069454312324524,409.4348328113556,54,1,(10),10000,50,16,256
0,11.324028015136719,0.2729472219944,412.88721680641174,64,1,(12),10000,50,16,256
0,15.262226104736328,0.3168743848800659,420.5817105770111,74,1,(14),10000,50,16,256
0,8.746694564819336,0.2398833930492401,415.3637788295746,84,1,(16),10000,50,16,256
0,7.93950891494751,0.22854673862457275,420.44903898239136,94,1,(18),10000,50,16,256
0,13.539680480957031,0.29845744371414185,434.1503303050995,104,1,(20),10000,50,16,256
0,6.298377513885498,0.20356005430221558,424.43078804016113,114,1,(22),10000,50,16,256
0,6.100586414337158,0.20033830404281616,427.24443316459656,124,1,(24),10000,50,16,256
0,5.704677104949951,0.19372859597206116,429.889004945755,134,1,(26),10000,50,16,256
0,9.132461547851562,0.24511626362800598,429.48094940185547,144,1,(28),10000,50,16,256
0,9.25064468383789,0.24669718742370605,2095.6736619472504,154,1,(30),10000,50,16,256
