Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,532.1896362304688,1.8711620569229126,245.16034626960754,12,1,(2),10000,50,16,256
0,8.99373722076416,0.24324744939804077,250.86290979385376,22,1,(4),10000,50,16,256
0,4.157947540283203,0.16539321839809418,255.97553753852844,32,1,(6),10000,50,16,256
0,5.421572685241699,0.18886037170886993,258.971800327301,42,1,(8),10000,50,16,256
0,5.358095645904541,0.18775151669979095,202.29885458946228,52,1,(10),10000,50,16,256
0,11.861435890197754,0.27934882044792175,204.05388855934143,62,1,(12),10000,50,16,256
0,8.097616195678711,0.23081114888191223,206.79514265060425,72,1,(14),10000,50,16,256
0,4.468972682952881,0.1714676022529602,190.02649569511414,82,1,(16),10000,50,16,256
0,4.6266584396362305,0.17446644604206085,193.90009188652039,92,1,(18),10000,50,16,256
0,6.369219779968262,0.20470164716243744,200.40312695503235,102,1,(20),10000,50,16,256
0,4.093715190887451,0.16411074995994568,202.22779750823975,112,1,(22),10000,50,16,256
0,5.873290061950684,0.1965707689523697,203.52312636375427,122,1,(24),10000,50,16,256
0,11.506766319274902,0.2751407027244568,206.77208471298218,132,1,(26),10000,50,16,256
0,4.342893600463867,0.16903156042099,207.9616940021515,142,1,(28),10000,50,16,256
0,4.052149772644043,0.16327546536922455,214.04194736480713,152,1,(30),10000,50,16,256
