Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,762.6200561523438,2.2399189472198486,386.5279655456543,12,1,(2),10000,50,16,256
0,47.41044616699219,0.5584897994995117,392.982234954834,22,1,(4),10000,50,16,256
0,43.35285186767578,0.5340563058853149,397.39518427848816,32,1,(6),10000,50,16,256
0,21.724441528320312,0.37805283069610596,401.9293348789215,42,1,(8),10000,50,16,256
0,45.16290283203125,0.5450911521911621,409.13488483428955,52,1,(10),10000,50,16,256
0,33.7133903503418,0.4709550142288208,412.17385745048523,62,1,(12),10000,50,16,256
0,24.62089729309082,0.40246686339378357,416.6605203151703,72,1,(14),10000,50,16,256
0,10.4534273147583,0.26224520802497864,414.6730215549469,82,1,(16),10000,50,16,256
0,9.687031745910645,0.2524489462375641,421.4116563796997,92,1,(18),10000,50,16,256
0,11.253785133361816,0.2720993459224701,437.9524428844452,102,1,(20),10000,50,16,256
0,12.989584922790527,0.29233166575431824,439.05390882492065,112,1,(22),10000,50,16,256
0,14.618616104125977,0.3101211190223694,444.8596353530884,122,1,(24),10000,50,16,256
0,18.326139450073242,0.34722715616226196,447.56731271743774,132,1,(26),10000,50,16,256
0,10.55199146270752,0.2634786367416382,521.065092086792,142,1,(28),10000,50,16,256
0,7.3775315284729,0.2203097641468048,1809.8211760520935,152,1,(30),10000,50,16,256
