Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,17274556416.0,10660.6005859375,5.848613500595093,14,1,(2),100,50,16,256
0,466569216.0,1752.0086669921875,4.063342332839966,24,1,(4),100,50,16,256
0,773.63134765625,2.2560317516326904,4.109070301055908,34,1,(6),100,50,16,256
0,731.81396484375,2.194211959838867,4.18310284614563,44,1,(8),100,50,16,256
0,747.54345703125,2.2176673412323,4.264761924743652,54,1,(10),100,50,16,256
0,715.981201171875,2.170346260070801,4.305322885513306,64,1,(12),100,50,16,256
0,698.524169921875,2.143724203109741,4.33796763420105,74,1,(14),100,50,16,256
0,719.494384765625,2.1756644248962402,4.346898317337036,84,1,(16),100,50,16,256
0,705.4940795898438,2.154392719268799,4.395632743835449,94,1,(18),100,50,16,256
0,704.6148681640625,2.153049945831299,4.354961633682251,104,1,(20),100,50,16,256
0,703.45458984375,2.1512765884399414,4.460412502288818,114,1,(22),100,50,16,256
0,707.4473876953125,2.1573731899261475,4.394353151321411,124,1,(24),100,50,16,256
0,707.6571044921875,2.1576929092407227,4.42133903503418,134,1,(26),100,50,16,256
0,692.4641723632812,2.1344051361083984,4.47118878364563,144,1,(28),100,50,16,256
0,692.2913818359375,2.134138822555542,19.89058828353882,154,1,(30),100,50,16,256
