Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,784.2230224609375,2.271422863006592,370.8628373146057,12,1,(2),10000,50,16,256
0,69.64088439941406,0.6768779158592224,377.24573493003845,22,1,(4),10000,50,16,256
0,31.326515197753906,0.45397743582725525,380.6331248283386,32,1,(6),10000,50,16,256
0,20.26183319091797,0.3651048243045807,385.35592436790466,42,1,(8),10000,50,16,256
0,34.1964111328125,0.4743167757987976,392.16655588150024,52,1,(10),10000,50,16,256
0,14.011991500854492,0.3036184310913086,395.2375919818878,62,1,(12),10000,50,16,256
0,18.74173355102539,0.3511422574520111,398.8419108390808,72,1,(14),10000,50,16,256
0,15.516108512878418,0.31949907541275024,396.82556223869324,82,1,(16),10000,50,16,256
0,19.298946380615234,0.3563239574432373,404.3248007297516,92,1,(18),10000,50,16,256
0,6.547802448272705,0.20755155384540558,439.99316358566284,102,1,(20),10000,50,16,256
0,15.640106201171875,0.320773184299469,441.5982346534729,112,1,(22),10000,50,16,256
0,9.852494239807129,0.2545958459377289,443.5665633678436,122,1,(24),10000,50,16,256
0,15.824535369873047,0.3226589262485504,449.7070400714874,132,1,(26),10000,50,16,256
0,17.05367660522461,0.3349555730819702,448.7141420841217,142,1,(28),10000,50,16,256
0,10.97862720489502,0.2687523365020752,2059.550276517868,152,1,(30),10000,50,16,256
