Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,6026.52880859375,6.296682834625244,239.25978565216064,12,1,(2),10000,50,16,256
0,77.50513458251953,0.7140743732452393,295.97558665275574,22,1,(4),10000,50,16,256
0,5.937751770019531,0.19764654338359833,242.45382976531982,32,1,(6),10000,50,16,256
0,25.571781158447266,0.41016510128974915,244.7512755393982,42,1,(8),10000,50,16,256
0,2.182530164718628,0.1198280081152916,243.57382321357727,52,1,(10),10000,50,16,256
0,6.715229511260986,0.2101883441209793,233.75661849975586,62,1,(12),10000,50,16,256
0,5.149097442626953,0.18405336141586304,248.9510462284088,72,1,(14),10000,50,16,256
0,5.2636308670043945,0.18608909845352173,256.5894024372101,82,1,(16),10000,50,16,256
0,3.510547637939453,0.1519727259874344,260.2071771621704,92,1,(18),10000,50,16,256
0,2.614802598953247,0.13115887343883514,278.0431227684021,102,1,(20),10000,50,16,256
0,1.854636788368225,0.11046066135168076,232.97013998031616,112,1,(22),10000,50,16,256
0,4.0994648933410645,0.16422595083713531,231.80288934707642,122,1,(24),10000,50,16,256
0,3.799365997314453,0.1581006944179535,239.46104192733765,132,1,(26),10000,50,16,256
0,2.179492950439453,0.11974459886550903,224.0093834400177,142,1,(28),10000,50,16,256
0,3.5172133445739746,0.15211692452430725,224.15256237983704,152,1,(30),10000,50,16,256
