Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,678.5562744140625,2.1128621101379395,372.8267340660095,12,1,(2),10000,50,16,256
0,65.766845703125,0.6577816009521484,378.5635576248169,22,1,(4),10000,50,16,256
0,29.571746826171875,0.441079318523407,382.910936832428,32,1,(6),10000,50,16,256
0,20.63985824584961,0.36849498748779297,388.59892892837524,42,1,(8),10000,50,16,256
0,23.713056564331055,0.3949771523475647,394.58583545684814,52,1,(10),10000,50,16,256
0,15.821155548095703,0.32262447476387024,397.5531008243561,62,1,(12),10000,50,16,256
0,18.376644134521484,0.34770530462265015,401.18604469299316,72,1,(14),10000,50,16,256
0,17.96969223022461,0.3438337743282318,399.7383770942688,82,1,(16),10000,50,16,256
0,11.76816177368164,0.27824831008911133,405.3963508605957,92,1,(18),10000,50,16,256
0,18.581140518188477,0.34963458776474,435.50078558921814,102,1,(20),10000,50,16,256
0,15.014078140258789,0.31428781151771545,444.23576402664185,112,1,(22),10000,50,16,256
0,15.36247444152832,0.31791338324546814,448.22632813453674,122,1,(24),10000,50,16,256
0,10.790948867797852,0.2664452791213989,452.27029633522034,132,1,(26),10000,50,16,256
0,3.8674492835998535,0.15951095521450043,456.0119426250458,142,1,(28),10000,50,16,256
0,11.643993377685547,0.2767764925956726,2052.981340646744,152,1,(30),10000,50,16,256
