Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,430.73565673828125,1.6833856105804443,313.84981656074524,14,1,(2),10000,50,16,256
0,22.52243995666504,0.3849336802959442,414.29643058776855,24,1,(4),10000,50,16,256
0,50.115386962890625,0.5742007493972778,319.744389295578,34,1,(6),10000,50,16,256
0,17.12919044494629,0.33569636940956116,384.25579500198364,44,1,(8),10000,50,16,256
0,26.969614028930664,0.4212263822555542,414.7473680973053,54,1,(10),10000,50,16,256
0,15.140380859375,0.3156069815158844,353.2273955345154,64,1,(12),10000,50,16,256
0,14.655950546264648,0.3105168640613556,422.6661534309387,74,1,(14),10000,50,16,256
0,21.00735855102539,0.3717610836029053,424.05456352233887,84,1,(16),10000,50,16,256
0,11.550661087036133,0.2756649851799011,410.63202023506165,94,1,(18),10000,50,16,256
0,5.271396160125732,0.18622630834579468,377.9138660430908,104,1,(20),10000,50,16,256
0,8.041333198547363,0.2300076186656952,373.9481997489929,114,1,(22),10000,50,16,256
0,16.408557891845703,0.3285590410232544,421.4746005535126,124,1,(24),10000,50,16,256
0,5.138472080230713,0.18386337161064148,420.3160469532013,134,1,(26),10000,50,16,256
0,14.94344425201416,0.31354764103889465,342.77040791511536,144,1,(28),10000,50,16,256
0,6.334747314453125,0.20414693653583527,420.8750755786896,154,1,(30),10000,50,16,256
