Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,222.9931640625,1.2112226486206055,391.32480120658875,14,1,(2),10000,50,16,256
0,111.61392974853516,0.8569143414497375,398.222603559494,24,1,(4),10000,50,16,256
0,24.812419891357422,0.4040291905403137,403.53893280029297,34,1,(6),10000,50,16,256
0,22.401853561401367,0.38390183448791504,408.8157877922058,44,1,(8),10000,50,16,256
0,22.18828773498535,0.3820675015449524,351.0045042037964,54,1,(10),10000,50,16,256
0,14.974811553955078,0.31387656927108765,319.03485226631165,64,1,(12),10000,50,16,256
0,20.0484676361084,0.3631773889064789,322.55716490745544,74,1,(14),10000,50,16,256
0,21.891033172607422,0.379499614238739,307.0886676311493,84,1,(16),10000,50,16,256
0,20.41823387145996,0.3665112257003784,308.7732331752777,94,1,(18),10000,50,16,256
0,14.24242877960205,0.3061048686504364,318.29621624946594,104,1,(20),10000,50,16,256
0,10.211204528808594,0.25918906927108765,324.49070858955383,114,1,(22),10000,50,16,256
0,9.12251091003418,0.24498268961906433,326.08478355407715,124,1,(24),10000,50,16,256
0,8.960603713989258,0.24279896914958954,329.53516936302185,134,1,(26),10000,50,16,256
0,10.912141799926758,0.2679373025894165,331.07839179039,144,1,(28),10000,50,16,256
0,10.116291046142578,0.25798168778419495,334.25169229507446,154,1,(30),10000,50,16,256
