Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,367.4128112792969,1.5547313690185547,379.2488706111908,14,1,(2),10000,50,16,256
0,383.921630859375,1.589276671409607,386.7484247684479,24,1,(4),10000,50,16,256
0,57.68240737915039,0.6160271763801575,391.9908540248871,34,1,(6),10000,50,16,256
0,27.56768035888672,0.42587125301361084,397.32228350639343,44,1,(8),10000,50,16,256
0,28.32240104675293,0.4316614270210266,391.43991899490356,54,1,(10),10000,50,16,256
0,29.278310775756836,0.43888548016548157,321.3293216228485,64,1,(12),10000,50,16,256
0,18.7686824798584,0.3513946235179901,324.5943343639374,74,1,(14),10000,50,16,256
0,16.617673873901367,0.3306460380554199,303.6483039855957,84,1,(16),10000,50,16,256
0,18.05020523071289,0.34460318088531494,309.17294788360596,94,1,(18),10000,50,16,256
0,9.023929595947266,0.24365541338920593,317.6449067592621,104,1,(20),10000,50,16,256
0,13.624972343444824,0.29939600825309753,319.9035999774933,114,1,(22),10000,50,16,256
0,6.674567699432373,0.20955102145671844,376.0556616783142,124,1,(24),10000,50,16,256
0,10.80683422088623,0.2666413187980652,412.27765464782715,134,1,(26),10000,50,16,256
0,5.479554653167725,0.18986758589744568,423.93680238723755,144,1,(28),10000,50,16,256
0,6.965208053588867,0.2140647917985916,318.9231104850769,154,1,(30),10000,50,16,256
