Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,762.176025390625,2.239266872406006,382.6573848724365,12,1,(2),10000,50,16,256
0,48.4036865234375,0.5643095970153809,389.11943912506104,22,1,(4),10000,50,16,256
0,43.93260192871094,0.5376153588294983,392.5168032646179,32,1,(6),10000,50,16,256
0,49.88423156738281,0.5728749632835388,397.3490836620331,42,1,(8),10000,50,16,256
0,21.175989151000977,0.37325021624565125,404.7917637825012,52,1,(10),10000,50,16,256
0,18.373836517333984,0.3476787507534027,408.72632670402527,62,1,(12),10000,50,16,256
0,14.778339385986328,0.311810702085495,410.98081254959106,72,1,(14),10000,50,16,256
0,20.969379425048828,0.3714248836040497,408.7370822429657,82,1,(16),10000,50,16,256
0,16.95754051208496,0.33401012420654297,415.4126272201538,92,1,(18),10000,50,16,256
0,10.86510181427002,0.2673591673374176,450.1819851398468,102,1,(20),10000,50,16,256
0,13.365314483642578,0.2965294420719147,448.94088864326477,112,1,(22),10000,50,16,256
0,15.157384872436523,0.31578415632247925,455.05318808555603,122,1,(24),10000,50,16,256
0,7.059628486633301,0.21551084518432617,460.1185550689697,132,1,(26),10000,50,16,256
0,8.966026306152344,0.242872416973114,473.0174000263214,142,1,(28),10000,50,16,256
0,9.762283325195312,0.2534275949001312,2075.2464549541473,152,1,(30),10000,50,16,256
