Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,797.4832763671875,2.29054594039917,376.34113693237305,12,1,(2),10000,50,16,256
0,52.67912292480469,0.5887046456336975,382.14570689201355,22,1,(4),10000,50,16,256
0,43.38447570800781,0.5342510342597961,385.8441083431244,32,1,(6),10000,50,16,256
0,38.21730422973633,0.5014275908470154,390.67190885543823,42,1,(8),10000,50,16,256
0,36.68440246582031,0.491268515586853,396.9499909877777,52,1,(10),10000,50,16,256
0,22.23188018798828,0.3824426233768463,399.64588499069214,62,1,(12),10000,50,16,256
0,34.77423095703125,0.4783072769641876,403.88467955589294,72,1,(14),10000,50,16,256
0,16.674610137939453,0.33121198415756226,402.74738216400146,82,1,(16),10000,50,16,256
0,15.310625076293945,0.31737643480300903,408.12744402885437,92,1,(18),10000,50,16,256
0,13.590890884399414,0.29902133345603943,435.83346462249756,102,1,(20),10000,50,16,256
0,17.538955688476562,0.33968788385391235,452.26761054992676,112,1,(22),10000,50,16,256
0,18.939870834350586,0.3529934883117676,455.1106209754944,122,1,(24),10000,50,16,256
0,15.84389591217041,0.32285624742507935,462.6227996349335,132,1,(26),10000,50,16,256
0,13.037851333618164,0.292874276638031,460.55983686447144,142,1,(28),10000,50,16,256
0,10.045770645141602,0.25708091259002686,2039.9006645679474,152,1,(30),10000,50,16,256
