Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,540.4841918945312,1.8856874704360962,243.5736002922058,12,1,(2),10000,50,16,256
0,8.11270523071289,0.23102609813213348,249.69939374923706,22,1,(4),10000,50,16,256
0,7.505094528198242,0.2222062647342682,255.07172536849976,32,1,(6),10000,50,16,256
0,10.659857749938965,0.2648219168186188,258.1657872200012,42,1,(8),10000,50,16,256
0,15.534611701965332,0.31968954205513,219.78294396400452,52,1,(10),10000,50,16,256
0,4.477397918701172,0.1716291457414627,222.16150069236755,62,1,(12),10000,50,16,256
0,3.035522699356079,0.14131717383861542,216.0208978652954,72,1,(14),10000,50,16,256
0,5.220056533813477,0.1853172332048416,215.4502351284027,82,1,(16),10000,50,16,256
0,4.606322765350342,0.17408260703086853,219.75059819221497,92,1,(18),10000,50,16,256
0,8.538019180297852,0.2370045930147171,226.39132738113403,102,1,(20),10000,50,16,256
0,4.1661481857299805,0.16555623710155487,229.571861743927,112,1,(22),10000,50,16,256
0,6.242521286010742,0.20265541970729828,230.50007820129395,122,1,(24),10000,50,16,256
0,7.157390594482422,0.2169979214668274,234.73064351081848,132,1,(26),10000,50,16,256
0,4.278862476348877,0.16778084635734558,242.41852688789368,142,1,(28),10000,50,16,256
0,2.843069076538086,0.1367640346288681,237.16279554367065,152,1,(30),10000,50,16,256
