Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,530.955810546875,1.8689918518066406,243.00339245796204,12,1,(2),10000,50,16,256
0,11.47110366821289,0.27471402287483215,248.78205347061157,22,1,(4),10000,50,16,256
0,6.789912223815918,0.21135391294956207,254.08484315872192,32,1,(6),10000,50,16,256
0,3.657177448272705,0.155114084482193,257.4107892513275,42,1,(8),10000,50,16,256
0,4.038743019104004,0.16300514340400696,261.83498668670654,52,1,(10),10000,50,16,256
0,15.767799377441406,0.32207998633384705,268.3298108577728,62,1,(12),10000,50,16,256
0,5.650122165679932,0.19280004501342773,268.072585105896,72,1,(14),10000,50,16,256
0,1.780267357826233,0.1082233116030693,266.03238558769226,82,1,(16),10000,50,16,256
0,4.57027530670166,0.1734001189470291,271.79703879356384,92,1,(18),10000,50,16,256
0,4.196316719055176,0.16615457832813263,303.5345425605774,102,1,(20),10000,50,16,256
0,5.352555274963379,0.18765440583229065,308.16833209991455,112,1,(22),10000,50,16,256
0,4.005565643310547,0.16233423352241516,311.15791177749634,122,1,(24),10000,50,16,256
0,9.846227645874023,0.2545148730278015,317.33864521980286,132,1,(26),10000,50,16,256
0,3.0152461528778076,0.1408444046974182,316.56824922561646,142,1,(28),10000,50,16,256
0,3.5903782844543457,0.15369094908237457,1858.193618297577,152,1,(30),10000,50,16,256
