Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,537.0707397460938,1.8797234296798706,372.93087220191956,12,1,(2),10000,50,16,256
0,63.78340148925781,0.6477867364883423,379.8952474594116,22,1,(4),10000,50,16,256
0,40.01346969604492,0.5130755305290222,382.9148018360138,32,1,(6),10000,50,16,256
0,19.340011596679688,0.3567028343677521,387.87617015838623,42,1,(8),10000,50,16,256
0,30.329038619995117,0.4466913342475891,394.77770376205444,52,1,(10),10000,50,16,256
0,39.33720397949219,0.5087213516235352,397.5547397136688,62,1,(12),10000,50,16,256
0,25.710329055786133,0.4112747311592102,401.1242411136627,72,1,(14),10000,50,16,256
0,23.8795223236084,0.3963611125946045,399.3639669418335,82,1,(16),10000,50,16,256
0,21.814491271972656,0.3788355588912964,406.0884130001068,92,1,(18),10000,50,16,256
0,14.135095596313477,0.30494925379753113,437.61255645751953,102,1,(20),10000,50,16,256
0,11.436117172241211,0.27429476380348206,451.2016170024872,112,1,(22),10000,50,16,256
0,10.703325271606445,0.2653612792491913,454.6420648097992,122,1,(24),10000,50,16,256
0,11.3522367477417,0.27328696846961975,458.0965042114258,132,1,(26),10000,50,16,256
0,7.1051836013793945,0.21620506048202515,462.17992401123047,142,1,(28),10000,50,16,256
0,12.729889869689941,0.28939467668533325,1980.1556344032288,152,1,(30),10000,50,16,256
