Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,483.9007568359375,1.784252643585205,200.14841961860657,12,1,(2),10000,50,16,256
0,13.226240158081055,0.2949826121330261,201.56689834594727,22,1,(4),10000,50,16,256
0,16.524682998657227,0.329719603061676,200.86840295791626,32,1,(6),10000,50,16,256
0,3.867206573486328,0.1595059484243393,270.81963634490967,42,1,(8),10000,50,16,256
0,12.705793380737305,0.2891206443309784,260.30923986434937,52,1,(10),10000,50,16,256
0,7.154252052307129,0.21695034205913544,202.09428453445435,62,1,(12),10000,50,16,256
0,6.593132972717285,0.20826876163482666,249.93853306770325,72,1,(14),10000,50,16,256
0,5.258052825927734,0.18599046766757965,190.30700516700745,82,1,(16),10000,50,16,256
0,4.251596450805664,0.16724541783332825,224.94079518318176,92,1,(18),10000,50,16,256
0,3.3073348999023438,0.14750857651233673,242.3288266658783,102,1,(20),10000,50,16,256
0,3.172743558883667,0.1444759964942932,229.2648057937622,112,1,(22),10000,50,16,256
0,6.775397777557373,0.2111278921365738,195.13121795654297,122,1,(24),10000,50,16,256
0,2.9308040142059326,0.13885821402072906,199.8515441417694,132,1,(26),10000,50,16,256
0,3.574906826019287,0.15335945785045624,200.97917437553406,142,1,(28),10000,50,16,256
0,3.2755143642425537,0.1467972695827484,202.71171617507935,152,1,(30),10000,50,16,256
