Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,5554.26611328125,6.044933795928955,2.4330382347106934,12,1,(2),100,50,16,256
0,646.5661010742188,2.062455892562866,2.494229555130005,22,1,(4),100,50,16,256
0,687.4483642578125,2.1266608238220215,2.5447659492492676,32,1,(6),100,50,16,256
0,621.2535400390625,2.021681070327759,2.583801031112671,42,1,(8),100,50,16,256
0,623.5682983398438,2.0254440307617188,2.60699462890625,52,1,(10),100,50,16,256
0,638.3927612304688,2.0493786334991455,2.65071702003479,62,1,(12),100,50,16,256
0,638.892333984375,2.050180196762085,2.6968679428100586,72,1,(14),100,50,16,256
0,148.94578552246094,0.9899022579193115,2.68381404876709,82,1,(16),100,50,16,256
0,534.23828125,1.8747601509094238,2.743645191192627,92,1,(18),100,50,16,256
0,210.38540649414062,1.1764839887619019,2.7700355052948,102,1,(20),100,50,16,256
0,506.6315002441406,1.8256784677505493,2.805485963821411,112,1,(22),100,50,16,256
0,637.6751098632812,2.0482263565063477,2.8150734901428223,122,1,(24),100,50,16,256
0,414.95635986328125,1.652263879776001,2.843714714050293,132,1,(26),100,50,16,256
0,400.21368408203125,1.6226475238800049,2.8744592666625977,142,1,(28),100,50,16,256
0,709.1273193359375,2.159933090209961,2.9908556938171387,152,1,(30),100,50,16,256
