Train Loss,Test Loss,Replicate,Size,Attempts
0.22781211137771606,0.3676609396934509,0,5,1
0.18908768892288208,0.2717454731464386,1,5,1
0.14994409680366516,0.12414505332708359,2,5,1
0.31246417760849,0.6454916596412659,3,5,1
0.22586624324321747,0.3205864727497101,4,5,1
0.17302824556827545,0.1556452214717865,5,5,1
0.33401209115982056,0.4720565378665924,6,5,1
0.2251410335302353,0.381540983915329,7,5,1
0.19232353568077087,0.2305372804403305,8,5,1
0.179639533162117,0.13947336375713348,9,5,1
0.17677359282970428,0.33422085642814636,10,5,1
0.22925050556659698,0.15243378281593323,11,5,1
0.19590939581394196,0.48465538024902344,12,5,1
0.16728335618972778,0.4013427495956421,13,5,1
0.18044768273830414,0.2472408413887024,14,5,1
0.16148607432842255,0.32230040431022644,15,5,1
0.22064495086669922,0.4499916732311249,16,5,1
0.16690532863140106,0.15730540454387665,17,5,1
0.19609907269477844,0.20036713778972626,18,5,1
0.34118738770484924,0.5812821984291077,19,5,1
0.2259296178817749,0.3409978449344635,20,5,1
0.16837260127067566,0.2661699056625366,21,5,1
0.3164879381656647,0.6542811989784241,22,5,1
0.16797752678394318,0.11508392542600632,23,5,1
0.1364816129207611,0.1656596064567566,24,5,1
0.31018510460853577,0.8165857195854187,25,5,1
0.16719293594360352,0.1615951806306839,26,5,1
0.19183480739593506,0.3212602436542511,27,5,1
0.294768750667572,0.20332524180412292,28,5,1
0.3244430124759674,0.5980389714241028,29,5,1
0.44950059056282043,0.5843266248703003,0,15,1
0.1744513064622879,0.3121698498725891,1,15,1
0.1500079482793808,0.32767096161842346,2,15,1
0.3615269958972931,0.5684134364128113,3,15,1
0.19987250864505768,0.21004050970077515,4,15,1
0.13485178351402283,0.2623165249824524,5,15,1
0.12452158331871033,0.33478084206581116,6,15,1
0.10696649551391602,0.2568419575691223,7,15,1
0.10287859290838242,0.21714213490486145,8,15,1
0.2292330265045166,0.43148884177207947,9,15,1
0.11528053879737854,0.30623722076416016,10,15,1
0.1260373443365097,0.2861896753311157,11,15,1
0.16360747814178467,0.23300392925739288,12,15,1
0.14766369760036469,0.3500612676143646,13,15,1
0.1636440008878708,0.11546862870454788,14,15,1
0.12220761924982071,0.2870314121246338,15,15,1
0.1144348531961441,0.33578047156333923,16,15,1
0.09081654250621796,0.2908923029899597,17,15,1
0.3057694137096405,0.48443689942359924,18,15,1
0.16311269998550415,0.3807590901851654,19,15,1
0.11548671871423721,0.18095561861991882,20,15,1
0.1456509232521057,0.2855118215084076,21,15,1
0.1381617784500122,0.3339743912220001,22,15,1
0.12403396517038345,0.1618792563676834,23,15,1
0.20002087950706482,0.41742685437202454,24,15,1
0.36085405945777893,0.51446533203125,25,15,1
0.09563855081796646,0.30053064227104187,26,15,1
0.14339511096477509,0.34320151805877686,27,15,1
0.13544340431690216,0.30561020970344543,28,15,1
0.09942975640296936,0.16921034455299377,29,15,1
0.11506844311952591,0.14354488253593445,0,25,1
0.09625547379255295,0.2820749580860138,1,25,1
0.17992669343948364,0.3471126854419708,2,25,1
0.12852971255779266,0.3495841324329376,3,25,1
0.13264359533786774,0.23569214344024658,4,25,1
0.14611054956912994,0.10937286168336868,5,25,1
0.09697891771793365,0.2667585015296936,6,25,1
0.1555185765028,0.3429741859436035,7,25,1
0.10282385349273682,0.27619317173957825,8,25,1
0.11650966107845306,0.2671334445476532,9,25,1
0.10248791426420212,0.2329241782426834,10,25,1
0.16080746054649353,0.3103834092617035,11,25,1
0.09500860422849655,0.22191041707992554,12,25,1
0.15041224658489227,0.35221630334854126,13,25,1
0.08771666884422302,0.2202501893043518,14,25,1
0.18716292083263397,0.29203733801841736,15,25,1
0.18934892117977142,0.36247342824935913,16,25,1
0.12892159819602966,0.3145950138568878,17,25,1
0.13582634925842285,0.3489739000797272,18,25,1
0.17478838562965393,0.32030802965164185,19,25,1
0.1247875913977623,0.3740386366844177,20,25,1
0.13345970213413239,0.3472142815589905,21,25,1
0.3551275432109833,0.542573869228363,22,25,1
0.5024699568748474,0.6119695901870728,23,25,1
0.16958138346672058,0.4188674986362457,24,25,1
0.15037035942077637,0.3437054753303528,25,25,1
0.12779884040355682,0.2783723473548889,26,25,1
0.09300286322832108,0.23959510028362274,27,25,1
0.18475943803787231,0.12639912962913513,28,25,1
0.11447517573833466,0.273351788520813,29,25,1
