Train Loss,Test Loss,Replicate,Size,Attempts
0.2672522962093353,0.3294907510280609,0,5,1
0.2991805970668793,0.22471730411052704,1,5,4
0.2907845675945282,0.21223166584968567,2,5,3
0.21117796003818512,0.1439918875694275,3,5,5
0.27787554264068604,0.27037763595581055,4,5,2
0.2657775580883026,0.1665147840976715,5,5,1
0.5000383257865906,0.7445582151412964,6,5,4
0.7047648429870605,0.8454441428184509,7,5,2
0.49304279685020447,0.40337514877319336,8,5,3
0.2267223298549652,0.3955862522125244,9,5,4
0.4391117990016937,0.6361601948738098,10,5,5
0.17020884156227112,0.264749139547348,11,5,1
0.5501011610031128,0.8242947459220886,12,5,2
0.19615833461284637,0.49772801995277405,13,5,3
0.3266253173351288,0.3919420540332794,14,5,3
0.45960351824760437,0.3516291379928589,15,5,2
0.35963329672813416,0.6929469108581543,16,5,4
0.402339369058609,0.3638630509376526,17,5,1
0.47235599160194397,0.5729889869689941,18,5,6
0.17777232825756073,0.34214070439338684,19,5,1
0.6607099771499634,0.8387524485588074,20,5,3
0.1464785784482956,0.3327927887439728,21,5,2
0.4143436849117279,0.6367173194885254,22,5,1
0.5949386358261108,0.8324949145317078,23,5,2
0.5008758306503296,0.5847737789154053,24,5,3
0.48789796233177185,0.7441527843475342,25,5,9
0.39940544962882996,0.6337753534317017,26,5,4
0.27164945006370544,0.13253723084926605,27,5,1
0.4323195517063141,0.5676844120025635,28,5,6
0.2808392643928528,0.1134302169084549,29,5,1
0.15941987931728363,0.1474475860595703,0,15,5
0.18240772187709808,0.3552607595920563,1,15,2
0.4954555928707123,0.46622949838638306,2,15,1
0.2621828019618988,0.2514890730381012,3,15,6
0.24230027198791504,0.28572797775268555,4,15,6
0.5818937420845032,0.3951488435268402,5,15,3
0.1506720781326294,0.18972934782505035,6,15,5
0.2415829449892044,0.2291167825460434,7,15,3
0.1252930462360382,0.21338105201721191,8,15,3
0.24453137814998627,0.32778751850128174,9,15,4
0.14573058485984802,0.23969849944114685,10,15,6
,,11,15,11
0.15096642076969147,0.2857712507247925,12,15,1
2.4280128479003906,,13,15,4
0.1721600890159607,0.32996705174446106,14,15,2
0.14134488999843597,0.27179163694381714,15,15,2
0.14975133538246155,0.30180057883262634,16,15,5
0.15144841372966766,0.08393221348524094,17,15,16
0.17878834903240204,0.12423228472471237,18,15,3
0.5304601192474365,0.4683327078819275,19,15,6
1.0931010246276855,1.2982994318008423,20,15,14
0.19148969650268555,0.21843142807483673,21,15,1
0.13449013233184814,0.09602336585521698,22,15,1
0.591213583946228,0.5119187235832214,23,15,2
0.11179683357477188,0.14874693751335144,24,15,2
0.11882887780666351,0.16883982717990875,25,15,9
0.1777796894311905,0.2347698211669922,26,15,2
0.1138409748673439,0.26265737414360046,27,15,3
0.16459235548973083,0.11630696058273315,28,15,3
0.16941891610622406,0.28283435106277466,29,15,13
0.400258868932724,0.46334362030029297,0,25,21
0.4447227716445923,0.7248907685279846,1,25,5
,,2,25,9
0.32791921496391296,0.4785716235637665,3,25,8
0.616044819355011,0.7840675115585327,4,25,31
1.184885859489441,1.5571423768997192,5,25,71
0.1730545610189438,0.3756029009819031,6,25,27
0.3882972300052643,0.5232543349266052,7,25,14
0.22227363288402557,0.19212518632411957,8,25,5
0.5770447254180908,0.8020984530448914,9,25,13
0.5652784705162048,0.8927421569824219,10,25,59
0.50636887550354,0.7551900148391724,11,25,17
1.0871856212615967,1.139572024345398,12,25,3
,,13,25,12
0.5947735905647278,0.8291612863540649,14,25,47
1.1009443998336792,1.9114538431167603,15,25,19
0.5028679370880127,0.6819127798080444,16,25,46
0.558366596698761,0.7395921945571899,17,25,24
0.2145269215106964,0.21946974098682404,18,25,2
0.6413586139678955,0.8017420172691345,19,25,21
0.20373877882957458,0.16685277223587036,20,25,9
0.2600979208946228,0.42469173669815063,21,25,4
0.2166203409433365,0.48963508009910583,22,25,2
0.5672246217727661,0.7574954032897949,23,25,43
0.3771662414073944,0.5030678510665894,24,25,19
1.333429217338562,1.2660337686538696,25,25,11
0.6492054462432861,0.6938585042953491,26,25,19
0.28942596912384033,0.4607284963130951,27,25,21
0.5434989929199219,0.850504994392395,28,25,2
,,29,25,9
