Train Loss,Test Loss,Replicate,Size,Batch Time,Batch Size,Learning Rate,Learning Rate Step,Iterations,Wall Time
0.28891971707344055,0.6611821055412292,0,5,16,64,0.1,500,500,14.530242443084717
0.113494873046875,0.08312463760375977,0,5,16,64,0.1,500,1000,29.586488962173462
,,0,5,16,64,0.1,500,2000,58.59253478050232
0.34725022315979004,0.4061862826347351,0,5,16,64,0.1,500,4000,117.2155487537384
,,0,5,16,64,0.1,1000,500,14.71574330329895
,,0,5,16,64,0.1,1000,1000,29.402220964431763
0.5036621689796448,0.7065717577934265,0,5,16,64,0.1,1000,2000,58.683385372161865
0.4481619596481323,0.5964121222496033,0,5,16,64,0.1,1000,4000,117.08678221702576
0.6338394284248352,0.7455654740333557,0,5,16,64,0.01,500,500,14.660054922103882
0.2594977617263794,0.41088929772377014,0,5,16,64,0.01,500,1000,29.272356271743774
0.19950582087039948,0.3119977116584778,0,5,16,64,0.01,500,2000,58.556174755096436
0.28123122453689575,0.21604646742343903,0,5,16,64,0.01,500,4000,117.08589053153992
0.30211523175239563,0.327434241771698,0,5,16,64,0.01,1000,500,14.617998123168945
0.39252930879592896,0.5126449465751648,0,5,16,64,0.01,1000,1000,29.234676599502563
0.3007243871688843,0.31217414140701294,0,5,16,64,0.01,1000,2000,58.48061013221741
0.2550778388977051,0.14297430217266083,0,5,16,64,0.01,1000,4000,117.34406089782715
0.844465434551239,0.7878966331481934,0,5,16,128,0.1,500,500,15.023275375366211
0.3171525001525879,0.364316463470459,0,5,16,128,0.1,500,1000,29.89902377128601
0.11294247210025787,0.16602329909801483,0,5,16,128,0.1,500,2000,59.69376730918884
0.440824419260025,0.47451546788215637,0,5,16,128,0.1,500,4000,119.55750894546509
1.9549587965011597,3.6411969661712646,0,5,16,128,0.1,1000,500,15.031113862991333
0.38436073064804077,0.6158100366592407,0,5,16,128,0.1,1000,1000,30.06671118736267
0.14751528203487396,0.3160446286201477,0,5,16,128,0.1,1000,2000,60.00885796546936
0.3377622961997986,0.35937121510505676,0,5,16,128,0.1,1000,4000,120.27703356742859
0.4176841974258423,0.20927639305591583,0,5,16,128,0.01,500,500,15.007567167282104
0.3317919373512268,0.35844686627388,0,5,16,128,0.01,500,1000,29.94459342956543
0.2570366859436035,0.5352832078933716,0,5,16,128,0.01,500,2000,59.99540400505066
0.351077675819397,0.3001385033130646,0,5,16,128,0.01,500,4000,119.98395776748657
0.356478750705719,0.6394374370574951,0,5,16,128,0.01,1000,500,15.00976276397705
0.16112148761749268,0.12928129732608795,0,5,16,128,0.01,1000,1000,29.945963144302368
0.3749271035194397,0.5254329442977905,0,5,16,128,0.01,1000,2000,59.83603000640869
0.30364835262298584,0.34603744745254517,0,5,16,128,0.01,1000,4000,120.2458164691925
,,0,5,16,256,0.1,500,500,15.694215297698975
0.3770671486854553,0.3935304284095764,0,5,16,256,0.1,500,1000,31.436062335968018
0.3720781207084656,0.43829458951950073,0,5,16,256,0.1,500,2000,62.363138914108276
0.29010191559791565,0.5257626175880432,0,5,16,256,0.1,500,4000,124.66473984718323
,,0,5,16,256,0.1,1000,500,15.649647235870361
0.467936247587204,0.5601953268051147,0,5,16,256,0.1,1000,1000,31.208380222320557
0.14035825431346893,0.29683804512023926,0,5,16,256,0.1,1000,2000,62.33616495132446
0.27633360028266907,0.2528664469718933,0,5,16,256,0.1,1000,4000,125.29402446746826
0.2859734296798706,0.28085941076278687,0,5,16,256,0.01,500,500,15.643463373184204
0.12667258083820343,0.2338343858718872,0,5,16,256,0.01,500,1000,31.190720796585083
0.18689697980880737,0.09904824942350388,0,5,16,256,0.01,500,2000,62.52073812484741
0.13826076686382294,0.1872498095035553,0,5,16,256,0.01,500,4000,124.70735502243042
0.3219335973262787,0.15949982404708862,0,5,16,256,0.01,1000,500,15.614571332931519
0.14261400699615479,0.22765839099884033,0,5,16,256,0.01,1000,1000,31.240870475769043
0.2501993179321289,0.21004681289196014,0,5,16,256,0.01,1000,2000,62.41781663894653
0.17719748616218567,0.09954826533794403,0,5,16,256,0.01,1000,4000,124.48475003242493
0.14514796435832977,0.175907164812088,0,5,32,64,0.1,500,500,30.62827444076538
0.5251166820526123,0.6258732676506042,0,5,32,64,0.1,500,1000,61.22768211364746
,,0,5,32,64,0.1,500,2000,122.2231035232544
,,0,5,32,64,0.1,500,4000,245.57627201080322
,,0,5,32,64,0.1,1000,500,30.6125385761261
0.14865991473197937,0.2916860282421112,0,5,32,64,0.1,1000,1000,61.078598499298096
,,0,5,32,64,0.1,1000,2000,122.75837635993958
0.3917600214481354,0.38277748227119446,0,5,32,64,0.1,1000,4000,245.92247414588928
,,0,5,32,64,0.01,500,500,30.516154766082764
,,0,5,32,64,0.01,500,1000,61.243494272232056
,,0,5,32,64,0.01,500,2000,122.55136442184448
,,0,5,32,64,0.01,500,4000,244.76472926139832
,,0,5,32,64,0.01,1000,500,30.665111541748047
,,0,5,32,64,0.01,1000,1000,61.22098445892334
,,0,5,32,64,0.01,1000,2000,122.73334431648254
,,0,5,32,64,0.01,1000,4000,244.67316603660583
,,0,5,32,128,0.1,500,500,31.483792781829834
,,0,5,32,128,0.1,500,1000,63.17896270751953
,,0,5,32,128,0.1,500,2000,126.65016627311707
,,0,5,32,128,0.1,500,4000,252.29037523269653
,,0,5,32,128,0.1,1000,500,31.537598371505737
0.31754201650619507,0.24358518421649933,0,5,32,128,0.1,1000,1000,63.681039571762085
,,0,5,32,128,0.1,1000,2000,126.25597548484802
,,0,5,32,128,0.1,1000,4000,253.01301908493042
,,0,5,32,128,0.01,500,500,31.844626665115356
,,0,5,32,128,0.01,500,1000,62.987462520599365
0.7979449033737183,0.8870219588279724,0,5,32,128,0.01,500,2000,127.17356753349304
,,0,5,32,128,0.01,500,4000,254.32828307151794
,,0,5,32,128,0.01,1000,500,31.950263500213623
,,0,5,32,128,0.01,1000,1000,63.714983224868774
,,0,5,32,128,0.01,1000,2000,127.08269262313843
0.7751289010047913,0.7539545297622681,0,5,32,128,0.01,1000,4000,254.2001576423645
,,0,5,32,256,0.1,500,500,33.79632878303528
,,0,5,32,256,0.1,500,1000,67.8814492225647
,,0,5,32,256,0.1,500,2000,134.75294947624207
0.38096165657043457,0.4851798713207245,0,5,32,256,0.1,500,4000,267.8119399547577
,,0,5,32,256,0.1,1000,500,33.83416533470154
,,0,5,32,256,0.1,1000,1000,67.52342796325684
,,0,5,32,256,0.1,1000,2000,134.8523461818695
,,0,5,32,256,0.1,1000,4000,269.5992512702942
,,0,5,32,256,0.01,500,500,33.956703901290894
,,0,5,32,256,0.01,500,1000,67.5872688293457
,,0,5,32,256,0.01,500,2000,134.62571239471436
0.31294214725494385,0.2521595358848572,0,5,32,256,0.01,500,4000,268.4947838783264
,,0,5,32,256,0.01,1000,500,33.86856007575989
,,0,5,32,256,0.01,1000,1000,67.42706370353699
0.3242226541042328,0.38870352506637573,0,5,32,256,0.01,1000,2000,134.89684176445007
,,0,5,32,256,0.01,1000,4000,269.10934686660767
0.14244478940963745,0.21510837972164154,0,5,64,64,0.1,500,500,69.52341103553772
0.26886293292045593,0.47623270750045776,0,5,64,64,0.1,500,1000,139.44348978996277
0.272759348154068,0.45289701223373413,0,5,64,64,0.1,500,2000,278.50726985931396
,,0,5,64,64,0.1,500,4000,558.7858600616455
,,0,5,64,64,0.1,1000,500,69.75370407104492
0.1995495706796646,0.49587011337280273,0,5,64,64,0.1,1000,1000,139.42238092422485
0.2589707374572754,0.5058339834213257,0,5,64,64,0.1,1000,2000,278.7811825275421
0.2777896523475647,0.577919602394104,0,5,64,64,0.1,1000,4000,557.8792817592621
,,0,5,64,64,0.01,500,500,69.68897318840027
,,0,5,64,64,0.01,500,1000,139.26364016532898
