Train Loss,Test Loss,Replicate,Size,Batch Time,Batch Size,Learning Rate,Learning Rate Step,Iterations,Wall Time
0.5186564922332764,0.6519026160240173,0,5,16,64,0.1,500,500,13.379339694976807
0.4681236743927002,0.44664838910102844,0,5,16,64,0.1,500,1000,26.355924367904663
0.44549989700317383,0.3086114525794983,0,5,16,64,0.1,500,2000,52.268946170806885
0.26841068267822266,0.20404742658138275,0,5,16,64,0.1,500,4000,104.68984961509705
0.5701547265052795,0.8116840720176697,0,5,16,64,0.1,1000,500,13.015759468078613
0.3453052043914795,0.5715956687927246,0,5,16,64,0.1,1000,1000,26.188236474990845
0.20347508788108826,0.13359300792217255,0,5,16,64,0.1,1000,2000,52.346646785736084
0.47167935967445374,0.5082451105117798,0,5,16,64,0.1,1000,4000,104.70818853378296
0.46007055044174194,0.6973872184753418,0,5,16,64,0.01,500,500,13.07204794883728
0.24382732808589935,0.3538704216480255,0,5,16,64,0.01,500,1000,26.180676698684692
0.2228771299123764,0.12781207263469696,0,5,16,64,0.01,500,2000,52.2669997215271
0.2686990201473236,0.22327975928783417,0,5,16,64,0.01,500,4000,104.72451066970825
0.2945243716239929,0.4739851653575897,0,5,16,64,0.01,1000,500,13.063910961151123
0.14148686826229095,0.07986290752887726,0,5,16,64,0.01,1000,1000,26.162534475326538
0.3925396203994751,0.29532214999198914,0,5,16,64,0.01,1000,2000,52.38542652130127
0.3537183105945587,0.3910335600376129,0,5,16,64,0.01,1000,4000,104.59653329849243
0.31263551115989685,0.5878332257270813,0,5,16,128,0.1,500,500,13.387459754943848
0.29746726155281067,0.39097461104393005,0,5,16,128,0.1,500,1000,26.804922819137573
0.44352832436561584,0.38291460275650024,0,5,16,128,0.1,500,2000,53.482428789138794
0.4262629449367523,0.36991629004478455,0,5,16,128,0.1,500,4000,107.16084122657776
0.2951800227165222,0.4941404461860657,0,5,16,128,0.1,1000,500,13.351699829101562
0.5315453410148621,0.7378571629524231,0,5,16,128,0.1,1000,1000,26.77368664741516
0.3738763630390167,0.13077643513679504,0,5,16,128,0.1,1000,2000,53.7068305015564
0.26690673828125,0.15790221095085144,0,5,16,128,0.1,1000,4000,107.20936751365662
0.20448310673236847,0.27418941259384155,0,5,16,128,0.01,500,500,13.34055233001709
0.26331767439842224,0.14090228080749512,0,5,16,128,0.01,500,1000,26.86723494529724
0.16517002880573273,0.11507590860128403,0,5,16,128,0.01,500,2000,53.65822076797485
0.21070235967636108,0.17644566297531128,0,5,16,128,0.01,500,4000,107.13654685020447
0.25425487756729126,0.3947167694568634,0,5,16,128,0.01,1000,500,13.488791704177856
0.18147403001785278,0.2703457474708557,0,5,16,128,0.01,1000,1000,26.754140853881836
0.3837539553642273,0.49473416805267334,0,5,16,128,0.01,1000,2000,53.71137547492981
