Train Loss,Test Loss,Replicate,Size,Attempts
0.660526812076569,0.556088745594025,0,5,1
0.435590714216232,0.594302654266357,1,5,1
0.769626200199127,0.595439016819,2,5,1
1.11236429214478,1.83941245079041,3,5,1
0.616002917289734,0.839789092540741,4,5,1
0.760936915874481,0.685294389724731,5,5,1
0.733328640460968,1.33077454566956,6,5,1
1.21557354927063,3.22895073890686,7,5,1
0.660961091518402,0.753761887550354,8,5,1
0.689277529716492,0.600073575973511,9,5,1
0.512594819068909,0.660068094730377,10,5,1
0.77563202381134,0.825096428394318,11,5,1
0.33930367231369,0.216907560825348,12,5,1
0.739080548286438,0.427931308746338,13,5,1
0.679540932178497,0.81269508600235,14,5,1
0.597620368003845,0.732986509799957,15,5,1
0.729029178619385,0.591766774654388,16,5,1
0.549063444137573,0.523782193660736,17,5,1
0.749114036560059,0.734215319156647,18,5,1
0.622928380966187,0.65729159116745,19,5,1
0.709084331989288,0.564634084701538,20,5,1
0.631662786006928,0.48265266418457,21,5,1
0.821025729179382,0.830133259296417,22,5,1
0.691074252128601,0.543570458889008,23,5,1
0.722741544246674,0.47913134098053,24,5,1
0.751161277294159,0.935728669166565,25,5,1
0.82497650384903,0.707972347736359,26,5,1
0.75837516784668,0.664238035678864,27,5,1
0.72651481628418,0.64932918548584,28,5,1
0.853937149047852,0.760627567768097,29,5,1
0.277566015720367,0.3245649933815,30,5,1
0.313281655311584,0.574939370155335,31,5,1
0.459602653980255,0.62955379486084,32,5,1
0.735649466514587,0.406512528657913,33,5,1
0.726653754711151,0.725852191448212,34,5,1
0.823137104511261,0.557438790798187,35,5,1
0.767910957336426,0.573777794837952,36,5,1
0.571836352348328,0.498519033193588,37,5,1
0.311714440584183,0.483411908149719,38,5,1
0.879419028759003,0.758598148822784,39,5,1
0.773898541927338,0.821884095668793,40,5,1
0.586655378341675,0.817415714263916,41,5,1
0.737480640411377,0.754354774951935,42,5,1
0.681644439697266,0.727427005767822,43,5,1
0.710583686828613,0.523821294307709,44,5,1
0.479899823665619,0.602562665939331,45,5,1
1.1469053030014,2.24886465072632,46,5,1
0.88009649515152,1.36428332328796,47,5,1
0.607362151145935,1.06359434127808,48,5,1
0.772015154361725,0.387860596179962,49,5,1
0.27121090888977,0.520125865936279,0,10,1
0.814923763275147,0.727364838123322,1,10,1
0.409515887498856,0.623354017734528,2,10,1
0.444138199090958,0.337919890880585,3,10,1
0.870886206626892,0.804069519042969,4,10,1
0.520833373069763,0.768641412258148,5,10,1
0.379845082759857,0.938162803649902,6,10,1
0.83338075876236,0.78566437959671,7,10,1
0.740559816360474,1.12314105033875,8,10,1
0.783158779144287,0.632106482982636,9,10,1
0.528680086135864,0.718480467796326,10,10,1
0.71660053730011,0.844488680362701,11,10,1
0.489204943180084,0.330975323915482,12,10,1
0.828110098838806,0.664142549037933,13,10,1
0.352917581796646,0.211393475532532,14,10,1
0.822119474411011,0.812643110752106,15,10,1
0.310406506061554,0.502910554409027,16,10,1
0.94288980960846,2.15772008895874,17,10,1
0.632166028022766,0.763442039489746,18,10,1
0.33315634727478,0.669278204441071,19,10,1
0.437131822109222,0.566541373729706,20,10,1
0.502228379249573,0.457139879465103,21,10,1
0.68440568447113,0.727228879928589,22,10,1
0.492064535617828,0.342307060956955,23,10,1
0.613283395767212,0.582346439361572,24,10,1
0.461578249931335,0.497480243444443,25,10,1
0.71227890253067,1.24294996261597,26,10,1
0.29745015501976,0.239712104201317,27,10,1
0.270098567008972,0.475176751613617,28,10,1
0.361757159233093,0.514445126056671,29,10,1
0.627555012702942,2.1196825504303,30,10,1
0.515183568000793,0.361095815896988,31,10,1
0.389396637678146,0.271643668413162,32,10,1
0.640932321548462,0.540047645568848,33,10,1
0.473430305719376,0.509457528591156,34,10,1
0.495387107133865,0.402771651744843,35,10,1
0.710378527641296,0.590428471565247,36,10,1
0.859531581401825,0.836816489696503,37,10,1
0.541649222373962,0.594695270061493,38,10,1
0.534924745559692,0.65130352973938,39,10,1
0.856192946434021,0.818168580532074,40,10,1
0.753353238105774,0.840397536754608,41,10,1
0.605181515216827,0.453968346118927,42,10,1
0.783270537853241,0.793675124645233,43,10,1
0.356100559234619,0.645440638065338,44,10,1
0.722906291484833,0.806920051574707,45,10,1
0.709643602371216,0.62947016954422,46,10,1
0.780182301998138,0.552464783191681,47,10,1
0.476045846939087,0.820144951343536,48,10,1
0.36629781126976,0.191846832633019,49,10,1
0.601663827896118,0.610367357730866,0,15,1
0.578508079051971,0.705838561058044,1,15,1
0.751131176948547,0.746932625770569,2,15,1
0.20414787530899,0.234831646084785,3,15,1
0.665913641452789,0.681910991668701,4,15,1
0.635353088378906,0.826619684696198,5,15,1
0.225177153944969,0.489644527435303,6,15,1
0.479854822158814,0.683726251125336,7,15,1
0.906522154808044,2.36967253684998,8,15,1
0.609447717666626,0.723898410797119,9,15,1
0.160567551851273,0.152610659599304,10,15,1
0.693466186523438,0.686013698577881,11,15,1
0.55635416507721,0.401059895753861,12,15,1
0.543637931346893,1.63174831867218,13,15,1
0.924848020076752,1.56963872909546,14,15,1
0.473130732774735,0.675530016422272,15,15,1
0.619065940380096,0.717280268669128,16,15,1
0.547389209270477,0.702562630176544,17,15,1
0.523840248584747,0.441271960735321,18,15,1
0.517528057098389,0.331338465213776,19,15,1
0.61040210723877,0.670985579490662,20,15,1
0.307133316993713,0.250813215970993,21,15,1
0.36216589808464,1.07984364032745,22,15,1
0.624790489673615,0.567174434661865,23,15,1
0.303022176027298,0.322144210338593,24,15,1
0.577370285987854,0.760244846343994,25,15,1
0.504514932632446,0.597336828708649,26,15,1
0.71944272518158,0.679593861103058,27,15,1
0.621581554412842,0.620607614517212,28,15,1
0.550367891788483,0.33836555480957,29,15,1
0.614955425262451,0.644229173660278,30,15,1
0.448351085186005,0.647720217704773,31,15,1
0.335176736116409,0.176600262522697,32,15,1
0.487010419368744,0.617705941200256,33,15,1
0.138032287359238,0.231704086065292,34,15,1
0.923255860805512,1.74915993213654,35,15,1
0.543160676956177,0.543820381164551,36,15,1
0.828214049339294,0.828106760978699,37,15,1
