width,batch-time,learning-rate,reg-param,parameter-index,sample,replicate,beta_percent_err,beta_fit,beta_true,gamma_percent_err,gamma_fit,gamma_true,delta_percent_err,delta_fit,delta_true
5.0,64.0,0.1,1.0,1.0,4.0,7.0,0.9381282025933914,0.09280769610991299,1.5,0.4988127663727278,1.5035617008818165,3.0,0.018941835240010474,0.9810581647599895,1.0
5.0,64.0,0.1,1.0,1.0,4.0,16.0,0.9440903996636857,0.08386440050447161,1.5,0.4988127663727278,1.5035617008818165,3.0,0.04149363407428597,1.041493634074286,1.0
5.0,64.0,0.1,1.0,2.0,10.0,2.0,,,1.5,,,3.0,30.622776601683793,31.622776601683793,1.0
5.0,64.0,0.1,0.0,1.0,6.0,1.0,0.02958440708758081,1.4556233893686288,1.5,0.9952623149688785,5.985786944906636,3.0,0.20891491474443558,1.2089149147444356,1.0
5.0,64.0,0.1,0.0,2.0,1.0,20.0,1.4071920347850362,3.610788052177554,1.5,0.6390483402121329,1.0828549793636013,3.0,0.9369042655519807,0.06309573444801933,1.0
5.0,64.0,0.1,0.0,1.0,4.0,4.0,0.773836140815189,0.3392457887772165,1.5,0.4988127663727278,1.5035617008818165,3.0,0.03926604336375894,0.9607339566362411,1.0
5.0,64.0,0.1,0.0,2.0,3.0,14.0,4.357074544110276,8.035611816165414,1.5,0.4693048604541276,1.5920854186376172,3.0,0.748811356849042,0.25118864315095796,1.0
5.0,64.0,0.1,1.0,2.0,4.0,19.0,2.580756926210108,5.371135389315162,1.5,0.4769422192767374,1.5691733421697878,3.0,0.49881276637272776,0.5011872336272722,1.0
5.0,64.0,0.1,0.0,2.0,2.0,20.0,2.719128214885479,5.5786923223282185,1.5,0.5358511462841119,1.3924465611476642,3.0,0.8741074588205833,0.12589254117941673,1.0
5.0,64.0,0.1,0.0,0.0,2.0,7.0,0.8741074588205833,0.18883881176912512,1.5,0.3553496198406501,1.9339511404780496,3.0,0.09404226136489147,1.0940422613648915,1.0
5.0,64.0,0.1,1.0,2.0,9.0,2.0,0.5538074453571152,2.330711168035673,1.5,0.7799287477974334,0.6602137566076995,3.0,14.848931924611126,15.848931924611126,1.0
5.0,64.0,0.1,0.0,0.0,3.0,4.0,0.7488113568490421,0.376782964726437,1.5,0.28426000072966257,2.1472199978110122,3.0,0.15988948774867162,1.1598894877486716,1.0
5.0,64.0,0.1,1.0,1.0,4.0,2.0,0.9225104189894914,0.11623437151576307,1.5,0.4988127663727278,1.5035617008818165,3.0,0.024027032648461177,0.9759729673515388,1.0
5.0,64.0,0.1,1.0,2.0,6.0,10.0,2.1269722816780186,-1.6904584225170283,1.5,0.2691708882504534,2.19248733524864,3.0,0.9952623149688788,1.9952623149688788,1.0
5.0,64.0,0.1,1.0,1.0,9.0,17.0,,,1.5,14.848931924611122,47.54679577383337,3.0,,,1.0
5.0,64.0,0.1,1.0,0.0,9.0,13.0,14.84893192461113,23.773397886916694,1.5,0.020706014041584453,2.9378819578752466,3.0,0.05384045271336979,1.0538404527133698,1.0
5.0,64.0,0.1,0.0,0.0,4.0,15.0,0.4988127663727276,0.7517808504409086,1.5,0.22875621814249417,2.3137313455725175,3.0,0.1307619107075335,1.1307619107075335,1.0
5.0,64.0,0.1,0.0,2.0,0.0,6.0,2.285122179530653,4.927683269295979,1.5,0.6310338815449988,1.1068983553650036,3.0,0.9683772233983162,0.03162277660168379,1.0
5.0,64.0,0.1,0.0,2.0,5.0,6.0,0.14588213947579165,1.7188232092136875,1.5,0.16206546448628512,2.5138036065411447,3.0,0.0,1.0,1.0
5.0,64.0,0.1,1.0,2.0,2.0,11.0,3.3988952378682202,6.59834285680233,1.5,0.6006880615311165,1.1979358154066504,3.0,0.8741074588205833,0.12589254117941673,1.0
5.0,64.0,0.1,0.0,2.0,6.0,14.0,0.5052920716249522,0.7420618925625717,1.5,0.2499124314685477,3.749737294405643,3.0,0.9952623149688788,1.9952623149688788,1.0
5.0,64.0,0.1,0.0,1.0,10.0,18.0,,,1.5,30.622776601683793,94.86832980505137,3.0,,,1.0
5.0,64.0,0.1,0.0,1.0,0.0,11.0,2.2992348853647644,-1.9488523280471466,1.5,0.9683772233983162,0.09486832980505137,3.0,0.04328603498896455,1.0432860349889646,1.0
5.0,64.0,0.1,1.0,2.0,10.0,15.0,,,1.5,,,3.0,30.622776601683793,31.622776601683793,1.0
5.0,64.0,0.1,0.0,2.0,4.0,9.0,5.066171021007295,9.099256531510942,1.5,0.39195167675238435,1.824144969742847,3.0,0.49881276637272776,0.5011872336272722,1.0
5.0,64.0,0.1,1.0,0.0,5.0,12.0,2.9605947323337506e-16,1.5000000000000004,1.5,0.12834057741087065,2.614978267767388,3.0,0.08434457540686457,1.0843445754068646,1.0
5.0,64.0,0.1,0.0,1.0,5.0,17.0,0.0627029194668826,1.405945620799676,1.5,1.4802973661668753e-16,2.9999999999999996,3.0,0.23303751133139472,1.2330375113313947,1.0
5.0,64.0,0.1,0.0,0.0,4.0,6.0,0.4988127663727276,0.7517808504409086,1.5,0.20024216858356278,2.3992734942493117,3.0,0.15784504388444653,1.1578450438844465,1.0
5.0,64.0,0.1,0.0,1.0,1.0,5.0,2.1367442366262233,-1.7051163549393353,1.5,0.9369042655519807,0.18928720334405796,3.0,0.08537670990371327,0.9146232900962867,1.0
5.0,64.0,0.1,1.0,0.0,8.0,12.0,6.943282347242815,11.914923520864223,1.5,0.04365540865059966,2.869033774048201,3.0,0.08118312376210812,1.0811831237621081,1.0
5.0,64.0,0.1,0.0,1.0,3.0,16.0,1.481411886076361,-0.7221178291145413,1.5,0.7488113568490421,0.7535659294528738,3.0,0.11808900661927091,0.8819109933807291,1.0
5.0,64.0,0.1,1.0,2.0,10.0,17.0,,,1.5,,,3.0,30.622776601683793,31.622776601683793,1.0
5.0,64.0,0.1,1.0,2.0,8.0,18.0,4.2877238638639605,7.93158579579594,1.5,0.15041455919718563,2.548756322408443,3.0,6.943282347242813,7.943282347242813,1.0
5.0,64.0,0.1,1.0,1.0,6.0,5.0,0.6453657480236633,0.5319513779645051,1.5,0.9952623149688785,5.985786944906636,3.0,0.5301845888197065,1.5301845888197065,1.0
5.0,64.0,0.1,1.0,0.0,7.0,10.0,2.9810717055349745,5.971607558302462,1.5,0.19726138583611919,2.4082158424916424,3.0,0.07836222451722352,1.0783622245172235,1.0
5.0,64.0,0.1,1.0,1.0,4.0,5.0,0.9107402636609291,0.13388960450860643,1.5,0.4988127663727278,1.5035617008818165,3.0,0.02882657234552688,0.9711734276544731,1.0
5.0,64.0,0.1,0.0,1.0,10.0,12.0,,,1.5,30.622776601683793,94.86832980505137,3.0,,,1.0
5.0,64.0,0.1,0.0,2.0,8.0,12.0,0.3080361518381249,1.9620542277571873,1.5,0.22962661779440122,3.6888798533832037,3.0,6.943282347242813,7.943282347242813,1.0
5.0,64.0,0.1,0.0,2.0,6.0,11.0,1.9277951632448083,-1.3916927448672123,1.5,0.15175194936817396,2.544744151895478,3.0,0.9952623149688788,1.9952623149688788,1.0
5.0,64.0,0.1,1.0,0.0,2.0,18.0,0.8741074588205833,0.18883881176912512,1.5,0.32591042228291034,2.022268733151269,3.0,0.14745526287131194,1.147455262871312,1.0
5.0,64.0,0.1,1.0,1.0,9.0,2.0,,,1.5,14.848931924611122,47.54679577383337,3.0,,,1.0
5.0,64.0,0.1,1.0,2.0,7.0,3.0,1.7211934168299434,-1.0817901252449151,1.5,1.3039420628242444,6.911826188472733,3.0,2.981071705534973,3.981071705534973,1.0
5.0,64.0,0.1,1.0,0.0,10.0,13.0,30.6227766016838,47.4341649025257,1.5,0.6594894166573055,1.0215317500280834,3.0,1.186533314709842,2.186533314709842,1.0
5.0,64.0,0.1,1.0,2.0,7.0,5.0,1.9002240595405222,-1.350336089310783,1.5,1.422082141784424,7.266246425353272,3.0,2.981071705534973,3.981071705534973,1.0
5.0,64.0,0.1,1.0,1.0,2.0,17.0,1.7575652345629713,-1.136347851844457,1.5,0.8741074588205833,0.3776776235382501,3.0,0.09801864420300443,0.9019813557969956,1.0
5.0,64.0,0.1,0.0,0.0,8.0,1.0,6.943282347242815,11.914923520864223,1.5,0.07060148003602758,2.7881955598919173,3.0,0.08139264392404422,1.0813926439240442,1.0
5.0,64.0,0.1,0.0,1.0,7.0,19.0,6.341289505896942,11.011934258845413,1.5,2.9810717055349727,11.943215116604918,3.0,0.6603967775356065,1.6603967775356065,1.0
5.0,64.0,0.1,0.0,0.0,1.0,1.0,0.9369042655519806,0.09464360167202902,1.5,0.38714176919913307,1.8385746924026007,3.0,0.06681389207490218,1.0668138920749022,1.0
5.0,64.0,0.1,1.0,0.0,1.0,18.0,0.9369042655519806,0.09464360167202902,1.5,0.41498351671244366,1.755049449862669,3.0,0.009192433697331914,0.9908075663026681,1.0
5.0,64.0,0.1,1.0,1.0,10.0,20.0,,,1.5,30.622776601683793,94.86832980505137,3.0,,,1.0
5.0,64.0,0.1,1.0,1.0,3.0,20.0,1.4854652746042356,-0.7281979119063534,1.5,0.7488113568490421,0.7535659294528738,3.0,0.07131175846864646,0.9286882415313535,1.0
5.0,64.0,0.1,1.0,2.0,0.0,7.0,2.9413720985894796,5.91205814788422,1.5,0.6478145406279607,1.0565563781161178,3.0,0.9683772233983162,0.03162277660168379,1.0
5.0,64.0,0.1,1.0,2.0,1.0,6.0,1.2163539697939225,3.324530954690884,1.5,0.6335269845760271,1.0994190462719187,3.0,0.9369042655519807,0.06309573444801933,1.0
5.0,64.0,0.1,1.0,2.0,1.0,4.0,3.8632119323299663,7.29481789849495,1.5,0.6197316735464872,1.1408049793605386,3.0,0.9369042655519807,0.06309573444801933,1.0
5.0,64.0,0.1,0.0,0.0,4.0,17.0,0.4988127663727276,0.7517808504409086,1.5,0.09110504790991047,2.7266848562702686,3.0,0.269635697572131,1.269635697572131,1.0
5.0,64.0,0.1,0.0,0.0,0.0,19.0,0.9683772233983162,0.0474341649025257,1.5,0.392892041522017,1.821323875433949,3.0,0.06135967422037547,1.0613596742203755,1.0
5.0,64.0,0.1,0.0,2.0,9.0,18.0,2.481378768175592,5.222068152263388,1.5,0.540698147264342,4.622094441793026,3.0,14.848931924611126,15.848931924611126,1.0
5.0,64.0,0.1,1.0,1.0,6.0,11.0,0.9979143356603982,2.9968715034905973,1.5,0.9952623149688785,5.985786944906636,3.0,0.22655750816607423,1.2265575081660742,1.0
5.0,64.0,0.1,1.0,1.0,1.0,14.0,2.2356938461925258,-1.8535407692887886,1.5,0.9369042655519807,0.18928720334405796,3.0,0.005514127958747395,1.0055141279587474,1.0
5.0,64.0,0.1,1.0,0.0,9.0,18.0,14.84893192461113,23.773397886916694,1.5,0.019883305977316763,2.9403500820680497,3.0,0.061441294201236785,1.0614412942012368,1.0
5.0,64.0,0.1,1.0,2.0,10.0,1.0,,,1.5,,,3.0,30.622776601683793,31.622776601683793,1.0
5.0,64.0,0.1,1.0,2.0,1.0,17.0,3.3920954709913427,6.588143206487014,1.5,0.570534910875405,1.288395267373785,3.0,0.9369042655519807,0.06309573444801933,1.0
5.0,64.0,0.1,1.0,2.0,8.0,6.0,0.3104217425633376,1.9656326138450064,1.5,0.2617838669815444,2.214648399055367,3.0,6.943282347242813,7.943282347242813,1.0
5.0,64.0,0.1,1.0,0.0,1.0,2.0,0.9369042655519806,0.09464360167202902,1.5,0.37176845068757586,1.8846946479372724,3.0,0.128084380364883,1.128084380364883,1.0
5.0,64.0,0.1,1.0,0.0,2.0,14.0,0.8741074588205833,0.18883881176912512,1.5,0.33334627236498554,1.9999611829050434,3.0,0.12304084733019138,1.1230408473301914,1.0
5.0,64.0,0.1,1.0,1.0,2.0,10.0,1.713728916361508,-1.070593374542262,1.5,0.8741074588205833,0.3776776235382501,3.0,0.13201771555655117,0.8679822844434488,1.0
5.0,64.0,0.1,0.0,2.0,7.0,19.0,1.159918806212021,-0.23987820931803128,1.5,2.677817109066625,11.033451327199876,3.0,2.981071705534973,3.981071705534973,1.0
5.0,64.0,0.1,1.0,0.0,3.0,10.0,0.7488113568490421,0.376782964726437,1.5,0.2949730450058037,2.115080864982589,3.0,0.13542849857022343,1.1354284985702234,1.0
5.0,64.0,0.1,1.0,0.0,0.0,4.0,0.9683772233983162,0.0474341649025257,1.5,0.4431077777120829,1.6706766668637514,3.0,0.043482975263865686,0.9565170247361343,1.0
5.0,64.0,0.1,0.0,2.0,6.0,2.0,1.9927701253927632,-1.489155188089145,1.5,0.0865217837650194,2.740434648704942,3.0,0.9952623149688788,1.9952623149688788,1.0
5.0,64.0,0.1,1.0,1.0,1.0,6.0,2.9568277518907777,-2.935241627836167,1.5,0.9369042655519807,0.18928720334405796,3.0,1.5699277704138104,2.5699277704138104,1.0
5.0,64.0,0.1,1.0,0.0,0.0,12.0,0.9683772233983162,0.0474341649025257,1.5,0.4343853965867818,1.6968438102396546,3.0,0.046298035664765536,1.0462980356647655,1.0
5.0,64.0,0.1,0.0,0.0,6.0,4.0,0.9952623149688792,2.9928934724533187,1.5,0.20314544063056328,2.39056367810831,3.0,0.018917608437332034,0.981082391562668,1.0
5.0,64.0,0.1,1.0,2.0,8.0,19.0,4.054469359807426,7.581704039711139,1.5,0.3995356865273885,1.8013929404178344,3.0,6.943282347242813,7.943282347242813,1.0
5.0,64.0,0.1,1.0,0.0,3.0,20.0,0.7488113568490421,0.376782964726437,1.5,0.28745930032886857,2.1376220990133943,3.0,0.15418980017836437,1.1541898001783644,1.0
5.0,64.0,0.1,0.0,2.0,10.0,6.0,,,1.5,,,3.0,30.622776601683793,31.622776601683793,1.0
5.0,64.0,0.1,0.0,0.0,2.0,16.0,0.8741074588205833,0.18883881176912512,1.5,0.32749439503680433,2.017516814889587,3.0,0.14055153757758454,1.1405515375775845,1.0
5.0,64.0,0.1,0.0,1.0,3.0,11.0,1.5490383541762551,-0.8235575312643826,1.5,0.7488113568490421,0.7535659294528738,3.0,0.09152527993586623,0.9084747200641338,1.0
5.0,64.0,0.1,1.0,1.0,6.0,18.0,1.4620315609119432,-0.6930473413679148,1.5,0.9952623149688785,5.985786944906636,3.0,1.4391563798010152,2.439156379801015,1.0
5.0,64.0,0.1,0.0,1.0,5.0,13.0,0.2838589986376488,1.9257884979564732,1.5,1.4802973661668753e-16,2.9999999999999996,3.0,0.045586866433332096,1.045586866433332,1.0
5.0,64.0,0.1,0.0,2.0,6.0,9.0,1.9323419136281064,-1.3985128704421594,1.5,0.013804483323394715,3.041413449970184,3.0,0.9952623149688788,1.9952623149688788,1.0
5.0,64.0,0.1,0.0,1.0,2.0,15.0,1.8082057220861405,-1.2123085831292106,1.5,0.8741074588205833,0.3776776235382501,3.0,0.08682170758977548,0.9131782924102245,1.0
5.0,64.0,0.1,0.0,1.0,4.0,19.0,0.7799481980923518,0.3300777028614722,1.5,0.4988127663727278,1.5035617008818165,3.0,0.027381638625351035,0.972618361374649,1.0
5.0,64.0,0.1,0.0,1.0,5.0,18.0,0.34649368652914087,0.9802594702062887,1.5,1.4802973661668753e-16,2.9999999999999996,3.0,0.2776391388895345,1.2776391388895345,1.0
5.0,64.0,0.1,1.0,2.0,6.0,18.0,0.6301107136124149,0.5548339295813777,1.5,0.20225083009742337,3.60675249029227,3.0,0.9952623149688788,1.9952623149688788,1.0
5.0,64.0,0.1,1.0,2.0,7.0,8.0,1.938125588581781,-1.4071883828726715,1.5,1.2901060666670692,6.870318200001208,3.0,2.981071705534973,3.981071705534973,1.0
5.0,64.0,0.1,1.0,1.0,9.0,16.0,,,1.5,14.848931924611122,47.54679577383337,3.0,,,1.0
5.0,64.0,0.1,1.0,0.0,0.0,11.0,0.9683772233983162,0.0474341649025257,1.5,0.38686690442862237,1.8393992867141329,3.0,0.08431305551208235,1.0843130555120823,1.0
5.0,64.0,0.1,0.0,1.0,1.0,17.0,2.2991718088230217,-1.9487577132345324,1.5,0.9369042655519807,0.18928720334405796,3.0,0.011376361319515471,0.9886236386804845,1.0
5.0,64.0,0.1,0.0,1.0,2.0,20.0,1.5675459942933225,-0.8513189914399838,1.5,0.8741074588205833,0.3776776235382501,3.0,0.130835830541854,0.869164169458146,1.0
5.0,64.0,0.1,1.0,2.0,7.0,2.0,1.8507703853932391,-1.2761555780898586,1.5,0.35131317795797684,4.053939533873931,3.0,2.981071705534973,3.981071705534973,1.0
5.0,64.0,0.1,1.0,1.0,7.0,5.0,0.7184974819153988,0.422253777126902,1.5,2.9810717055349727,11.943215116604918,3.0,1.8855465865400958,2.8855465865400958,1.0
5.0,64.0,0.1,1.0,2.0,5.0,13.0,0.15428174627612737,1.268577380585809,1.5,0.22699126732219987,2.3190261980334004,3.0,0.0,1.0,1.0
5.0,64.0,0.1,0.0,0.0,9.0,3.0,14.84893192461113,23.773397886916694,1.5,0.014000081516546784,2.9579997554503596,3.0,0.06407948487082527,1.0640794848708253,1.0
5.0,64.0,0.1,1.0,0.0,6.0,17.0,0.9952623149688792,2.9928934724533187,1.5,0.22139281261972169,2.335821562140835,3.0,0.02219739138357979,1.0221973913835798,1.0
5.0,64.0,0.1,1.0,0.0,3.0,4.0,0.7488113568490421,0.376782964726437,1.5,0.295211438284636,2.114365685146092,3.0,0.14894435975889153,1.1489443597588915,1.0
5.0,64.0,0.1,1.0,1.0,9.0,12.0,,,1.5,14.848931924611122,47.54679577383337,3.0,,,1.0
5.0,64.0,0.1,0.0,2.0,1.0,19.0,1.857205721228656,4.285808581842984,1.5,0.5358010409935182,1.3925968770194455,3.0,0.9369042655519807,0.06309573444801933,1.0
5.0,64.0,0.1,0.0,0.0,8.0,8.0,6.943282347242815,11.914923520864223,1.5,0.1018974981432857,2.694307505570143,3.0,0.06291839911162045,1.0629183991116204,1.0
5.0,64.0,0.1,1.0,0.0,2.0,7.0,0.8741074588205833,0.18883881176912512,1.5,0.3448475740381934,1.9654572778854198,3.0,0.08622904406015075,1.0862290440601508,1.0
5.0,64.0,0.1,1.0,1.0,0.0,5.0,2.22975382013189,-1.844630730197835,1.5,0.9683772233983162,0.09486832980505137,3.0,0.013847121141709606,0.9861528788582904,1.0
5.0,64.0,0.1,0.0,2.0,2.0,16.0,5.861071122082759,10.291606683124138,1.5,0.5561303950519694,1.3316088148440919,3.0,0.8741074588205833,0.12589254117941673,1.0
5.0,64.0,0.1,1.0,1.0,3.0,10.0,1.4661180282152462,-0.6991770423228694,1.5,0.7488113568490421,0.7535659294528738,3.0,0.12155766116528843,0.8784423388347116,1.0
5.0,64.0,0.1,0.0,2.0,2.0,1.0,2.7508106767364957,5.626216015104744,1.5,0.6635363914562488,1.0093908256312536,3.0,0.8741074588205833,0.12589254117941673,1.0
5.0,64.0,0.1,0.0,0.0,0.0,2.0,0.9683772233983162,0.0474341649025257,1.5,0.45512258719098103,1.6346322384270568,3.0,0.007235395244620357,0.9927646047553796,1.0
5.0,64.0,0.1,0.0,2.0,4.0,14.0,2.496288779776662,5.244433169664993,1.5,0.45537275825969886,1.6338817252209035,3.0,0.49881276637272776,0.5011872336272722,1.0
5.0,64.0,0.1,1.0,2.0,1.0,19.0,2.299667726712441,4.949501590068661,1.5,0.6313004420878557,1.1060986737364327,3.0,0.9369042655519807,0.06309573444801933,1.0
5.0,64.0,0.1,1.0,2.0,0.0,19.0,2.1068752956234706,4.660312943435206,1.5,0.6383969974505602,1.0848090076483194,3.0,0.9683772233983162,0.03162277660168379,1.0
5.0,64.0,0.1,1.0,2.0,2.0,20.0,4.921100014080433,8.881650021120649,1.5,0.6039060276147594,1.1882819171557217,3.0,0.8741074588205833,0.12589254117941673,1.0
5.0,64.0,0.1,1.0,0.0,3.0,3.0,0.7488113568490421,0.376782964726437,1.5,0.2902637985226308,2.1292086044321077,3.0,0.1559630607418685,1.1559630607418685,1.0
5.0,64.0,0.1,1.0,0.0,4.0,19.0,0.4988127663727276,0.7517808504409086,1.5,0.2199416413830416,2.3401750758508753,3.0,0.12986548034415502,1.129865480344155,1.0
5.0,64.0,0.1,0.0,0.0,4.0,8.0,0.4988127663727276,0.7517808504409086,1.5,0.10812910043082447,2.6756126987075266,3.0,0.2337012797354363,1.2337012797354363,1.0
5.0,64.0,0.1,1.0,2.0,4.0,13.0,5.243715830973804,9.365573746460706,1.5,0.42760030017614864,1.717199099471554,3.0,0.49881276637272776,0.5011872336272722,1.0
5.0,64.0,0.1,1.0,2.0,5.0,15.0,0.7588176203874258,0.3617735694188612,1.5,0.3943159766510409,1.8170520700468773,3.0,0.0,1.0,1.0
5.0,64.0,0.1,1.0,1.0,10.0,5.0,,,1.5,30.622776601683793,94.86832980505137,3.0,,,1.0
5.0,64.0,0.1,0.0,2.0,1.0,18.0,4.184662754513245,7.776994131769867,1.5,0.6720201708515843,0.983939487445247,3.0,0.9369042655519807,0.06309573444801933,1.0
5.0,64.0,0.1,1.0,2.0,7.0,16.0,2.196094000305649,-1.7941410004584735,1.5,0.16575501831193687,3.4972650549358106,3.0,2.981071705534973,3.981071705534973,1.0
5.0,64.0,0.1,0.0,1.0,0.0,8.0,1.2621945109199644,-0.3932917663799464,1.5,0.9683772233983162,0.09486832980505137,3.0,0.8401654147019574,0.15983458529804265,1.0
5.0,64.0,0.1,0.0,0.0,2.0,6.0,0.8741074588205833,0.18883881176912512,1.5,0.300845975046428,2.097462074860716,3.0,0.16753951138184275,1.1675395113818428,1.0
5.0,64.0,0.1,0.0,2.0,6.0,15.0,0.5616959093175962,0.6574561360236058,1.5,0.22641343699480654,3.6792403109844196,3.0,0.9952623149688788,1.9952623149688788,1.0
5.0,64.0,0.1,0.0,0.0,8.0,9.0,6.943282347242815,11.914923520864223,1.5,0.07784143992680548,2.7664756802195836,3.0,0.05847761531235296,1.058477615312353,1.0
5.0,64.0,0.1,1.0,2.0,0.0,17.0,1.372346904584905,3.5585203568773576,1.5,0.6490301459723441,1.0529095620829676,3.0,0.9683772233983162,0.03162277660168379,1.0
5.0,64.0,0.1,1.0,0.0,5.0,1.0,2.9605947323337506e-16,1.5000000000000004,1.5,0.11979327604090557,2.6406201718772833,3.0,0.10866392314535989,1.1086639231453599,1.0
5.0,64.0,0.1,1.0,0.0,6.0,16.0,0.9952623149688792,2.9928934724533187,1.5,0.2616965579779733,2.21491032606608,3.0,0.007342095185811082,0.9926579048141889,1.0
5.0,64.0,0.1,0.0,2.0,5.0,3.0,0.25498452777634356,1.1175232083354847,1.5,0.22498687389087588,2.3250393783273724,3.0,0.0,1.0,1.0
5.0,64.0,0.1,1.0,1.0,10.0,18.0,,,1.5,30.622776601683793,94.86832980505137,3.0,,,1.0
5.0,64.0,0.1,1.0,1.0,3.0,14.0,1.526833464399752,-0.7902501965996281,1.5,0.7488113568490421,0.7535659294528738,3.0,0.1296648310695877,0.8703351689304123,1.0
5.0,64.0,0.1,0.0,0.0,4.0,2.0,0.4988127663727276,0.7517808504409086,1.5,0.2428372219931195,2.2714883340206415,3.0,0.131553050371501,1.131553050371501,1.0
5.0,64.0,0.1,1.0,1.0,2.0,14.0,1.6112572000368146,-0.9168858000552216,1.5,0.8741074588205833,0.3776776235382501,3.0,0.09388244976552118,0.9061175502344788,1.0
5.0,64.0,0.1,1.0,1.0,4.0,10.0,0.9940756204752699,0.008886569287095254,1.5,0.4988127663727278,1.5035617008818165,3.0,0.01020222875993726,1.0102022287599373,1.0
5.0,64.0,0.1,1.0,0.0,5.0,3.0,2.9605947323337506e-16,1.5000000000000004,1.5,0.18876677757944207,2.4336996672616737,3.0,0.07892745291126091,1.078927452911261,1.0
5.0,64.0,0.1,0.0,2.0,1.0,1.0,3.010997653495496,6.016496480243244,1.5,0.6481962843580803,1.055411146925759,3.0,0.9369042655519807,0.06309573444801933,1.0
5.0,64.0,0.1,1.0,1.0,0.0,7.0,0.8026561480869735,0.2960157778695398,1.5,0.9683772233983162,0.09486832980505137,3.0,1.1955985598421583,2.1955985598421583,1.0
5.0,64.0,0.1,1.0,1.0,0.0,16.0,2.7167412776096733,-2.5751119164145106,1.5,0.9683772233983162,0.09486832980505137,3.0,1.6759850130289178,2.675985013028918,1.0
5.0,64.0,0.1,1.0,1.0,5.0,17.0,0.4081916513445041,0.8877125229832439,1.5,1.4802973661668753e-16,2.9999999999999996,3.0,0.2704252085336125,1.2704252085336125,1.0
5.0,64.0,0.1,0.0,1.0,6.0,20.0,1.3787687674290072,3.5681531511435107,1.5,0.9952623149688785,5.985786944906636,3.0,0.1806592488853198,1.1806592488853198,1.0
5.0,64.0,0.1,0.0,1.0,6.0,13.0,0.2532626408097925,1.8798939612146888,1.5,0.9952623149688785,5.985786944906636,3.0,0.20153992750620175,1.2015399275062018,1.0
5.0,64.0,0.1,1.0,1.0,4.0,6.0,0.8189942262794839,0.27150866058077416,1.5,0.4988127663727278,1.5035617008818165,3.0,0.0016294480318960192,0.998370551968104,1.0
5.0,64.0,0.1,0.0,1.0,9.0,9.0,,,1.5,14.848931924611122,47.54679577383337,3.0,,,1.0
5.0,64.0,0.1,0.0,0.0,0.0,11.0,0.9683772233983162,0.0474341649025257,1.5,0.4512497124466038,1.6462508626601886,3.0,0.018857810944014952,1.018857810944015,1.0
5.0,64.0,0.1,0.0,0.0,8.0,16.0,6.943282347242815,11.914923520864223,1.5,0.06856606902901034,2.794301792912969,3.0,0.08799260720203117,1.0879926072020312,1.0
5.0,64.0,0.1,1.0,2.0,5.0,19.0,0.9185373143435643,0.12219402848465341,1.5,0.4701306166211552,1.5896081501365344,3.0,0.0,1.0,1.0
5.0,64.0,0.1,0.0,2.0,6.0,6.0,1.9221350392903975,-1.3832025589355965,1.5,0.2134123734401084,2.359762879679675,3.0,0.9952623149688788,1.9952623149688788,1.0
5.0,64.0,0.1,1.0,1.0,6.0,14.0,0.31714225776086397,1.975713386641296,1.5,0.9952623149688785,5.985786944906636,3.0,0.5626902879904911,1.5626902879904911,1.0
5.0,64.0,0.1,0.0,0.0,2.0,13.0,0.8741074588205833,0.18883881176912512,1.5,0.34223534345396706,1.9732939696380989,3.0,0.10076913716202962,1.1007691371620296,1.0
5.0,64.0,0.1,0.0,1.0,1.0,14.0,2.1495855039856657,-1.7243782559784988,1.5,0.9369042655519807,0.18928720334405796,3.0,0.007558705831673729,0.9924412941683263,1.0
5.0,64.0,0.1,0.0,1.0,9.0,3.0,,,1.5,14.848931924611122,47.54679577383337,3.0,,,1.0
5.0,64.0,0.1,1.0,0.0,3.0,2.0,0.7488113568490421,0.376782964726437,1.5,0.3273210058289326,2.0180369825132023,3.0,0.12255901078905618,1.1225590107890562,1.0
5.0,64.0,0.1,1.0,2.0,3.0,15.0,2.5267993609870683,5.290199041480602,1.5,0.5689737350555004,1.2930787948334987,3.0,0.748811356849042,0.25118864315095796,1.0
5.0,64.0,0.1,0.0,1.0,0.0,4.0,2.2611618239066185,-1.8917427358599272,1.5,0.9683772233983162,0.09486832980505137,3.0,0.03942224891718582,1.0394222489171858,1.0
5.0,64.0,0.1,1.0,0.0,9.0,16.0,14.84893192461113,23.773397886916694,1.5,0.008088837515968153,2.9757334874520955,3.0,0.0750688745509489,1.075068874550949,1.0
5.0,64.0,0.1,0.0,1.0,6.0,2.0,0.9319490610506742,0.10207640842398878,1.5,0.9952623149688785,5.985786944906636,3.0,0.29744765692875785,1.2974476569287579,1.0
5.0,64.0,0.1,0.0,2.0,3.0,16.0,4.036411611088982,7.554617416633474,1.5,0.48911757110903814,1.5326472866728855,3.0,0.748811356849042,0.25118864315095796,1.0
5.0,64.0,0.1,0.0,0.0,6.0,20.0,0.9952623149688792,2.9928934724533187,1.5,0.19225089598101683,2.4232473120569495,3.0,0.002001443961486382,1.0020014439614864,1.0
5.0,64.0,0.1,1.0,2.0,3.0,13.0,2.4034394322305186,5.105159148345778,1.5,0.5472141938138867,1.3583574185583398,3.0,0.748811356849042,0.25118864315095796,1.0
