width,batch-time,learning-rate,reg-param,parameter-index,sample,replicate,unknown_param_train_rmse,unknown_param_test_rmse,unknown_param_attempts,unknown_param_err
5.0,32.0,0.1,10.0,7.0,1.0,3.0,0.3433850109577179,0.4081888496875763,1,38.41768925322785
5.0,32.0,0.1,10.0,9.0,14.0,3.0,0.15373148024082184,0.12794053554534912,1,30.491941299047472
5.0,32.0,0.1,10.0,6.0,0.0,1.0,0.4534412622451782,0.4837784767150879,1,30.749394210680677
5.0,32.0,0.1,0.1,1.0,0.0,1.0,0.1331472396850586,0.14997118711471558,1,30.91887572601781
5.0,32.0,0.1,0.1,10.0,4.0,1.0,0.11129294335842133,0.08779682219028473,1,42.738354800290416
5.0,32.0,0.1,10.0,4.0,10.0,3.0,0.3762366771697998,0.4550599157810211,1,31.69223995440334
5.0,32.0,0.1,0.1,3.0,11.0,2.0,0.46471038460731506,0.5490437150001526,1,38.414165476625485
5.0,32.0,0.1,0.1,9.0,0.0,3.0,0.42924320697784424,0.5320877432823181,1,34.802811097052576
5.0,32.0,0.1,10.0,6.0,0.0,3.0,0.2166009545326233,0.2779696583747864,1,30.017448320085755
5.0,32.0,0.1,0.0,1.0,2.0,3.0,0.11211461573839188,0.1569872796535492,1,28.98586326487013
5.0,32.0,0.1,0.0,8.0,16.0,1.0,0.3843781054019928,0.3640850782394409,1,29.391942714315256
5.0,32.0,0.1,1.0,10.0,1.0,1.0,,,50,
5.0,32.0,0.1,0.0,7.0,0.0,2.0,0.24539342522621155,0.26271048188209534,1,32.54234429832219
5.0,32.0,0.1,0.1,9.0,17.0,2.0,0.1606665849685669,0.2109517753124237,1,37.28256685048415
5.0,32.0,0.1,0.0,3.0,18.0,1.0,,,50,
5.0,32.0,0.1,10.0,1.0,18.0,3.0,0.265643835067749,0.14554588496685028,1,32.06417941091755
5.0,32.0,0.1,0.1,9.0,6.0,3.0,0.4646387994289398,0.4114699065685272,1,30.62360744455315
5.0,32.0,0.1,1.0,10.0,7.0,2.0,0.34391194581985474,0.3463424742221832,1,31.192076317064103
5.0,32.0,0.1,0.1,6.0,10.0,2.0,0.3824547529220581,0.2401198148727417,1,39.27085342029605
5.0,32.0,0.1,0.1,4.0,12.0,3.0,0.1840025633573532,0.15348461270332336,1,30.532308658050788
5.0,32.0,0.1,0.1,4.0,11.0,1.0,0.26633042097091675,0.27939435839653015,1,33.653999516266346
5.0,32.0,0.1,1.0,4.0,1.0,3.0,0.15575987100601196,0.11744008958339691,1,43.37705454969383
5.0,32.0,0.1,1.0,3.0,11.0,1.0,0.20776480436325073,0.19894996285438538,1,37.777964659539386
5.0,32.0,0.1,0.0,1.0,3.0,2.0,0.3950227200984955,0.3370227813720703,1,36.990240653374094
5.0,32.0,0.1,10.0,9.0,18.0,3.0,0.12017201632261276,0.12078190594911575,1,33.826986575017195
5.0,32.0,0.1,10.0,9.0,1.0,2.0,0.25153177976608276,0.3369911015033722,1,31.877145626746913
5.0,32.0,0.1,0.0,3.0,12.0,3.0,0.2611262798309326,0.13718271255493164,1,41.84087838181753
5.0,32.0,0.1,10.0,10.0,16.0,1.0,0.2512059807777405,0.20761093497276306,5,38.2021328050166
5.0,32.0,0.1,0.0,0.0,11.0,2.0,0.182452991604805,0.12150734663009644,1,26.22304344799425
5.0,32.0,0.1,0.1,10.0,14.0,2.0,0.1504904329776764,0.23816505074501038,4,24.121330148237778
5.0,32.0,0.1,1.0,5.0,1.0,1.0,0.2152687907218933,0.1621408611536026,1,22.217924517870507
5.0,32.0,0.1,1.0,3.0,13.0,1.0,0.3125680088996887,0.28618696331977844,1,52.73608673881168
5.0,32.0,0.1,1.0,6.0,15.0,3.0,0.11157975345849991,0.11017683893442154,1,26.83364467842664
5.0,32.0,0.1,0.1,4.0,8.0,3.0,0.33194997906684875,0.17424294352531433,1,31.376330166185994
5.0,32.0,0.1,1.0,10.0,16.0,3.0,0.2970048189163208,0.3144717216491699,1,31.937336772552936
5.0,32.0,0.1,1.0,6.0,8.0,1.0,0.33481889963150024,0.40466663241386414,1,19.56730375657655
5.0,32.0,0.1,1.0,2.0,12.0,2.0,0.27913668751716614,0.16794511675834656,1,26.864923851247507
5.0,32.0,0.1,0.0,0.0,13.0,1.0,0.3994704484939575,0.4662415385246277,1,28.759143827226907
5.0,32.0,0.1,0.0,2.0,14.0,1.0,0.10429785400629044,0.08986527472734451,33,21.757014262194044
5.0,32.0,0.1,10.0,6.0,11.0,1.0,0.20717541873455048,0.08752457052469254,1,27.201087921599424
5.0,32.0,0.1,0.0,10.0,9.0,2.0,0.18730603158473969,0.16031141579151154,1,12.591058668624035
5.0,32.0,0.1,10.0,4.0,7.0,1.0,0.4472077190876007,0.48052385449409485,1,46.98720391414133
5.0,32.0,0.1,0.1,8.0,0.0,1.0,0.15066853165626526,0.11007899791002274,1,29.19720126214316
5.0,32.0,0.1,0.1,1.0,1.0,3.0,0.3123038411140442,0.11846455186605453,1,33.5772136327828
5.0,32.0,0.1,0.1,8.0,10.0,3.0,0.5409212112426758,0.46047937870025635,1,34.47896245474793
5.0,32.0,0.1,0.0,0.0,3.0,3.0,0.3776222765445709,0.3098408281803131,4,31.803958480259183
5.0,32.0,0.1,1.0,5.0,8.0,3.0,0.30201539397239685,0.14136287569999695,1,25.51930873290032
5.0,32.0,0.1,0.0,3.0,4.0,2.0,0.1958913803100586,0.09754276275634766,1,53.444816581103396
5.0,32.0,0.1,0.1,1.0,0.0,2.0,0.16855454444885254,0.1299039125442505,1,28.584303864701212
5.0,32.0,0.1,0.0,7.0,11.0,1.0,0.20072901248931885,0.19009041786193848,2,38.77308972954887
5.0,32.0,0.1,0.1,0.0,13.0,2.0,0.24929939210414886,0.29059866070747375,1,24.49260371618935
5.0,32.0,0.1,1.0,6.0,18.0,3.0,0.2378593236207962,0.07372628152370453,1,23.91060491178786
5.0,32.0,0.1,0.0,5.0,4.0,3.0,0.14011378586292267,0.17935694754123688,1,24.552895751582493
5.0,32.0,0.1,0.1,3.0,13.0,1.0,0.26348876953125,0.3166302740573883,1,52.00271796156802
5.0,32.0,0.1,1.0,6.0,1.0,1.0,0.12041004747152328,0.13134974241256714,1,22.86242930609391
5.0,32.0,0.1,1.0,1.0,3.0,2.0,0.33467918634414673,0.3005880117416382,1,27.04760548527334
5.0,32.0,0.1,1.0,6.0,6.0,1.0,0.3581947684288025,0.35870400071144104,1,31.663121213269807
5.0,32.0,0.1,1.0,5.0,11.0,3.0,0.20137332379817963,0.2652376890182495,1,29.057894598374236
5.0,32.0,0.1,0.1,3.0,19.0,3.0,,,50,
5.0,32.0,0.1,0.0,10.0,15.0,3.0,0.23896832764148712,0.2120441347360611,1,34.22340123114273
5.0,32.0,0.1,1.0,6.0,6.0,2.0,0.33213478326797485,0.21510344743728638,1,24.032383550886536
5.0,32.0,0.1,0.1,6.0,3.0,3.0,0.41515272855758667,0.46067795157432556,1,32.6035284117151
5.0,32.0,0.1,10.0,8.0,18.0,3.0,0.16877077519893646,0.06835909187793732,1,35.647294917015614
5.0,32.0,0.1,0.0,0.0,17.0,1.0,0.12982574105262756,0.3310467302799225,1,27.497279122015247
5.0,32.0,0.1,0.0,3.0,15.0,3.0,0.3857763707637787,0.24681051075458527,1,68.71352906588366
5.0,32.0,0.1,10.0,4.0,10.0,2.0,0.10138686746358871,0.11295448988676071,1,29.867510133274177
5.0,32.0,0.1,1.0,3.0,14.0,3.0,0.10594823956489563,0.09299977868795395,1,58.647773318744825
5.0,32.0,0.1,0.1,2.0,9.0,1.0,0.10635818541049957,0.18625852465629578,1,21.53365975357656
5.0,32.0,0.1,0.0,3.0,15.0,2.0,0.10983208566904068,0.18417271971702576,1,68.07925550823816
5.0,32.0,0.1,0.1,8.0,8.0,3.0,0.2243041843175888,0.12053048610687256,1,30.293283949515637
5.0,32.0,0.1,0.0,3.0,5.0,1.0,0.39906153082847595,0.33528292179107666,1,52.3109968710236
5.0,32.0,0.1,10.0,6.0,13.0,2.0,0.37942150235176086,0.338944673538208,1,32.537561375185454
5.0,32.0,0.1,1.0,6.0,0.0,2.0,0.2834779918193817,0.15501783788204193,1,28.991800339352316
5.0,32.0,0.1,0.1,3.0,3.0,1.0,0.38491466641426086,0.46506834030151367,1,63.300324128321044
5.0,32.0,0.1,1.0,10.0,11.0,2.0,0.19459766149520874,0.1910526156425476,1,30.49179915479943
5.0,32.0,0.1,1.0,0.0,7.0,2.0,0.14899420738220215,0.2778747081756592,1,34.53654500147314
5.0,32.0,0.1,0.1,2.0,12.0,2.0,0.14783801138401031,0.170842707157135,1,16.864256790822694
5.0,32.0,0.1,0.0,3.0,9.0,3.0,0.3785821795463562,0.2718925476074219,1,29.771633173881398
5.0,32.0,0.1,0.0,6.0,6.0,3.0,0.09868606925010681,0.08916869014501572,1,27.342427720725386
5.0,32.0,0.1,0.1,6.0,3.0,1.0,0.23996327817440033,0.1521938294172287,1,24.572340707342427
5.0,32.0,0.1,0.0,10.0,13.0,2.0,0.1785794347524643,0.10510130226612091,1,26.80696157551497
5.0,32.0,0.1,10.0,3.0,11.0,3.0,0.17819984257221222,0.07972801476716995,1,34.96613659538681
5.0,32.0,0.1,10.0,10.0,11.0,1.0,0.12632474303245544,0.08244505524635315,1,29.04833189223745
5.0,32.0,0.1,1.0,3.0,19.0,2.0,,,50,
5.0,32.0,0.1,0.0,4.0,1.0,2.0,0.1201910600066185,0.3296056389808655,1,28.457674883743486
5.0,32.0,0.1,10.0,5.0,18.0,2.0,0.1765987128019333,0.12286408990621567,37,25.626087356006103
5.0,32.0,0.1,0.0,10.0,9.0,1.0,0.12101176381111145,0.15102581679821014,1,28.674779969355278
5.0,32.0,0.1,0.0,5.0,18.0,3.0,0.18453815579414368,0.2851892113685608,1,28.557919531162153
5.0,32.0,0.1,10.0,6.0,10.0,3.0,0.1178634762763977,0.28597012162208557,2,23.636047894245454
5.0,32.0,0.1,0.0,9.0,18.0,3.0,0.20139555633068085,0.24476170539855957,1,34.62140182087956
5.0,32.0,0.1,0.1,7.0,19.0,2.0,0.19927199184894562,0.14912718534469604,1,33.50876078833775
5.0,32.0,0.1,1.0,5.0,4.0,3.0,0.3048122823238373,0.17188434302806854,1,34.47981704681439
5.0,32.0,0.1,1.0,1.0,12.0,3.0,0.21696338057518005,0.14009881019592285,1,38.69888781304077
5.0,32.0,0.1,0.1,0.0,18.0,1.0,0.31673553586006165,0.2377789467573166,1,36.277835604677975
5.0,32.0,0.1,10.0,6.0,19.0,3.0,0.39834433794021606,0.2426149845123291,1,21.318610803263137
5.0,32.0,0.1,0.1,7.0,2.0,2.0,0.18738487362861633,0.1364089995622635,1,29.053911076024956
5.0,32.0,0.1,10.0,8.0,16.0,1.0,0.11655367165803909,0.08479556441307068,1,28.420526765229454
5.0,32.0,0.1,10.0,1.0,19.0,3.0,0.3493412137031555,0.35814207792282104,1,32.79503196793103
5.0,32.0,0.1,0.1,0.0,17.0,1.0,0.2459629625082016,0.3222205340862274,1,29.109643576268105
5.0,32.0,0.1,1.0,9.0,13.0,2.0,0.4119056463241577,0.44888314604759216,1,28.827122822562757
5.0,32.0,0.1,0.1,0.0,5.0,2.0,,,50,
5.0,32.0,0.1,10.0,0.0,8.0,1.0,0.15883426368236542,0.14473594725131989,1,25.35223500677151
5.0,32.0,0.1,10.0,1.0,8.0,1.0,0.18360742926597595,0.13424471020698547,1,27.26595993570028
5.0,32.0,0.1,10.0,4.0,14.0,1.0,0.34916719794273376,0.19149568676948547,1,34.16995942719077
5.0,32.0,0.1,10.0,6.0,13.0,3.0,0.1873043179512024,0.20636455714702606,1,29.27902455655638
5.0,32.0,0.1,0.1,3.0,15.0,3.0,0.12353946268558502,0.20015452802181244,1,71.90287994710022
5.0,32.0,0.1,0.1,7.0,6.0,3.0,0.40036168694496155,0.28446605801582336,1,34.53157251949315
5.0,32.0,0.1,10.0,8.0,6.0,3.0,0.14459465444087982,0.16092754900455475,1,32.05696490892994
5.0,32.0,0.1,0.1,7.0,19.0,1.0,0.1598721146583557,0.1420828402042389,1,45.146356761547224
5.0,32.0,0.1,10.0,2.0,9.0,1.0,0.1894892305135727,0.11367293447256088,1,24.646980734480596
5.0,32.0,0.1,0.1,8.0,13.0,3.0,0.1771944910287857,0.12195178866386414,1,23.041919387756366
5.0,32.0,0.1,1.0,0.0,16.0,3.0,0.25107598304748535,0.19644787907600403,1,28.227821608703316
5.0,32.0,0.1,0.1,9.0,13.0,2.0,0.11941884458065033,0.14176613092422485,1,34.975688272280664
5.0,32.0,0.1,0.1,8.0,9.0,2.0,0.1803446114063263,0.11937195807695389,1,37.66697210338768
5.0,32.0,0.1,0.1,7.0,15.0,3.0,0.32964813709259033,0.15699324011802673,1,31.794218475589332
5.0,32.0,0.1,10.0,7.0,15.0,2.0,0.1561906635761261,0.15910907089710236,1,40.81277274431958
5.0,32.0,0.1,10.0,9.0,14.0,1.0,0.38310444355010986,0.40332192182540894,1,33.51138029493232
5.0,32.0,0.1,10.0,1.0,15.0,1.0,0.3093324303627014,0.39621442556381226,1,30.401306438704616
5.0,32.0,0.1,1.0,9.0,3.0,2.0,0.2188311666250229,0.17892807722091675,1,26.558786020265288
5.0,32.0,0.1,0.1,0.0,19.0,2.0,0.32975608110427856,0.16983535885810852,31,29.646834901786626
5.0,32.0,0.1,0.1,4.0,6.0,3.0,0.24036210775375366,0.15096160769462585,1,39.617567448693165
5.0,32.0,0.1,10.0,1.0,3.0,1.0,0.19521889090538025,0.12550097703933716,1,29.819834222095203
5.0,32.0,0.1,0.1,7.0,17.0,2.0,0.2866150438785553,0.3598627746105194,1,26.76990895615928
5.0,32.0,0.1,1.0,4.0,1.0,2.0,0.21460393071174622,0.12403705716133118,1,33.36171765761698
5.0,32.0,0.1,1.0,5.0,19.0,3.0,0.1586504578590393,0.18041178584098816,1,37.71449921410881
5.0,32.0,0.1,0.0,8.0,17.0,3.0,0.31788337230682373,0.26840028166770935,1,29.91020326797714
5.0,32.0,0.1,0.1,6.0,19.0,2.0,0.5410928130149841,0.46011993288993835,1,37.520998968377775
5.0,32.0,0.1,1.0,4.0,6.0,2.0,0.2850571572780609,0.2091805636882782,1,35.77514176589113
5.0,32.0,0.1,10.0,3.0,8.0,1.0,0.28071969747543335,0.205448716878891,1,36.13910738627894
5.0,32.0,0.1,10.0,8.0,13.0,3.0,0.3437422215938568,0.3209106922149658,1,30.060812172208333
5.0,32.0,0.1,0.1,0.0,1.0,3.0,0.28148478269577026,0.2731505036354065,1,24.661768034195035
5.0,32.0,0.1,1.0,5.0,4.0,1.0,0.1920180320739746,0.08884857594966888,1,29.677667369341158
5.0,32.0,0.1,0.0,0.0,0.0,3.0,,,50,
5.0,32.0,0.1,1.0,9.0,7.0,1.0,0.3176910877227783,0.2119825929403305,1,28.55804253180122
5.0,32.0,0.1,1.0,5.0,12.0,2.0,0.2198367714881897,0.40227413177490234,1,25.81106973245448
5.0,32.0,0.1,0.0,9.0,1.0,1.0,0.12027449905872345,0.12770135700702667,1,29.72465261624517
5.0,32.0,0.1,10.0,6.0,15.0,1.0,0.41178444027900696,0.3166052997112274,1,32.86713793095478
5.0,32.0,0.1,0.0,9.0,3.0,3.0,0.36809757351875305,0.3599632680416107,1,37.81601636920178
5.0,32.0,0.1,0.1,1.0,10.0,3.0,0.24034689366817474,0.15973114967346191,1,25.040563129811947
5.0,32.0,0.1,1.0,4.0,0.0,1.0,0.22149264812469482,0.17354176938533783,1,38.429642333199205
5.0,32.0,0.1,1.0,0.0,2.0,3.0,0.3664187788963318,0.19687028229236603,1,27.78783347597231
5.0,32.0,0.1,0.0,6.0,18.0,3.0,0.17244146764278412,0.27335748076438904,1,17.908870444685363
5.0,32.0,0.1,10.0,8.0,18.0,1.0,0.23225770890712738,0.15264305472373962,1,38.65834688480908
5.0,32.0,0.1,0.1,2.0,16.0,3.0,0.2729988098144531,0.136252298951149,1,34.06286982078597
5.0,32.0,0.1,0.1,9.0,11.0,1.0,0.15770374238491058,0.14094021916389465,1,26.055337558375548
5.0,32.0,0.1,0.1,10.0,12.0,2.0,0.09735536575317383,0.08290485292673111,1,28.37632561363887
5.0,32.0,0.1,0.1,2.0,16.0,1.0,0.2213974893093109,0.1073385551571846,1,36.06252081087303
5.0,32.0,0.1,1.0,9.0,10.0,2.0,0.4450838565826416,0.23639963567256927,1,26.135668891948022
5.0,32.0,0.1,1.0,2.0,7.0,3.0,0.27235984802246094,0.1449490189552307,1,22.901280246993664
5.0,32.0,0.1,0.1,4.0,16.0,2.0,0.23677870631217957,0.3294883370399475,1,29.42961015745597
5.0,32.0,0.1,10.0,3.0,17.0,1.0,0.25079435110092163,0.18030518293380737,1,83.85416920793475
5.0,32.0,0.1,10.0,3.0,9.0,3.0,0.23598968982696533,0.21305018663406372,1,25.31939546699253
5.0,32.0,0.1,1.0,2.0,2.0,3.0,0.2847650349140167,0.2060152292251587,1,28.227490055359702
5.0,32.0,0.1,0.0,10.0,14.0,3.0,0.09844206273555756,0.152308851480484,1,30.738536550109686
5.0,32.0,0.1,1.0,6.0,5.0,1.0,0.20635904371738434,0.2460220605134964,1,22.001208479385703
5.0,32.0,0.1,0.0,1.0,17.0,3.0,0.3075887858867645,0.28664684295654297,1,32.3787282192486
5.0,32.0,0.1,0.1,9.0,17.0,3.0,0.31858721375465393,0.13804501295089722,1,30.945731447035037
5.0,32.0,0.1,0.1,2.0,6.0,3.0,0.2622646391391754,0.15674398839473724,1,24.00750662091197
5.0,32.0,0.1,10.0,1.0,5.0,2.0,0.17063383758068085,0.1325053572654724,1,32.15185913234639
5.0,32.0,0.1,0.1,3.0,19.0,2.0,,,50,
5.0,32.0,0.1,0.0,7.0,6.0,3.0,0.12405908107757568,0.09343144297599792,1,23.122804992857095
5.0,32.0,0.1,0.1,9.0,11.0,3.0,0.28920605778694153,0.24300619959831238,1,30.464103591242125
5.0,32.0,0.1,10.0,0.0,13.0,1.0,0.11581173539161682,0.11355940997600555,1,28.438421696436432
5.0,32.0,0.1,1.0,1.0,19.0,1.0,0.15406113862991333,0.1754656434059143,1,31.364035054093677
5.0,32.0,0.1,1.0,10.0,15.0,2.0,0.3055541217327118,0.25540482997894287,1,32.63793610848906
5.0,32.0,0.1,10.0,7.0,2.0,3.0,0.12637372314929962,0.07251470535993576,1,30.070502149964376
5.0,32.0,0.1,10.0,2.0,4.0,3.0,0.11875198036432266,0.09823016077280045,1,25.786346927492307
5.0,32.0,0.1,0.1,3.0,16.0,1.0,0.5098173022270203,0.6263914704322815,1,80.09335175321293
5.0,32.0,0.1,0.0,0.0,15.0,2.0,0.11965475231409073,0.1495606154203415,1,23.009305690583105
5.0,32.0,0.1,0.0,10.0,13.0,1.0,0.5113260746002197,0.5764672160148621,1,38.816827597223266
5.0,32.0,0.1,0.0,0.0,18.0,2.0,0.26972952485084534,0.15799163281917572,2,29.8350511275648
5.0,32.0,0.1,10.0,9.0,9.0,1.0,0.23223106563091278,0.10468831658363342,1,34.942930736456326
5.0,32.0,0.1,0.1,1.0,5.0,3.0,0.11670859158039093,0.3128734230995178,1,23.12841738508568
5.0,32.0,0.1,1.0,7.0,17.0,2.0,0.25960859656333923,0.1922333985567093,1,30.837720995274836
5.0,32.0,0.1,1.0,4.0,13.0,2.0,0.3270764648914337,0.3278804123401642,1,32.07713903143369
5.0,32.0,0.1,10.0,3.0,7.0,2.0,0.1643834263086319,0.13950902223587036,1,38.4994725742548
5.0,32.0,0.1,0.0,6.0,3.0,1.0,0.3196982443332672,0.22924673557281494,7,25.866119952407086
5.0,32.0,0.1,1.0,2.0,17.0,2.0,0.13095413148403168,0.2022683173418045,1,34.59614468230998
5.0,32.0,0.1,0.0,6.0,15.0,3.0,0.29650652408599854,0.1636389195919037,1,29.204982278410803
5.0,32.0,0.1,1.0,4.0,13.0,1.0,0.2315225452184677,0.14081741869449615,1,29.09910788019178
5.0,32.0,0.1,0.0,0.0,19.0,1.0,0.16105878353118896,0.09344158321619034,1,24.01769079657687
5.0,32.0,0.1,0.0,5.0,4.0,1.0,0.11279010027647018,0.0808139517903328,1,26.26034834241186
5.0,32.0,0.1,10.0,9.0,18.0,2.0,0.20116360485553741,0.1687864512205124,1,34.02566560436195
5.0,32.0,0.1,0.0,3.0,8.0,1.0,0.302602082490921,0.24146206676959991,1,34.751608294071296
5.0,32.0,0.1,10.0,10.0,15.0,3.0,,,50,
5.0,32.0,0.1,1.0,5.0,0.0,2.0,0.19952639937400818,0.17377206683158875,1,36.87114233818741
5.0,32.0,0.1,10.0,7.0,1.0,1.0,0.4181225299835205,0.43638694286346436,1,48.62584999338499
5.0,32.0,0.1,1.0,8.0,11.0,2.0,0.439310759305954,0.4657965302467346,1,30.956336095120598
5.0,32.0,0.1,10.0,10.0,14.0,1.0,0.1086922287940979,0.08474013209342957,1,30.86255957728505
5.0,32.0,0.1,1.0,0.0,8.0,2.0,0.2806514799594879,0.18794257938861847,1,37.42243383693891
5.0,32.0,0.1,0.0,1.0,5.0,3.0,0.5550176501274109,0.42788267135620117,1,35.048592029458725
5.0,32.0,0.1,0.0,6.0,2.0,1.0,0.31438687443733215,0.3600258529186249,1,31.667877263464945
5.0,32.0,0.1,0.1,4.0,12.0,1.0,0.33030688762664795,0.19582436978816986,1,32.05209258800395
5.0,32.0,0.1,0.0,3.0,11.0,2.0,0.23697493970394135,0.13611285388469696,1,35.97761593545122
5.0,32.0,0.1,1.0,9.0,15.0,3.0,0.41212713718414307,0.4165118336677551,1,35.13611897428076
5.0,32.0,0.1,10.0,10.0,14.0,2.0,0.43999776244163513,0.4733203649520874,1,32.69053214690351
5.0,32.0,0.1,0.1,9.0,14.0,1.0,0.30520400404930115,0.16888836026191711,1,34.02261638552019
5.0,32.0,0.1,1.0,1.0,17.0,1.0,0.25135090947151184,0.12146841734647751,1,40.3337571868365
5.0,32.0,0.1,0.0,2.0,19.0,1.0,,,50,
5.0,32.0,0.1,0.0,10.0,8.0,1.0,0.26815834641456604,0.291422039270401,1,35.558619409649694
5.0,32.0,0.1,0.1,9.0,12.0,3.0,0.39309242367744446,0.24527610838413239,1,32.45078135084434
5.0,32.0,0.1,10.0,5.0,2.0,2.0,0.1796363890171051,0.14672255516052246,1,28.97809124922723
5.0,32.0,0.1,10.0,8.0,16.0,2.0,0.1768859177827835,0.1345042884349823,1,29.87195074827786
5.0,32.0,0.1,1.0,4.0,13.0,3.0,0.2797836363315582,0.3160695433616638,1,39.629892450786
5.0,32.0,0.1,0.0,10.0,16.0,1.0,0.1279120147228241,0.14006900787353516,1,34.89626650408489
5.0,32.0,0.1,0.1,4.0,2.0,1.0,0.11420980840921402,0.1690180003643036,1,26.30720344240953
5.0,32.0,0.1,0.1,7.0,12.0,1.0,0.39426809549331665,0.44699570536613464,1,29.06079656319133
5.0,32.0,0.1,0.0,4.0,14.0,3.0,0.12119819968938828,0.15643015503883362,1,32.81960581586725
5.0,32.0,0.1,0.0,1.0,1.0,2.0,0.5143752098083496,0.4227401614189148,1,38.331554035274976
5.0,32.0,0.1,0.0,7.0,15.0,3.0,0.18995632231235504,0.24114467203617096,1,29.806153562977784
5.0,32.0,0.1,0.1,2.0,18.0,3.0,0.13293799757957458,0.0987822562456131,1,35.51463372671223
5.0,32.0,0.1,10.0,8.0,15.0,2.0,0.10593891888856888,0.08065995573997498,1,30.31121858846037
5.0,32.0,0.1,1.0,1.0,4.0,3.0,0.25245314836502075,0.30324724316596985,1,33.98972195657895
5.0,32.0,0.1,0.0,1.0,3.0,3.0,0.16321131587028503,0.11471160501241684,1,30.744344979402563
5.0,32.0,0.1,1.0,0.0,12.0,1.0,0.09964820742607117,0.07616379112005234,1,30.345668610147673
5.0,32.0,0.1,1.0,9.0,17.0,2.0,0.3323023021221161,0.2525898814201355,1,24.501114373924892
5.0,32.0,0.1,1.0,4.0,19.0,2.0,0.3329707980155945,0.33494603633880615,1,26.572751088586166
5.0,32.0,0.1,10.0,10.0,15.0,1.0,0.16719231009483337,0.18647348880767822,1,33.10783337978556
5.0,32.0,0.1,1.0,10.0,2.0,1.0,0.15696583688259125,0.09013210237026215,34,36.809224534682386
5.0,32.0,0.1,0.0,8.0,5.0,1.0,0.10289976000785828,0.10299360752105713,1,31.04080902289641
5.0,32.0,0.1,0.0,8.0,4.0,1.0,0.3320028781890869,0.21656861901283264,1,32.121699325506114
5.0,32.0,0.1,10.0,6.0,4.0,2.0,0.4862375259399414,0.5147095918655396,1,34.436581796351895
5.0,32.0,0.1,1.0,10.0,2.0,2.0,0.1963704526424408,0.08630043268203735,5,35.01758104724534
5.0,32.0,0.1,0.0,7.0,7.0,3.0,0.09472177177667618,0.07137058675289154,1,25.721839762884322
5.0,32.0,0.1,10.0,8.0,8.0,2.0,0.42714691162109375,0.39292553067207336,1,38.49097787684238
5.0,32.0,0.1,10.0,9.0,7.0,3.0,0.25205329060554504,0.33747559785842896,1,27.59050455128196
5.0,32.0,0.1,1.0,0.0,2.0,2.0,0.38269633054733276,0.39023464918136597,1,43.48465457779681
5.0,32.0,0.1,0.1,2.0,6.0,1.0,0.09717047959566116,0.12717796862125397,1,31.928897225522483
5.0,32.0,0.1,1.0,4.0,10.0,3.0,0.3756246864795685,0.34539803862571716,1,42.05964225561903
5.0,32.0,0.1,0.1,3.0,17.0,1.0,,,50,
5.0,32.0,0.1,10.0,3.0,8.0,2.0,0.411434143781662,0.41706570982933044,1,34.56417808074083
5.0,32.0,0.1,0.1,3.0,14.0,1.0,0.364654541015625,0.527603805065155,1,61.427563334098984
5.0,32.0,0.1,1.0,2.0,11.0,1.0,0.17707479000091553,0.1975894272327423,1,29.920885243195467
5.0,32.0,0.1,0.0,10.0,16.0,3.0,0.11666206270456314,0.217608243227005,1,26.886350420717807
5.0,32.0,0.1,10.0,10.0,9.0,3.0,0.21761943399906158,0.12586036324501038,1,21.90450877103101
5.0,32.0,0.1,1.0,5.0,5.0,3.0,0.13811948895454407,0.12674902379512787,1,25.812048030408775
5.0,32.0,0.1,0.1,4.0,16.0,3.0,0.3017854690551758,0.42580699920654297,1,34.28862217619458
5.0,32.0,0.1,0.1,0.0,8.0,2.0,0.2997722625732422,0.22204266488552094,25,25.505806871392267
5.0,32.0,0.1,0.0,10.0,12.0,1.0,0.10336790978908539,0.15986187756061554,1,36.78120389933665
5.0,32.0,0.1,10.0,6.0,15.0,2.0,0.2900412380695343,0.38683244585990906,1,34.96446221230796
5.0,32.0,0.1,10.0,5.0,13.0,2.0,0.1158665269613266,0.17138652503490448,12,22.60693236706464
5.0,32.0,0.1,0.0,1.0,13.0,3.0,0.23438183963298798,0.1674407720565796,1,31.24651815504417
5.0,32.0,0.1,10.0,3.0,17.0,2.0,,,50,
5.0,32.0,0.1,10.0,3.0,14.0,3.0,0.2997669577598572,0.2555566132068634,1,58.505522226517535
5.0,32.0,0.1,10.0,3.0,2.0,3.0,0.2495262771844864,0.12267681956291199,1,61.70144806932473
5.0,32.0,0.1,0.0,2.0,9.0,1.0,0.13703399896621704,0.19402356445789337,1,18.48746042564058
5.0,32.0,0.1,0.0,10.0,1.0,1.0,,,50,
5.0,32.0,0.1,0.1,6.0,2.0,2.0,0.18591023981571198,0.15140162408351898,1,37.63203357412432
5.0,32.0,0.1,1.0,7.0,9.0,1.0,0.2345302253961563,0.24534280598163605,1,31.486434905962987
5.0,32.0,0.1,10.0,8.0,4.0,3.0,0.2189396768808365,0.11329732090234756,1,30.61673759004235
5.0,32.0,0.1,0.0,4.0,4.0,3.0,0.18334724009037018,0.2176959067583084,1,41.995572168802724
5.0,32.0,0.1,10.0,1.0,16.0,3.0,0.11534276604652405,0.08091888576745987,1,32.29447986741534
5.0,32.0,0.1,1.0,6.0,13.0,3.0,0.14583195745944977,0.12106906622648239,1,29.482560484722658
