width,batch-time,learning-rate,reg-param,parameter-index,sample,replicate,unknown_param_train_rmse,unknown_param_test_rmse,unknown_param_attempts,unknown_param_err
5.0,64.0,0.1,0.0,0.0,1.0,1.0,0.2416786402463913,2.340357542037964,0,1.400858372955784
5.0,64.0,0.1,1.0,0.0,0.0,2.0,0.15441656112670898,0.3631744682788849,0,1.1304727845069884
5.0,64.0,0.1,10.0,2.0,4.0,3.0,0.28393614292144775,0.6024602651596069,0,2.840055448849853
5.0,64.0,0.1,0.1,2.0,1.0,2.0,0.23681221902370453,0.6067464351654053,0,2.802986436497826
5.0,64.0,0.1,0.0,0.0,0.0,2.0,0.143778994679451,0.32561519742012024,0,1.2000131731118429
5.0,64.0,0.1,10.0,1.0,4.0,3.0,0.1801828145980835,0.33478787541389465,0,1.032406809784098
5.0,64.0,0.1,0.1,2.0,2.0,3.0,0.20367678999900818,0.6114357709884644,0,2.6938190859953646
5.0,64.0,0.1,0.0,0.0,5.0,3.0,0.15476414561271667,2.955493211746216,0,0.3728690576661182
5.0,64.0,0.1,0.1,0.0,7.0,2.0,0.2140650898218155,1.1369277238845825,0,1.0009291300074352
5.0,64.0,0.1,10.0,2.0,2.0,3.0,0.299611359834671,0.5533642768859863,0,3.0416911686613406
5.0,64.0,0.1,0.0,1.0,1.0,1.0,0.20332367718219757,2.492769718170166,0,1.6423763228129726
5.0,64.0,0.1,0.0,1.0,1.0,3.0,0.15880000591278076,0.20233573019504547,0,2.097482389150004
5.0,64.0,0.1,10.0,0.0,3.0,2.0,0.17626185715198517,0.5778552889823914,0,0.8095566857858798
5.0,64.0,0.1,0.0,1.0,5.0,3.0,0.17973926663398743,0.3973958492279053,0,0.7839084405398433
5.0,64.0,0.1,0.0,2.0,5.0,3.0,0.1658516675233841,0.17710931599140167,0,1.670581280807371
5.0,64.0,0.1,1.0,0.0,3.0,1.0,0.2765171229839325,0.7680377960205078,0,0.8278292264510119
5.0,64.0,0.1,1.0,2.0,9.0,1.0,0.3974151313304901,0.414386123418808,0,2.587412292329728
5.0,64.0,0.1,1.0,1.0,2.0,2.0,0.18961210548877716,1.8040317296981812,0,0.8472860875872963
5.0,64.0,0.1,0.0,2.0,2.0,3.0,0.24524760246276855,0.6452677845954895,0,3.5601152315227007
5.0,64.0,0.1,0.1,2.0,9.0,3.0,0.295035719871521,1.154544711112976,0,1.9641369440050622
5.0,64.0,0.1,0.0,2.0,4.0,2.0,0.16808046400547028,0.3739306628704071,0,2.427716322403095
5.0,64.0,0.1,1.0,0.0,4.0,3.0,0.24578282237052917,,0,0.7305386728612369
5.0,64.0,0.1,0.0,0.0,0.0,1.0,0.16597433388233185,2.5690386295318604,0,1.6911578989074092
5.0,64.0,0.1,1.0,1.0,9.0,3.0,0.2553350031375885,0.20813938975334167,0,4.274439353561117
5.0,64.0,0.1,1.0,1.0,6.0,1.0,0.2139388918876648,0.8012321591377258,0,1.744485118422123
5.0,64.0,0.1,0.0,1.0,4.0,3.0,0.2411956638097763,0.663476824760437,0,0.466809823630028
5.0,64.0,0.1,0.1,1.0,5.0,2.0,0.212052121758461,0.3679981827735901,0,1.6031769479234927
5.0,64.0,0.1,0.0,1.0,4.0,2.0,4.6356282234191895,9.783780097961426,0,2.4081915690672817
5.0,64.0,0.1,1.0,2.0,3.0,1.0,0.1943509429693222,0.41595736145973206,0,2.6387090553675487
5.0,64.0,0.1,0.1,1.0,9.0,3.0,0.28820329904556274,0.3312799036502838,0,4.108890358915435
5.0,64.0,0.1,0.1,1.0,2.0,1.0,0.12060768902301788,0.0973743125796318,0,10.923053044024982
5.0,64.0,0.1,0.0,2.0,3.0,2.0,0.16956639289855957,0.30294838547706604,0,2.9902444451372645
5.0,64.0,0.1,10.0,2.0,2.0,2.0,0.262187659740448,0.6134651899337769,0,3.1978243454009747
5.0,64.0,0.1,10.0,0.0,0.0,2.0,0.37043166160583496,0.4149923324584961,0,2.0838696754080557
5.0,64.0,0.1,1.0,0.0,2.0,2.0,0.15299378335475922,0.190310999751091,0,0.8732335507479756
5.0,64.0,0.1,1.0,2.0,7.0,1.0,0.16744723916053772,0.5309094786643982,0,1.0771637253609634
5.0,64.0,0.1,10.0,2.0,4.0,1.0,0.31173330545425415,0.6932583451271057,0,2.7679975299346595
5.0,64.0,0.1,10.0,1.0,9.0,2.0,0.38361379504203796,0.3723726272583008,0,4.476884089488038
5.0,64.0,0.1,10.0,0.0,4.0,1.0,0.2412857711315155,0.8476908206939697,0,0.6052077877537996
5.0,64.0,0.1,1.0,2.0,0.0,2.0,0.24157781898975372,0.36496517062187195,0,2.7686828656014963
5.0,64.0,0.1,1.0,2.0,3.0,2.0,0.20664392411708832,0.6718824505805969,0,3.0947090678862317
5.0,64.0,0.1,0.0,1.0,7.0,1.0,0.4096097946166992,0.42334088683128357,0,4.1695708795715705
5.0,64.0,0.1,1.0,2.0,5.0,2.0,0.18465864658355713,0.523594856262207,0,0.7595495026289216
5.0,64.0,0.1,10.0,1.0,4.0,1.0,0.1893739551305771,0.38305333256721497,0,1.191194431264066
5.0,64.0,0.1,1.0,0.0,3.0,2.0,0.16382567584514618,0.8451778888702393,0,0.5828575703511909
5.0,64.0,0.1,0.1,0.0,2.0,1.0,0.16614538431167603,0.3211543560028076,0,0.8383903468960374
5.0,64.0,0.1,1.0,0.0,9.0,3.0,0.19492745399475098,4.968541622161865,0,1.6360176862525986
5.0,64.0,0.1,10.0,0.0,3.0,3.0,0.25393033027648926,0.7898225784301758,0,0.8456796461446026
5.0,64.0,0.1,1.0,1.0,2.0,3.0,0.22951044142246246,0.4803592264652252,0,1.9685759684281456
5.0,64.0,0.1,0.0,0.0,3.0,1.0,0.1325169801712036,0.14762762188911438,0,0.7855300206332281
5.0,64.0,0.1,0.0,1.0,0.0,2.0,0.18162596225738525,0.5749265551567078,0,2.4109141522813884
5.0,64.0,0.1,10.0,1.0,8.0,2.0,0.39070776104927063,0.38075053691864014,0,3.5367463495274962
5.0,64.0,0.1,1.0,0.0,5.0,3.0,0.18392817676067352,0.5999121069908142,0,0.6166434475061848
5.0,64.0,0.1,10.0,2.0,9.0,3.0,0.40209469199180603,1.1606601476669312,0,1.8941970781641881
5.0,64.0,0.1,0.0,2.0,6.0,1.0,0.21538300812244415,2.0717177391052246,0,0.6816605136812424
5.0,64.0,0.1,0.1,2.0,9.0,1.0,0.2072240710258484,0.7250229716300964,0,1.99214454292563
5.0,64.0,0.1,1.0,1.0,6.0,3.0,0.24025602638721466,0.5561787486076355,0,1.6213863894681435
5.0,64.0,0.1,0.0,2.0,8.0,3.0,0.2451810985803604,0.5211815237998962,0,1.3234967842799876
5.0,64.0,0.1,10.0,2.0,0.0,3.0,0.1965782642364502,0.18245424330234528,0,13.741836167263967
5.0,64.0,0.1,0.0,1.0,4.0,1.0,0.1640915870666504,0.3907136619091034,0,0.9261553747003484
5.0,64.0,0.1,0.1,2.0,1.0,3.0,0.22687014937400818,0.6046973466873169,0,2.1677574726853615
5.0,64.0,0.1,10.0,0.0,2.0,1.0,0.1678045690059662,0.29472196102142334,0,0.8088728166610342
5.0,64.0,0.1,0.0,1.0,6.0,3.0,0.32992061972618103,0.5412024855613708,0,1.4375184316477776
5.0,64.0,0.1,0.1,2.0,5.0,1.0,0.19469386339187622,0.406427264213562,0,0.49388628643195065
5.0,64.0,0.1,1.0,0.0,8.0,1.0,0.33817073702812195,0.7197305560112,0,1.499557935730563
5.0,64.0,0.1,0.1,0.0,0.0,1.0,0.27766114473342896,0.7154815196990967,0,1.6282370914919966
5.0,64.0,0.1,1.0,0.0,2.0,1.0,0.21809624135494232,0.29086801409721375,0,0.8360260185157262
5.0,64.0,0.1,0.0,1.0,7.0,2.0,0.228820338845253,0.17100991308689117,0,2.8651172147920723
5.0,64.0,0.1,1.0,0.0,5.0,1.0,0.20079834759235382,0.6829547882080078,0,0.5163454601476429
5.0,64.0,0.1,0.1,0.0,6.0,1.0,0.2364574372768402,,0,0.7587235481050238
5.0,64.0,0.1,10.0,0.0,6.0,3.0,0.2309291958808899,3.597790479660034,0,0.5596063559868356
5.0,64.0,0.1,10.0,1.0,2.0,3.0,0.2320227026939392,0.32983115315437317,0,1.3254992186350611
