Train Loss,Test Loss,Replicate,Size,Attempts
0.06688662618398666,0.12874135375022888,0,5,1
0.0705457255244255,0.08506590873003006,1,5,1
0.08810104429721832,0.10040739923715591,2,5,1
0.10552506893873215,0.08804989606142044,3,5,1
0.05091965198516846,0.07156231254339218,4,5,1
0.1695048063993454,0.11574751883745193,5,5,1
0.15410159528255463,0.1286965310573578,6,5,1
0.1160154789686203,0.09272326529026031,7,5,1
0.05549640208482742,0.0734119862318039,8,5,1
0.4008149206638336,0.13901175558567047,9,5,1
3.009234666824341,3.0394446849823,10,5,1
0.09888890385627747,0.08871741592884064,11,5,1
0.12362958490848541,0.1323997527360916,12,5,1
0.09631706029176712,0.08302780240774155,13,5,1
0.1315065622329712,0.1049361303448677,14,5,1
0.7956270575523376,0.7446581721305847,15,5,1
0.15602952241897583,0.11425716429948807,16,5,1
0.18783795833587646,0.08581122756004333,17,5,1
0.13755686581134796,0.09145502001047134,18,5,1
0.043400250375270844,0.06484338641166687,19,5,1
0.18340755999088287,0.09920743852853775,20,5,1
0.11766409873962402,0.11591612547636032,21,5,1
0.3687148094177246,0.6716957688331604,22,5,1
0.10678590089082718,0.12268020957708359,23,5,1
0.10228646546602249,0.11540263146162033,24,5,1
0.11519891023635864,0.10058393329381943,25,5,1
0.3656249940395355,0.1798599362373352,26,5,1
0.11811285465955734,0.08402340859174728,27,5,1
0.19556277990341187,0.1297808438539505,28,5,1
0.09323442727327347,0.09011740237474442,29,5,1
0.09304951876401901,0.055766042321920395,30,5,1
0.9532461762428284,1.0228989124298096,31,5,1
0.14412590861320496,0.15064096450805664,32,5,1
0.09808739274740219,0.07614602148532867,33,5,1
0.22749462723731995,0.23666657507419586,34,5,1
0.08022549003362656,0.08419297635555267,35,5,1
0.3115600645542145,0.24907974898815155,36,5,1
0.1389029324054718,0.10559217631816864,37,5,1
0.17528237402439117,0.16843287646770477,38,5,1
0.08322738856077194,0.06879997998476028,39,5,1
0.11287159472703934,0.09205430746078491,40,5,1
0.12423203885555267,0.09818781912326813,41,5,1
7.604947566986084,7.533371925354004,42,5,1
0.12673823535442352,0.11059008538722992,43,5,1
0.09749922156333923,0.05895841866731644,44,5,1
0.21241554617881775,0.23992027342319489,45,5,1
0.08018556982278824,0.10730062425136566,46,5,1
3.474184274673462,1.0466845035552979,47,5,1
0.8313329815864563,0.1534624695777893,48,5,1
0.1352185606956482,0.1315964311361313,49,5,1
0.7120164036750793,0.7382023930549622,0,10,1
0.17431803047657013,0.14982870221138,1,10,1
0.14020685851573944,0.14812597632408142,2,10,1
0.1313953697681427,0.10249841213226318,3,10,1
0.13688141107559204,0.0955129861831665,4,10,1
0.1367236077785492,0.09041888266801834,5,10,1
0.1789892166852951,0.16588783264160156,6,10,1
0.12863078713417053,0.09202594310045242,7,10,1
0.3307979702949524,0.35962626338005066,8,10,1
0.13391295075416565,0.09776657819747925,9,10,1
0.20382535457611084,0.22596466541290283,10,10,1
0.08638971298933029,0.06375114619731903,11,10,1
0.22151394188404083,0.21624836325645447,12,10,1
