Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,308.708251953125,1.4251229763031006,384.55203437805176,14,1,(2),10000,50,16,256
0,24.487773895263672,0.4013773500919342,393.2846169471741,24,1,(4),10000,50,16,256
0,65.31900024414062,0.6555381417274475,399.2168526649475,34,1,(6),10000,50,16,256
0,48.44607925415039,0.5645566582679749,404.7909982204437,44,1,(8),10000,50,16,256
0,30.736825942993164,0.4496842920780182,375.3553955554962,54,1,(10),10000,50,16,256
0,34.30226135253906,0.47505027055740356,313.64534044265747,64,1,(12),10000,50,16,256
0,34.31352996826172,0.47512832283973694,313.7844216823578,74,1,(14),10000,50,16,256
0,11.435813903808594,0.27429112792015076,307.9916307926178,84,1,(16),10000,50,16,256
0,14.89095687866211,0.312996506690979,302.3059067726135,94,1,(18),10000,50,16,256
0,10.385364532470703,0.2613900601863861,313.39475178718567,104,1,(20),10000,50,16,256
0,8.376976013183594,0.23475877940654755,315.3412184715271,114,1,(22),10000,50,16,256
0,8.916426658630371,0.24219971895217896,310.49800992012024,124,1,(24),10000,50,16,256
0,10.686293601989746,0.2651500701904297,307.61609053611755,134,1,(26),10000,50,16,256
0,9.996426582336426,0.25644874572753906,310.02005767822266,144,1,(28),10000,50,16,256
0,15.766757011413574,0.32206934690475464,316.77156686782837,154,1,(30),10000,50,16,256
