Train Loss,Test Loss,Replicate,Size,Attempts
0.43815580010414124,1.0230388641357422,0,5,1
0.5273967981338501,1.1929656267166138,1,5,1
0.24466802179813385,0.6596963405609131,2,5,1
0.36914223432540894,0.8951454758644104,3,5,1
0.3757355809211731,0.8578393459320068,4,5,1
0.41625404357910156,0.9727910161018372,5,5,1
0.3524571657180786,0.8210330009460449,6,5,1
0.3883763551712036,0.9659775495529175,7,5,1
0.5427199602127075,1.1227532625198364,8,5,1
0.44406265020370483,0.9070224165916443,9,5,1
0.4207993149757385,0.8871269226074219,10,5,1
0.26076027750968933,0.6541438698768616,11,5,1
0.39855051040649414,0.8044562935829163,12,5,1
0.34457364678382874,0.7530964016914368,13,5,1
0.32867899537086487,0.7803317308425903,14,5,1
0.38219591975212097,1.004090428352356,15,5,1
0.4025720953941345,0.9221525192260742,16,5,1
0.34634527564048767,0.8077544569969177,17,5,1
0.23458373546600342,0.6145555377006531,18,5,1
0.5087034106254578,1.0418004989624023,19,5,1
0.4407463073730469,1.0508856773376465,20,5,1
0.29526206851005554,0.8901426792144775,21,5,1
0.38124921917915344,0.9377642273902893,22,5,1
0.24176952242851257,0.7268534302711487,23,5,1
0.42868751287460327,0.9953995943069458,24,5,1
0.4003713130950928,0.8592075705528259,25,5,1
0.4312422573566437,1.068491816520691,26,5,1
0.3308459222316742,0.8363562822341919,27,5,1
0.28845250606536865,0.8192031979560852,28,5,1
0.3615055978298187,0.7770500779151917,29,5,1
0.4357692003250122,0.9435118436813354,30,5,1
0.33763134479522705,0.8673986792564392,31,5,1
0.45932674407958984,1.0954773426055908,32,5,1
0.32512903213500977,0.864379346370697,33,5,1
0.3197043538093567,0.7979216575622559,34,5,1
0.37631577253341675,0.85881108045578,35,5,1
0.4130392372608185,0.9297739267349243,36,5,1
0.35795357823371887,0.8169242143630981,37,5,1
0.323185533285141,0.8553217649459839,38,5,1
0.44297558069229126,1.104557752609253,39,5,1
0.31950727105140686,0.7171090841293335,40,5,1
0.3227268159389496,0.8164093494415283,41,5,1
0.3168146014213562,0.7845777869224548,42,5,1
0.3505672216415405,0.7629188895225525,43,5,1
0.45199036598205566,0.9943777322769165,44,5,1
0.3765001595020294,0.855525016784668,45,5,1
0.4421699643135071,0.9663737416267395,46,5,1
0.4647267758846283,1.0456682443618774,47,5,1
0.2935484051704407,0.800315797328949,48,5,1
0.4459991753101349,0.9324354529380798,49,5,1
0.4185065031051636,0.9306864738464355,0,10,1
0.3866104483604431,0.9430798292160034,1,10,1
0.38513919711112976,0.9257813096046448,2,10,1
0.3569376766681671,0.7670643329620361,3,10,1
0.38015565276145935,0.8400418162345886,4,10,1
0.3459985852241516,0.811911404132843,5,10,1
0.4033154845237732,0.936203122138977,6,10,1
0.30296027660369873,0.6731133460998535,7,10,1
