Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,788.6327514648438,2.2778000831604004,357.4965662956238,12,1,(2),10000,50,16,256
0,43.93869400024414,0.5376526713371277,364.3697462081909,22,1,(4),10000,50,16,256
0,25.487701416015625,0.4094902276992798,367.7667407989502,32,1,(6),10000,50,16,256
0,26.085552215576172,0.414264976978302,373.46399307250977,42,1,(8),10000,50,16,256
0,32.7083740234375,0.463882178068161,378.0892083644867,52,1,(10),10000,50,16,256
0,16.66942596435547,0.3311605155467987,381.98890924453735,62,1,(12),10000,50,16,256
0,12.005173683166504,0.2810363173484802,385.4788119792938,72,1,(14),10000,50,16,256
0,16.2268123626709,0.32673436403274536,384.97830176353455,82,1,(16),10000,50,16,256
0,10.653929710388184,0.2647482752799988,391.34516525268555,92,1,(18),10000,50,16,256
0,6.2774248123168945,0.2032211720943451,411.041419506073,102,1,(20),10000,50,16,256
0,11.227651596069336,0.2717832326889038,419.5101728439331,112,1,(22),10000,50,16,256
0,9.002120971679688,0.24336080253124237,420.89138007164,122,1,(24),10000,50,16,256
0,11.506818771362305,0.27514132857322693,427.41863560676575,132,1,(26),10000,50,16,256
0,10.958072662353516,0.2685006260871887,427.3141596317291,142,1,(28),10000,50,16,256
0,8.432848930358887,0.23554037511348724,1950.895759820938,152,1,(30),10000,50,16,256
