Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,6239.72412109375,6.40709114074707,254.37637567520142,12,1,(2),10000,50,16,256
0,8.710275650024414,0.23938347399234772,261.0520989894867,22,1,(4),10000,50,16,256
0,8.459830284118652,0.2359168976545334,266.2888638973236,32,1,(6),10000,50,16,256
0,11.119134902954102,0.2704666554927826,269.42329597473145,42,1,(8),10000,50,16,256
0,12.532670021057129,0.28714418411254883,274.46887373924255,52,1,(10),10000,50,16,256
0,7.614874839782715,0.22382551431655884,281.3509635925293,62,1,(12),10000,50,16,256
0,14.2850923538208,0.30656298995018005,281.5254604816437,72,1,(14),10000,50,16,256
0,7.238583564758301,0.21822525560855865,280.64471530914307,82,1,(16),10000,50,16,256
0,4.8558478355407715,0.17873546481132507,285.28595876693726,92,1,(18),10000,50,16,256
0,6.248589992523193,0.20275390148162842,352.9235110282898,102,1,(20),10000,50,16,256
0,3.1576032638549805,0.1441308557987213,355.74015259742737,112,1,(22),10000,50,16,256
0,2.296675205230713,0.12292154133319855,353.53684878349304,122,1,(24),10000,50,16,256
0,3.944464683532715,0.16109135746955872,358.21411871910095,132,1,(26),10000,50,16,256
0,6.565163612365723,0.20782652497291565,384.5339386463165,142,1,(28),10000,50,16,256
0,5.573501110076904,0.19148831069469452,1613.4810576438904,152,1,(30),10000,50,16,256
