Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,756.4026489257812,2.230769634246826,357.55636167526245,12,1,(2),10000,50,16,256
0,102.2386474609375,0.820135772228241,363.8709933757782,22,1,(4),10000,50,16,256
0,27.526546478271484,0.42555341124534607,367.38748955726624,32,1,(6),10000,50,16,256
0,39.30023956298828,0.5084822773933411,373.6886200904846,42,1,(8),10000,50,16,256
0,33.20624542236328,0.46739932894706726,379.7828543186188,52,1,(10),10000,50,16,256
0,15.69090461730957,0.3212936818599701,382.9476637840271,62,1,(12),10000,50,16,256
0,17.788253784179688,0.3420935273170471,386.57228922843933,72,1,(14),10000,50,16,256
0,16.047481536865234,0.32492390275001526,384.48308300971985,82,1,(16),10000,50,16,256
0,14.875944137573242,0.31283870339393616,390.2698109149933,92,1,(18),10000,50,16,256
0,13.616902351379395,0.29930734634399414,410.8971538543701,102,1,(20),10000,50,16,256
0,11.577539443969727,0.2759855389595032,426.53440856933594,112,1,(22),10000,50,16,256
0,25.86224365234375,0.4124879837036133,427.36698603630066,122,1,(24),10000,50,16,256
0,5.437646389007568,0.18914012610912323,433.5646722316742,132,1,(26),10000,50,16,256
0,12.575429916381836,0.28763359785079956,436.0975031852722,142,1,(28),10000,50,16,256
0,13.686802864074707,0.30007457733154297,1989.6956169605255,152,1,(30),10000,50,16,256
