Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,18849693696.0,11136.029296875,3.2759509086608887,14,1,(2),100,50,16,256
0,66244220.0,660.16455078125,3.53794264793396,24,1,(4),100,50,16,256
0,787.1644897460938,2.275678873062134,3.4944911003112793,34,1,(6),100,50,16,256
0,746.4002075195312,2.215970993041992,3.456685781478882,44,1,(8),100,50,16,256
0,719.9996337890625,2.1764283180236816,3.503344774246216,54,1,(10),100,50,16,256
0,725.6882934570312,2.185009241104126,3.5050549507141113,64,1,(12),100,50,16,256
0,714.4699096679688,2.1680543422698975,3.459322690963745,74,1,(14),100,50,16,256
0,716.9425659179688,2.1718027591705322,3.593604803085327,84,1,(16),100,50,16,256
0,711.9553833007812,2.164235830307007,3.5720877647399902,94,1,(18),100,50,16,256
0,704.7662963867188,2.1532814502716064,3.557779550552368,104,1,(20),100,50,16,256
0,703.1328125,2.150784492492676,3.6726787090301514,114,1,(22),100,50,16,256
0,698.979736328125,2.144423246383667,3.6400949954986572,124,1,(24),100,50,16,256
0,706.2083129882812,2.1554830074310303,3.705888271331787,134,1,(26),100,50,16,256
0,690.3153076171875,2.1310908794403076,3.7540693283081055,144,1,(28),100,50,16,256
0,698.371337890625,2.1434898376464844,3.7365269660949707,154,1,(30),100,50,16,256
