Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,531.2073364257812,1.8694344758987427,375.4644365310669,12,1,(2),10000,50,16,256
0,102.75701904296875,0.822212278842926,382.5761363506317,22,1,(4),10000,50,16,256
0,45.9755859375,0.5499736070632935,386.2456750869751,32,1,(6),10000,50,16,256
0,26.363061904907227,0.4164627194404602,391.4305069446564,42,1,(8),10000,50,16,256
0,39.72915267944336,0.5112494230270386,398.32358717918396,52,1,(10),10000,50,16,256
0,29.343751907348633,0.43937569856643677,401.68532133102417,62,1,(12),10000,50,16,256
0,27.355913162231445,0.4242323637008667,405.4842622280121,72,1,(14),10000,50,16,256
0,23.744144439697266,0.39523598551750183,403.2181944847107,82,1,(16),10000,50,16,256
0,19.922225952148438,0.3620321452617645,410.86938858032227,92,1,(18),10000,50,16,256
0,15.224515914916992,0.31648269295692444,439.98822140693665,102,1,(20),10000,50,16,256
0,18.227205276489258,0.34628865122795105,438.1348383426666,112,1,(22),10000,50,16,256
0,14.379393577575684,0.30757319927215576,442.28217124938965,122,1,(24),10000,50,16,256
0,14.399250984191895,0.3077855110168457,442.9497580528259,132,1,(26),10000,50,16,256
0,15.743913650512695,0.3218359649181366,481.26979422569275,142,1,(28),10000,50,16,256
0,18.965877532958984,0.35323575139045715,1979.8767395019531,152,1,(30),10000,50,16,256
