Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,555.08056640625,1.9109803438186646,218.24569463729858,12,1,(2),10000,50,16,256
0,10.97814655303955,0.26874643564224243,240.1878957748413,22,1,(4),10000,50,16,256
0,6.158968925476074,0.2012946456670761,195.79814553260803,32,1,(6),10000,50,16,256
0,6.025941848754883,0.19910889863967896,260.9864411354065,42,1,(8),10000,50,16,256
0,6.065748691558838,0.19976545870304108,250.0176978111267,52,1,(10),10000,50,16,256
0,7.639666557312012,0.22418957948684692,240.7356345653534,62,1,(12),10000,50,16,256
0,3.741805076599121,0.15689849853515625,277.72059655189514,72,1,(14),10000,50,16,256
0,7.9669342041015625,0.22894112765789032,275.09311723709106,82,1,(16),10000,50,16,256
0,10.634785652160645,0.26451030373573303,205.1014919281006,92,1,(18),10000,50,16,256
0,4.571650505065918,0.17342619597911835,216.47044444084167,102,1,(20),10000,50,16,256
0,5.355900287628174,0.18771304190158844,251.83139276504517,112,1,(22),10000,50,16,256
0,3.1553356647491455,0.14407910406589508,228.2686607837677,122,1,(24),10000,50,16,256
0,2.889437675476074,0.1378747969865799,239.1105604171753,132,1,(26),10000,50,16,256
0,2.8707022666931152,0.13742706179618835,249.60269141197205,142,1,(28),10000,50,16,256
0,3.827017307281494,0.15867497026920319,270.15391182899475,152,1,(30),10000,50,16,256
