Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,475.93328857421875,1.7695027589797974,321.83089566230774,14,1,(2),10000,50,16,256
0,114.51840209960938,0.8679922223091125,321.4832911491394,24,1,(4),10000,50,16,256
0,50.63517761230469,0.5771708488464355,315.2585186958313,34,1,(6),10000,50,16,256
0,26.87106704711914,0.4204561114311218,418.2053530216217,44,1,(8),10000,50,16,256
0,28.952938079833984,0.43643999099731445,413.2887969017029,54,1,(10),10000,50,16,256
0,21.477886199951172,0.3759014308452606,397.02907514572144,64,1,(12),10000,50,16,256
0,14.738133430480957,0.31138625741004944,409.70886993408203,74,1,(14),10000,50,16,256
0,10.435286521911621,0.2620175778865814,312.27112555503845,84,1,(16),10000,50,16,256
0,15.795890808105469,0.32236677408218384,316.0085291862488,94,1,(18),10000,50,16,256
0,10.711272239685059,0.2654597759246826,344.8414397239685,104,1,(20),10000,50,16,256
0,6.875228404998779,0.21267761290073395,365.89632868766785,114,1,(22),10000,50,16,256
0,12.600191116333008,0.2879166305065155,353.3684356212616,124,1,(24),10000,50,16,256
0,8.615951538085938,0.23808379471302032,299.1874599456787,134,1,(26),10000,50,16,256
0,7.835196018218994,0.2270403951406479,302.4501266479492,144,1,(28),10000,50,16,256
0,6.2718329429626465,0.20313064754009247,309.28209805488586,154,1,(30),10000,50,16,256
