Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,14877596672.0,9893.3779296875,5.422158479690552,14,1,(2),100,50,16,256
0,2405008896.0,3977.741455078125,4.0205910205841064,24,1,(4),100,50,16,256
0,795.544921875,2.2877604961395264,4.080854415893555,34,1,(6),100,50,16,256
0,747.364013671875,2.2174012660980225,4.1370849609375,44,1,(8),100,50,16,256
0,712.6685791015625,2.1653196811676025,4.206236124038696,54,1,(10),100,50,16,256
0,700.0655517578125,2.146088123321533,4.225092887878418,64,1,(12),100,50,16,256
0,698.9509887695312,2.144379138946533,4.2657928466796875,74,1,(14),100,50,16,256
0,701.4453735351562,2.1482021808624268,4.244107246398926,84,1,(16),100,50,16,256
0,694.4024658203125,2.13739013671875,4.328329086303711,94,1,(18),100,50,16,256
0,691.9298706054688,2.1335816383361816,4.459371566772461,104,1,(20),100,50,16,256
0,711.0884399414062,2.1629178524017334,4.4471495151519775,114,1,(22),100,50,16,256
0,697.002197265625,2.141387462615967,4.413186073303223,124,1,(24),100,50,16,256
0,693.858642578125,2.1365530490875244,4.4785072803497314,134,1,(26),100,50,16,256
0,705.2642211914062,2.1540417671203613,4.570821762084961,144,1,(28),100,50,16,256
0,686.8157958984375,2.1256823539733887,19.81885814666748,154,1,(30),100,50,16,256
