Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,708.7244262695312,2.1593194007873535,2.5246269702911377,12,1,(2),100,50,16,256
0,693.6307373046875,2.136202335357666,2.5714735984802246,22,1,(4),100,50,16,256
0,641.488525390625,2.0543415546417236,2.6455204486846924,32,1,(6),100,50,16,256
0,629.5474853515625,2.0351314544677734,2.6872611045837402,42,1,(8),100,50,16,256
0,597.5487670898438,1.9827359914779663,2.73335862159729,52,1,(10),100,50,16,256
0,556.9601440429688,1.9142130613327026,2.7637152671813965,62,1,(12),100,50,16,256
0,591.0865478515625,1.9719855785369873,2.8131110668182373,72,1,(14),100,50,16,256
0,573.2651977539062,1.9420303106307983,2.8037173748016357,82,1,(16),100,50,16,256
0,582.0587158203125,1.956868290901184,2.8586339950561523,92,1,(18),100,50,16,256
0,652.871826171875,2.072488784790039,3.870875120162964,102,1,(20),100,50,16,256
0,625.4739990234375,2.028536558151245,3.699138641357422,112,1,(22),100,50,16,256
0,665.63525390625,2.092648983001709,3.746103048324585,122,1,(24),100,50,16,256
0,547.6614990234375,1.898166537284851,3.813314199447632,132,1,(26),100,50,16,256
0,89.25820922851562,0.7663061022758484,3.8592419624328613,142,1,(28),100,50,16,256
0,616.7236938476562,2.0142970085144043,14.473265171051025,152,1,(30),100,50,16,256
