Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,320.20050048828125,1.4514069557189941,374.28457951545715,14,1,(2),10000,50,16,256
0,421.8236389160156,1.6658798456192017,380.7108247280121,24,1,(4),10000,50,16,256
0,24.73078727722168,0.40336403250694275,386.6896302700043,34,1,(6),10000,50,16,256
0,20.369029998779297,0.36606937646865845,391.2787413597107,44,1,(8),10000,50,16,256
0,14.52467155456543,0.30912303924560547,359.70356488227844,54,1,(10),10000,50,16,256
0,12.13327693939209,0.28253173828125,302.7769510746002,64,1,(12),10000,50,16,256
0,18.22085952758789,0.34622836112976074,308.0914969444275,74,1,(14),10000,50,16,256
0,19.746856689453125,0.3604351878166199,292.414799451828,84,1,(16),10000,50,16,256
0,15.501638412475586,0.31935006380081177,297.08091402053833,94,1,(18),10000,50,16,256
0,16.573026657104492,0.33020156621932983,305.5860450267792,104,1,(20),10000,50,16,256
0,14.507072448730469,0.3089357018470764,311.60323190689087,114,1,(22),10000,50,16,256
0,10.676671028137207,0.2650306820869446,312.78718972206116,124,1,(24),10000,50,16,256
0,17.56117820739746,0.3399030268192291,316.24345803260803,134,1,(26),10000,50,16,256
0,7.131430625915527,0.21660403907299042,319.74278378486633,144,1,(28),10000,50,16,256
0,11.658305168151855,0.2769465148448944,427.1522042751312,154,1,(30),10000,50,16,256
