Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,654.6057739257812,2.0752389430999756,2.124311923980713,12,1,(2),100,50,16,256
0,784.3719482421875,2.2716386318206787,2.162220001220703,22,1,(4),100,50,16,256
0,624.7710571289062,2.0273962020874023,2.2145583629608154,32,1,(6),100,50,16,256
0,626.529541015625,2.030247449874878,2.22360897064209,42,1,(8),100,50,16,256
0,631.9717407226562,2.039046049118042,2.231208324432373,52,1,(10),100,50,16,256
0,605.0419311523438,1.995128870010376,2.3088479042053223,62,1,(12),100,50,16,256
0,510.26068115234375,1.8322057723999023,2.3441667556762695,72,1,(14),100,50,16,256
0,130.165283203125,0.9253920912742615,2.31833553314209,82,1,(16),100,50,16,256
0,679.169189453125,2.113816022872925,2.361171245574951,92,1,(18),100,50,16,256
0,635.946533203125,2.0454483032226562,2.451076030731201,102,1,(20),100,50,16,256
0,223.67019653320312,1.213059902191162,2.556853771209717,112,1,(22),100,50,16,256
0,605.35546875,1.9956457614898682,2.517347574234009,122,1,(24),100,50,16,256
0,273.3376770019531,1.3409974575042725,2.552135705947876,132,1,(26),100,50,16,256
0,306.69775390625,1.420474648475647,2.6050333976745605,142,1,(28),100,50,16,256
0,607.5731811523438,1.999297857284546,2.554807186126709,152,1,(30),100,50,16,256
