Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,543.1858520507812,1.8903944492340088,382.7720584869385,12,1,(2),10000,50,16,256
0,58.8701171875,0.6223370432853699,389.23148584365845,22,1,(4),10000,50,16,256
0,58.064910888671875,0.6180663108825684,392.63504672050476,32,1,(6),10000,50,16,256
0,83.1595687866211,0.7396637201309204,398.684935092926,42,1,(8),10000,50,16,256
0,43.43160629272461,0.5345411896705627,405.70809674263,52,1,(10),10000,50,16,256
0,39.29692459106445,0.5084608197212219,408.7411060333252,62,1,(12),10000,50,16,256
0,23.465423583984375,0.39290937781333923,413.745840549469,72,1,(14),10000,50,16,256
0,25.66500473022461,0.41091203689575195,412.29410314559937,82,1,(16),10000,50,16,256
0,15.694262504577637,0.3213280737400055,419.0355987548828,92,1,(18),10000,50,16,256
0,15.102696418762207,0.31521397829055786,445.8581807613373,102,1,(20),10000,50,16,256
0,18.870038986206055,0.3523421585559845,443.5752820968628,112,1,(22),10000,50,16,256
0,19.690021514892578,0.3599161207675934,447.13650608062744,122,1,(24),10000,50,16,256
0,25.94244384765625,0.413127064704895,453.98285031318665,132,1,(26),10000,50,16,256
0,18.13983154296875,0.34545764327049255,454.32253098487854,142,1,(28),10000,50,16,256
0,15.692832946777344,0.32131344079971313,2095.9770996570587,152,1,(30),10000,50,16,256
