Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,902.989013671875,2.4373586177825928,2.328023672103882,12,1,(2),100,50,16,256
0,665.7230224609375,2.0927867889404297,2.383859872817993,22,1,(4),100,50,16,256
0,624.0789184570312,2.026273012161255,2.4382200241088867,32,1,(6),100,50,16,256
0,637.5657958984375,2.04805064201355,2.4797399044036865,42,1,(8),100,50,16,256
0,635.3812255859375,2.044538974761963,2.5221786499023438,52,1,(10),100,50,16,256
0,648.4330444335938,2.0654313564300537,2.5490009784698486,62,1,(12),100,50,16,256
0,513.205078125,1.8374844789505005,2.586707353591919,72,1,(14),100,50,16,256
0,432.8277587890625,1.6874688863754272,2.5686051845550537,82,1,(16),100,50,16,256
0,265.6335754394531,1.321964144706726,2.6304304599761963,92,1,(18),100,50,16,256
0,137.0301055908203,0.9494808316230774,4.088226556777954,102,1,(20),100,50,16,256
0,202.44525146484375,1.1540695428848267,3.9666993618011475,112,1,(22),100,50,16,256
0,650.1895141601562,2.0682268142700195,3.9890787601470947,122,1,(24),100,50,16,256
0,503.2730712890625,1.8196172714233398,3.9428956508636475,132,1,(26),100,50,16,256
0,93.56716918945312,0.7845848798751831,3.9932515621185303,142,1,(28),100,50,16,256
0,476.9772033691406,1.7714422941207886,15.32540249824524,152,1,(30),100,50,16,256
