Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,380.9151306152344,1.5830415487289429,384.813134431839,14,1,(2),10000,50,16,256
0,91.07052612304688,0.7740466594696045,391.278915643692,24,1,(4),10000,50,16,256
0,67.23859405517578,0.6651008725166321,397.22512793540955,34,1,(6),10000,50,16,256
0,12.766280174255371,0.2898080348968506,403.1325385570526,44,1,(8),10000,50,16,256
0,20.92521095275879,0.37103351950645447,409.63039445877075,54,1,(10),10000,50,16,256
0,17.84356689453125,0.3426249921321869,412.91769003868103,64,1,(12),10000,50,16,256
0,25.000965118408203,0.4055613875389099,417.993745803833,74,1,(14),10000,50,16,256
0,17.38469123840332,0.3381907343864441,428.4465277194977,84,1,(16),10000,50,16,256
0,12.560284614562988,0.2874603569507599,435.33750891685486,94,1,(18),10000,50,16,256
0,5.722687721252441,0.1940341740846634,439.46184945106506,104,1,(20),10000,50,16,256
0,9.087932586669922,0.2445179522037506,424.89655089378357,114,1,(22),10000,50,16,256
0,8.025954246520996,0.22978757321834564,428.2928454875946,124,1,(24),10000,50,16,256
0,8.74012565612793,0.2397933006286621,430.51650857925415,134,1,(26),10000,50,16,256
0,17.378950119018555,0.33813488483428955,430.25517225265503,144,1,(28),10000,50,16,256
0,10.418391227722168,0.26180535554885864,2098.227529525757,154,1,(30),10000,50,16,256
