Replicate,SSE,RMSE,TimeTaken,NumParams,Hidden Layers,Layer Dimensions,niters,data size,batch time,batch size
0,522.2762451171875,1.8536525964736938,39.83156871795654,12,1,(2),2000,50,16,256
0,15.895627975463867,0.3233828842639923,40.21458697319031,22,1,(4),2000,50,16,256
0,11.654655456542969,0.2769031524658203,41.02401566505432,32,1,(6),2000,50,16,256
0,9.123745918273926,0.24499927461147308,41.59080266952515,42,1,(8),2000,50,16,256
0,14.687116622924805,0.31084686517715454,42.489237785339355,52,1,(10),2000,50,16,256
0,11.692590713500977,0.2773534655570984,42.601372480392456,62,1,(12),2000,50,16,256
0,3.1619467735290527,0.1442299634218216,43.27944350242615,72,1,(14),2000,50,16,256
0,9.749135971069336,0.2532568871974945,42.79888963699341,82,1,(16),2000,50,16,256
0,2.88690447807312,0.13781434297561646,43.68277955055237,92,1,(18),2000,50,16,256
0,5.938457489013672,0.19765828549861908,43.91412806510925,102,1,(20),2000,50,16,256
0,9.632392883300781,0.25173598527908325,43.091312885284424,112,1,(22),2000,50,16,256
0,9.56740665435791,0.25088536739349365,43.45064568519592,122,1,(24),2000,50,16,256
0,11.111876487731934,0.27037835121154785,41.2146258354187,132,1,(26),2000,50,16,256
0,14.675314903259277,0.3107219338417053,44.79868531227112,142,1,(28),2000,50,16,256
0,10.279661178588867,0.26005643606185913,44.36199760437012,152,1,(30),2000,50,16,256
